,title,byline,dates
42,China's Bank of Communications partners with Hong Kong fintech start-up to use AI in finance,,01 Dec 2017
43,"Equities to outperform bonds as volatility set to rise, say Pictet and State Street: Leading global asset managers State Street and Pictet expect stocks to outperform bonds next year even with the increase in market risks",,01 Dec 2017
44,"China to power WuXi NextCODE, the Google of human genome data: Human genome information provider WuXi NextCode in forefront of new industry to help doctors and drug firms fight diseases through use of AI",,01 Dec 2017
45,Chinese AI start-up Megvii expands into hardware with robot for iPhone X assembler Foxconn,,01 Dec 2017
46,"Restaurant review: La Piola in Wan Chai - Italian dishes are a mixed bag of hits and misses: An excellent space with a good atmosphere, but the dishes were decidedly uneven on our visit",,01 Dec 2017
47,Rock star and professor of physics Brian Cox believes the human race has a rosy future: British physicist says mankind has immortality in its grasp - as long as we don't do anything stupid,,01 Dec 2017
48,"Opportunities open up for Hong Kong companies as Dubai strives to diversify its economy: As the emirate moves away from oil, opportunities for Hong Kong firms grow, writes PETER SABINE",,02 Dec 2017
49,UAE sees mainland China and Hong Kong as integral to its multidimensional development strategy,,02 Dec 2017
50,Dubai identifies 3D printing as pivotal to its big technology push,,02 Dec 2017
51,"'I can communicate with dogs, cats and cockroaches': Hong Kong pet whisperers' confessions: Self-styled psychics are cashing in as more Hongkongers than ever own pets.",,02 Dec 2017
52,*Note to online sub: Pls take noted out short version of story and merge with PET PSYCHIC main,,02 Dec 2017
53,looking into the mind of a yorkshire terrier,,02 Dec 2017
54,Picture of a heart-warming farewell at Tsim Sha Tsui wharf captures interracial couple's 1960s love story: Veteran lensman who captured sentimental moment makes contact with widow of former soldier,,02 Dec 2017
55,"Why a job is more than just an income source for Hong Kong's mentally ill: Getting back into the workforce not only helps generate income, but also rebuilds social bonds",,02 Dec 2017
56,"How an award-winning Filipino photographer overcame personal adversity to excel in her field: Hannah Reyes Morales, who has an extraordinary backstory, is a leading light in photojournalism",,02 Dec 2017
57,Running is a way of life for Kenyan athlete Thomas Kiprotich who trains children in Hong Kong,,02 Dec 2017
58,"'i like those nice, healthy elvis films'",,02 Dec 2017
59,Hong Kong TV producer legend Robert Chua sees multimedia as future of industry: Robert Chua transformed the way Hongkongers watched television in the 1960s - and he's still buzzing with ideas about how to rescue the industry,,02 Dec 2017
60,"Explainer: A brief history of TB in Hong Kong: Tuberculosis used to be a death sentence for sufferers in Hong Kong, and even though this may not be the case today critics say the city could do a lot more to trace victims and offer treatment",,02 Dec 2017
61,Mainland-born scholar Zhang Xiang preferred candidate for top job at University of Hong Kong,,02 Dec 2017
62,Shedding light on Aids,,02 Dec 2017
63,Wang Qishan still attending top Communist Party meetings and in line for China's vice-presidency: Wang Qishan left his key party roles last month but continues to attend top-level meetings and is expected to be named vice-president in March,,02 Dec 2017
64,China is simply taking a leaf out of US book,,02 Dec 2017
65,"China will take a more active role in world problems, Xi Jinping says: More than 300 international political groups attend high-level gathering",,02 Dec 2017
66,Hong Kong equality watchdog urges sports sector leaders to comply with sexual harassment study,,02 Dec 2017
67,Pro-Beijing politicians decry Hong Kong by-elections date clash with China's 'Two Sessions': Politicians complain that Legco by-elections on March 11 will clash with annual meetings in Beijing,,02 Dec 2017
68,"What's next after North Korea's successful launch of rocket that can strike US?: Pyongyang could turn its attention to firing first rocket from submarine, military analysts believe",,02 Dec 2017
69,Going the extra mile,,02 Dec 2017
70,"Repairman 'swamped' with work did not maintain faulty escalator in Hong Kong shopping mall accident, court hears",,02 Dec 2017
71,Scholar tipped to lead HKU made his name turning science fiction into reality with 'invisibility cloak',,02 Dec 2017
72,Tree pruners 'lacked common sense' in work which led to 21 egrets dying in protected area: Report points to lack of common sense and absence of operation guidelines,,02 Dec 2017
73,"Where is Ray Wong, the alleged Mong Kok riot instigator?: Ray Wong, leader of Hong Kong Indigenous, was allowed to leave city for trip to Europe but court says he has breached multiple bail conditions",,02 Dec 2017
74,"You put safety at risk, judge tells 'lazy' technician who faked reports for Hong Kong's bridge to Zhuhai",,02 Dec 2017
75,Best of Harry,,02 Dec 2017
76,Abuse victims must follow brave Hong Kong athlete,,02 Dec 2017
77,Pope chooses right words in Myanmar,,02 Dec 2017
78,"US ramps up pressure on China, rejecting market economy status at WTO: Washington tells World Trade Organisation that it opposes Beijing being granted market status, possibly paving the way for further disputes",,02 Dec 2017
79,Xi Jinping praises Barack Obama for contributions to Sino-US ties,,02 Dec 2017
80,Alibaba launches US$1.5 billion fund to help fight poverty in China: The group will assign its top executives to work on projects in education and environment protection,,02 Dec 2017
81,Chinese state firm criticises Nepal over decision to scrap US$2.5bn dam contract,,02 Dec 2017
82,Pandas are a knockout,,02 Dec 2017
83,Formula E car v cheetah video goes viral as driver Jean-Eric Vergne reflects on South Africa shoot,,02 Dec 2017
84,Three cheers for the volunteers: the heartbeat of Hong Kong's sporting events out in force for the E-Prix: Waking up in the early hours can be an addition for some who keep coming back,,02 Dec 2017
85,Hugo Chui credits new Valley teammates with helping take his game to 'another level' in Hong Kong Premiership: The winger hopes his performances can win him a place in the Hong Kong side after his studies,,02 Dec 2017
86,Babar Hayat hits Hong Kong's first double century in first-class cricket: Captain scores 214 not out as Hong Kong race to an innings and 29-run I-Cup victory over PNG,,02 Dec 2017
87,Better a second time around: Hong Kong E-Prix rolls into action again: Big crowds are expected over the weekend as teams and drivers look for a winning start to the new Formula E season at Central Harbourfront,,02 Dec 2017
88,"Good enough to be in F1, Mitch Evans is the Formula E young gun putting New Zealand on the motorsport map",,02 Dec 2017
89,John Size leans on lessons learned to get Contentment ready for the Hong Kong Mile,,02 Dec 2017
90,Royal outing,,02 Dec 2017
91,"China mulls ways to promote e-sports industry in bid to replicate Olympics gold medal success: Rapid growth is driven by smartphones, availability of broadband network and popularity of internet cafes that encourage team-based game playing",,02 Dec 2017
92,Chart of the day: Real test yet to come,,02 Dec 2017
93,"From electronic appliances to home decoration, Chinese retailer Gome wants to have it all",,02 Dec 2017
94,HNA to extend Glencore and CWT's expertise in commodities and logistics along New Silk Road: Conglomerate plans to expand commodities and logistics businesses along 'belt and road' amid crackdown on outflows,,02 Dec 2017
95,"Hong Kong shares see biggest drop in almost a year, led by declines in Tencent and Ping An: Amid turmoil in technology stocks, Hang Seng Index sheds 2.7 per cent for the five-day period",,02 Dec 2017
96,"Key rates are poised to rise in the first quarter, but what does this mean for Hong Kong borrowers?: As Hibor hits nine-year highs, commercial banks are expected to change their best lending rate for the first time since 2008 in the next quarter",,02 Dec 2017
97,US interest rate rise may slow Hong Kong home price growth but 'will not cause a crash'Rate rise r,,02 Dec 2017
98,Electric charge,,03 Dec 2017
99,Senior EU official pushes China to live up to Xi Jinping's promise to open up country's markets: Visiting diplomat calls on Beijing to deliver on President Xi Jinping's promise to open up markets,,03 Dec 2017
100,"Is Donald Trump an idiot? The answer is truly worrying: Yonden Lhatoo finds the questions about the US president's mental fitness are not only justified but ominous as well, given the real threat of war and disaster under his leadership",,03 Dec 2017
101,Chinese piano star Lang Lang '200 per cent' confident of coming back from arm injury,,03 Dec 2017
102,Combat ready: PLA's new Y-9 transport planes put through paces in South China Sea drill: Fleet of medium-lift Y-9 aircraft in round trip from Sichuan province for airdrop,,03 Dec 2017
103,Is China chipping away at the Asean bloc?: Southeast Asian neighbours fear Beijing's greater plan is to mould them to fit its strategic interests,,03 Dec 2017
104,"As Formula E races through Hong Kong, a tax tweak has hit electric car sales hard: Purchase of environmentally friendly vehicles decline 97 per cent after budget change unveiled",,03 Dec 2017
105,"Buyers snap up flats in Hong Kong development, the Cullinan West II, ahead of possible US interest rate rise",,03 Dec 2017
106,"Law in Hong Kong doesn't protect children from abuse, charity warns after four-year-old girl left in semi-coma: Campaigners react after girl is left in semi-coma and women who were caring for her are arrested",,03 Dec 2017
107,Privacy crucial for new identity cards,,03 Dec 2017
108,Pursuing repayment from disqualified six may fuel antagonism,,03 Dec 2017
109,Does an inverted yield curve spell trouble for US economy?,,03 Dec 2017
110,In at the deep end,,03 Dec 2017
111,"An IT firm gave millions to 'China's Warren Buffett' - now he's missing: Hi-tech security company, which gave HK$590m to fund whose offices were found empty, is now struggling to explain loss to regulators, investors",,03 Dec 2017
112,"How a breast cancer survivor uses her experience to improve the self-esteem of patients: For five years, Qi Lifang has sold silicone prostheses, specially fitted bras and nightgowns to mainland women who have lost their breasts",,03 Dec 2017
113,"After a 10-year absence, former rugby star Stephanie Cuvelier is back on the netball court for Hong Kong: Former HK rugby star returns to the netball side for the Nations Cup in Singapore",,03 Dec 2017
114,Tyler Spitz feeding off winning habit as Tigers make it five on the trot in Hong Kong Premiership,,03 Dec 2017
115,Welcome to Formula E: Sam Bird crashes into garage but still wins chaotic Hong Kong E-Prix: British DS Virgin driver bounces back from mistake to claim the first leg of the HKT Hong Kong E-Prix and aims to complete the double-header today,,03 Dec 2017
116,Man v Machine: Leading the way to autonomous car advancements,,03 Dec 2017
117,Nico Rosberg says he is 'definitely interested' in return to motorsport with Formula E,,03 Dec 2017
118,Radio Ga Ga: mechanical madness adds to the Formula E drama at Hong Kong E-Prix,,03 Dec 2017
119,"Hong Kong's Just MMA gets off to an explosive start with upsets, brawling rugby players and a 16-second knockout: Headline act Schembri knocks out Filipino opponent - and then heads off for a pizza",,03 Dec 2017
120,"After trying to shut Hong Kong's media out of their own Sevens, strapping tape saga shows World Rugby are still the master of the backflip",,03 Dec 2017
121,Red is the colour,,03 Dec 2017
122,From Hong Kong's Phoon to Indonesia's Seahoarse - five rising Asian acts you must see: xxxxxxxxx,,03 Dec 2017
123,"Should Hongkongers really own cats? Experts offer seven methods to keep an indoor puss happy: With its notoriously small flats, Hong Kong is hardly a cat paradise, and many animal lovers question whether they are even suited to indoor living.",,03 Dec 2017
124,"Fears of a second Hong Kong water scare as heavy metals found in public estate tap water: Tests reveal heavy metals, but government engineer says it's safe to drink",,06 Dec 2017
125,Hong Kong financial boss Ivan Chan receives life sentence at retrial for murdering his mistress,,06 Dec 2017
126,Man accused of indecent assault in Hong Kong gets bail but at 10 times the amount he proposed,,06 Dec 2017
127,"Six pan-dems enter primary race to contest two seats in Hong Kong Legco by-election: They will compete next month to represent bloc, with the winners moving on to contest the Legco seats vacated by disqualified lawmakers",,06 Dec 2017
128,Witnesses to fatal shooting of man in 2014 at odds over whether Hong Kong police issued warning,,06 Dec 2017
129,"Hong Kong leader Carrie Lam talks up Saudi Arabia as trade partner in 'Belt and Road' push: Carrie Lam is also chief lobbyist, saying HK has much to offer in areas such as financial services",,06 Dec 2017
130,"Luxury carmaker Audi pledges HK$150,000 of earnings from car rental service to charity",,06 Dec 2017
131,"Move to end filibustering 'reasonable' so Legco meetings can go back to 'normal', says Hong Kong leader Carrie Lam: Chief executive says the council's president made a reasonable call in allowing debate on changes to the rule book to curb opposition time-wasting",,06 Dec 2017
132,"Hong Kong migrant worker group calls for more training after helper is arrested for video of children in shower: Group says domestic workers may not be aware of differences, following the arrest of woman who filmed herself showering three children",,06 Dec 2017
133,"Hong Kong private sector grows for third straight month, key index shows",,06 Dec 2017
134,Self-service library stations to provide books on demand for Hong Kong readers: Readers can choose from 300 titles as first of three stations starts operation,,06 Dec 2017
135,'No data risk' with Hong Kong's new smart ID card - and you can get into city four seconds faster,,06 Dec 2017
136,Beijing warned its tough internet controls may hurt foreign relations: Foreign experts and diplomat say China's approach could sour relations,,06 Dec 2017
137,"Cost of Sha Tin-Central rail link balloons to HK$87 billion, making it the most expensive rail project in Hong Kong history: Price tag for MTR Corporation's cross-harbour line rises to HK$87 billion, making it the most expensive railway project in the city's history",,06 Dec 2017
138,Government must stand up to the bullies from the Heung Yee Kuk,,06 Dec 2017
139,"China hopes cold war nuclear energy tech will power warships, drones: Beijing pumps billions into revival of old nuclear tech in hope 'molten salt' reactors in Gobi Desert will produce safe energy for ships and drones",,06 Dec 2017
140,"China, Canada need 'political trust' to build stable trade ties, Xi Jinping tells Justin Trudeau: Canadian premier highlights need for durable free-trade deal with China",,06 Dec 2017
141,Luxury set to come to Hong Kong Island's old industrial south side as developers pay big for land dddd: 600 flats to be built at Wong Chuk Hang appear set to fetch even higher prices,,06 Dec 2017
142,Soccer over sanctions,,06 Dec 2017
143,Task force urges Hong Kong to use caution when eyeing country park land for development,,06 Dec 2017
144,"Runaway borrowers the new face of China's personal credit boom: With Beijing preparing its annual blueprint for tackling economic challenges, the South China Morning Post is examining three of the so-called grey rhinos threatening the country's prosperity.",,06 Dec 2017
145,Beijing has to learn from kindergarten saga,,06 Dec 2017
146,There's no escaping constitutional reality for Hong Kong,,06 Dec 2017
147,Staying sharp,,06 Dec 2017
148,"US and China could exchange sanctions on telecom, chips and agriculture in trade war skirmish: analysts: Trade specialists warn that Beijing has weapons at its disposal if Trump administration imposes tariffs or quotas against exports from China",,06 Dec 2017
149,Australia warned over 'siding against' China in security group: Ex-foreign minister Bob Carr says Australia must not try to contain Beijing,,06 Dec 2017
150,Is Shenyang in China's industrial heartland the worst place in the world to start a business?: EU Chamber of Commerce says onerous governance turns investors away from ailing industrial hub,,06 Dec 2017
151,"Look past China's short-term cash squeeze to better quality growth, central bank official says: Measures to control risk follow emphasis by Xi Jinping on the need for quality growth",,06 Dec 2017
152,The show on the road,,06 Dec 2017
153,Alain Couetil says Tiberian can beat Highland Reel and Talismanic in Hong Kong Vase,,06 Dec 2017
154,No fights or abuse - the International Jockeys' Championship should be a cakewalk for Leandro Henrique compared to riding in Rio: Growing up and riding in Brazil means Henrique will be able to handle the challenge of tonight's IJC,,06 Dec 2017
155,Ricky Yiu believes a cooler Blizzard can contend in the Hong Kong Sprint after overseas trip works wonders: A trip to Japan has turned him into 'a different horse' and he can show the benefits on Sunday,,06 Dec 2017
156,Australian quarantine ban could affect yearling sales,,06 Dec 2017
157,Do Hong Kong apprentices Matthew Poon and Dylan Mo have attitude issues?: Apprentices must learn that they need to prove themselves over again if they are to succeed,,06 Dec 2017
158,Joao Moreira happy to share some inside information with the International Jockeys' Championship rookies: Magic Man takes four jockeys who are making their track debuts around the city circuit ahead of the International Jockeys' Championship,,06 Dec 2017
159,World Cup legend Lothar Matthaus dishes out advice for Hong Kong's young football talent,,06 Dec 2017
160,"China's bicycle-sharing industry may see more mergers soon, says venture capital firm",,06 Dec 2017
161,HNA eyes US$43b Thai economic zone as it aligns shopping spree with China's state policies: Mainland firm toes the line on Beijing policy as it mulls investing in US$43 billion economic zone,,06 Dec 2017
162,"With world in grip of bitcoin mania, CBOE overtakes US rival in race to offer futures first: Bourses keen to tap demand from institutional investors as prices for the digital currency soar",,06 Dec 2017
163,Foreign investment in Shenzhen stocks exceeded mainland trade in Hong Kong shares in link's first year: Cross-border scheme marks year with trade in mainland stocks exceeding that of HK shares,,06 Dec 2017
164,Shanghai subway to use Alibaba voice and facial recognition systems in AI push,,06 Dec 2017
165,Shares in China's Chalco rise after state firm reveals plans to raise US$1.90b by selling stakes in four units: Investment and swaps involving 12.6b yuan at four offshoots spark early rise in smelter,,06 Dec 2017
166,Singapore's CapitaLand goes digital to boost traffic at its Chinese shopping malls: Singapore property firm adapts to changing industry to attract customers to its shopping centres,,06 Dec 2017
167,"Starbucks expecting huge crowds at opening of biggest ever store, in Shanghai on Wednesday",,06 Dec 2017
168,Telcoin eyes digital fundraising as Asia's demand for virtual currencies rises: Company keen to meet robust demand for cryptocurrency in the region,,06 Dec 2017
169,"Hong Kong start-up set to offer navigation, signage translation app to mainland airports",,06 Dec 2017
170,Mixed ownership reform an opportunity for private equity to invest in state enterprises: China's mixed-ownership reform will allow the private sector to invest in state enterprises in the form of collaboration with government-led funds,,06 Dec 2017
171,Tencent and Alibaba's Taobao brands each worth over US$50b,,06 Dec 2017
172,Seven holiday fashion collections to put on your Christmas shopping list,,06 Dec 2017
173,"Shenzhen's new design museum should give Hong Kong food for thought as it awaits completion of M+ museum of visual culture: New Shenzhen institution curates exhibition with V&A, drawing on collection of 2.5 million pieces",,06 Dec 2017
174,"Why David Beckham thinks China will win the World Cup soon, plus his love of Asia, brand success - and newest Chinese tattoo: David Beckham talks about his love of Chinese culture and his ever-expanding business empire",,06 Dec 2017
175,Brisk Beijing land sales this year expected to have cooling effect on some home prices in 2018,,06 Dec 2017
176,"Die is cast: Opening of MGM China's new casino on Cotai Strip to boost Macau leasing market: Expatriate executives at the HK$26.56 billion project could take up 500 to 1,000 housing units",,06 Dec 2017
177,Veteran lawyer urges Hong Kong government not to rush through land title registration law: Buying a flat will become simpler but there are still issues to be worked out and government should ensure that property owners are well protected,,06 Dec 2017
178,Transformation into a tourism destination draws international investment to Zhuhai's Hengqin island,,06 Dec 2017
179,Follow the leader,,07 Dec 2017
180,"Hong Kong slips to third place in reading literacy ranking, behind Russia and Singapore: Decline from top spot in 2011 blamed on small percentage of parents who enjoy books and a lack of education resources in cramped homes",,07 Dec 2017
181,Mummy's little angel,,07 Dec 2017
182,Pro-establishment supporters jailed for illegal protest under same rules that saw Nathan Law put behind bars: The trio and a fourth defendant also guilty of illegal assembly at airport protest,,07 Dec 2017
183,"Showing naked images of children 'not a big problem' in Indonesia, top envoy in Hong Kong says amid footage row",,07 Dec 2017
184,Teaching Chinese in Mandarin blamed as Hong Kong pupils struggle with higher level reading skills,,07 Dec 2017
185,"Time for Beijing and Hongkongers to discuss way forward beyond 2047, constitutional expert says: But law expert Yash Ghai says the international community will have little say over the matter",,07 Dec 2017
186,Hong Kong's first postmortems for pets on offer at new City University laboratory,,07 Dec 2017
187,Link Reit 'threatened to evict' members of New People's Party over Regina Ip's criticism: New ­People's Party chief vows to continue criticism of company's business practices,,07 Dec 2017
188,Sharp increase in number of false allegations against Hong Kong police officers,,07 Dec 2017
189,Sing and be merry,,07 Dec 2017
190,Virus test developed by 15 Hong Kong university students could mean difference between life and death in an epidemic: Team from Chinese University has come up with a method to quickly identify viruses that could be crucial for doctors when faced with an epidemic,,07 Dec 2017
191,What now for Hong Kong's over-budget Sha Tin-Central Link? And why the MTR's numbers did not tell the full story,,07 Dec 2017
192,"Hong Kong's new police anti-fraud squad freezes HK$99 million in scammers' accounts in just five months: Officers respond to 450 requests from victims to freeze payments secured through online and phone rackets, with HK$99 million being blocked",,07 Dec 2017
193,What's a few billion dollars between the government and taxpayers?,,07 Dec 2017
194,All aboard,,07 Dec 2017
195,"China to keep opening up, leaders tell multinational executives at Fortune Global Forum: Vice-premier tells Fortune forum that China will ­continue pushing free trade",,07 Dec 2017
196,Chinese living on North Korean border told to prepare for nuclear disaster by state newspaper,,07 Dec 2017
197,Hong Kong set to lose global IPO crown to New York and Shanghai as fundraising halves: Failure to attract big listings and technology firms blamed for city's imminent fall to No 3,,07 Dec 2017
198,North Korean airspace could be declared no-fly zone after missile test comes within sight of Cathay Pacific passenger plane: Aviation industry's global trade body pushes for move after Cathay Pacific crew saw what was believed to be remnants of rogue state's missile test,,07 Dec 2017
199,Thailand pushes for high-speed rail link with China to be used for freight,,07 Dec 2017
200,Flaws revealed by escalator accident at Hong Kong mall,,07 Dec 2017
201,Nations would do well to heed call by Chinese President Xi Jinping,,07 Dec 2017
202,Beijing extends powers of state security agents under counter-espionage law: Agents given right to search individuals and ban foreigners from entering or leaving,,07 Dec 2017
203,Shenzhen overtakes Guangzhou as biggest economy in southern China's Guangdong province: New method of calculating GDP sees it overtake the provincial capital and Hong Kong may be next,,07 Dec 2017
204,That's snow business,,07 Dec 2017
205,Big shots arrested,,07 Dec 2017
206,China angrily denies buying political influence in Australia: Chinese embassy in Canberra warns donations controversy is 'filled with a cold war mentality and ideological bias' and may hurt political trust,,07 Dec 2017
207,Cook races to victory despite his freak injury: HK mountain biker triumphs in China after tearing muscle at school sports day,,07 Dec 2017
208,"Can Satono Aladdin grant wishes and cap his career with a Hong Kong Mile victory?: Japanese stallion is about to head to stud, but another top-flight win would increase his value",,07 Dec 2017
209,John Size says the key to his stranglehold on the Hong Kong Sprint is unraced horses: Nine-time champion trainer believes the key to his stranglehold on the Group One is unraced imports,,07 Dec 2017
210,Sam Clipperton to be Batman to Harry Dunlop's Robin Of Navan in the Hong Kong Cup: The 23-year-old Aussie jockey secures mount in HK$25 million showpiece,,07 Dec 2017
211,The four-year-old series may prove a Golden Age for Cruz: The smart youngster collects his second straight win and stamps himself as a Derby contender,,07 Dec 2017
212,Jockeys challenge: He never rated his chances highly but his 'underdog' status proved to be just perfect on the night,,07 Dec 2017
213,More trouble ahead? HKFA likely to beef security for next year's AFC Champions League clash,,07 Dec 2017
214,After the flames,,07 Dec 2017
215,"Broker, fund manager numbers hit record amid Hong Kong stock market rally: Record number of people and companies enter industry as market gains 32 per cent and daily turnover hits HK$100 billion, says regulator",,07 Dec 2017
216,Chart of the day: Money flows,,07 Dec 2017
217,"China giants CNBM and Sinoma merge to become world's largest cement maker, eye Silk Road growth",,07 Dec 2017
218,"Hong Kong stocks tumble with sell-off of year's best performers: Worries over clampdown on manipulation drive the Shanghai index below the 3,300-point level",,07 Dec 2017
219,"US reform bill puts pressure on China to tweak its tax code to avert fund flight, lure investment: Chinese businesses hunt for lower-tax regimes as American firms may get incentive to bring offshore profits back to the world's largest economy",,07 Dec 2017
220,"China must focus on innovation in manufacturing as wages rise, says Apple's Cook: Advanced manufacturing expertise also vital for countries facing rising labour costs, forum told",,07 Dec 2017
221,HSBC seeks 'creative' ideas to reach Hong Kong renewable energy targets: Banking giant aims to source 100 per cent of its global power needs from renewable sources by 2030,,07 Dec 2017
222,Nintendo's Super Mario Bros jumps into China for first time,,07 Dec 2017
223,Teaching aid: Alibaba tests AI system that can spot errors in written Chinese essays,,07 Dec 2017
224,China's Meipai bans minors from live-streaming service following nudity scandal,,07 Dec 2017
225,"Chinese tenants continue their march into Hong Kong's premium office space, driving up rents: City leads global pack in leasing costs for second year as expanding mainland companies snap up top-grade space in the central business district",,07 Dec 2017
226,Starbucks gains traction in bid to make China its largest market: Coffee chain looks to make the mainland its biggest market within a decade,,07 Dec 2017
227,"Film review: Take Me to the Moon - Vivian Sung, Jasper Liu contemplate ambitions and dreams in time-travelling romcom",,07 Dec 2017
228,Macau international film festival: everything you need to know about the 2017 edition and awards: The director of the International Film Festival and Awards Macau outlines his vision for the event,,07 Dec 2017
229,"Top five films to watch in Hong Kong this week (December 7-13), from The Bold, the Corrupt and the Beautiful to Take Me to the Moon",,07 Dec 2017
230,"Nicholas Tse talks about how cooking changed his life and how the web lets him learn anything: Popular mainland reality show lets self-taught cook mix it with some of the world's best chefs, even if his own recipes sometimes leave viewers baffled",,07 Dec 2017
231,"Meet the Hong Kong genocide educator, who reminds us of the darkest side of human nature: Simon Li is in a race against time to document some of the most horrific episodes in human history",,07 Dec 2017
232,Defending democracy,,09 Dec 2017
233,"As Hongkongers join the #MeToo movement, NGO offers support tips and alarming findings: The decision by two high-profile Hongkongers to speak out about being sexually assaulted has encouraged more women to come forward.",,09 Dec 2017
