,title,byline,dates
20,Shaky market dampens Shui On's listing plans,"Li, Sandy.",08 June 2012
21,"Silence surrounds fate of rail executive General manager of CREC Railway Electrification held over taking bribes, says official web site",Toh Han Shih hanshih.toh@scmp.com.,08 June 2012
22,Table of contents,,08 June 2012
23,'Question is how urgently we need it',"Chi-fai, Cheung.",08 June 2012
24,Answers demanded in activist's death,"Tze-wei, Ng; Simpson, Cheung.",08 June 2012
25,C.Y. Leung to praise Beijing's HK boost Incoming chief executive hopes remarks will change the growing perception among some mainlanders that Hong Kong relies on favours from state leaders,"Cheung, Gary.",08 June 2012
26,Challenges despitedelay in capital rules Wen's decisionto defer implementation of Basel III standards could still mean mainland banks face stricter standards than international counterparts,"Chen, Lulu; Jane Cai in Beijing.",08 June 2012
27,Masthead,,08 June 2012
28,Picking winners amidthe economic gloom Judge of DHL-SCMP Hong Kong Business Awards urges reforms to help firms weather tough times,"Chan, May.",08 June 2012
29,Post picks up five prizes in Asia editorial awards Society of Publishers also gives six honourable mentions to SCMP news team,"Kang-chung, Ng.",08 June 2012
30,Protesters win right to fight incinerator High Court grants four activists permission to launch legal challenge against government plan to build a HK$23 billion waste disposal facility off Lantau,"Chiu, Austin.",08 June 2012
31,Secret review moves arts focus backstage Dance and drama lose out to technical skills under plan to revamp Academy of Performing Arts,"Chow, Vivienne.",08 June 2012
32,"A towering presence at home among skyscrapers But at over 2.5 metres, the world's tallest man finds talking to people can be a bit of a stretch at times","Tam, Johnny.",08 June 2012
33,'Consensus' on two fewer seats at the top table,Cary Huang in Beijing cary.huang@scmp.com.,08 June 2012
34,"'Businessas usual' for C.Y. if plan fails Academics say administration will still be able to function if restructuring proposal is not in place by July 1, but any new polices could face delays","Lee, Colleen; So, Peter; Kang-chung, Ng.",08 June 2012
35,"Apple, Baidu in rumoured tie-up Inclusion of China's largest web services provider on iPhones could be announced as early as next week","Perez, Bien.",08 June 2012
36,Battle for power The downfall of Bo Xilai has opened up the competition in the most important leadership change in decades - and maybe even cleared the way for a dark horse,Cary Huang in Beijing cary.huang@scmp.com.,08 June 2012
37,Canavan's rise from parcel boy to president New UPS chief for Asia Pacific started off as a student in part-time role and never looked back,"So, Charlotte.",08 June 2012
38,"Freight rates set to sink again as capacity rises Container lines' return to profitability at risk as idled ships return to service, upsetting balance with cargo demand that could see exporters push for discounts",Keith Wallis in Shanghai Keith.wallis@scmp.com.,08 June 2012
39,Giant steps for talented youngsters Jockey Club recognises outstanding students who have pushed themselves and now want to help others,"Tam, Johnny.",08 June 2012
40,System forreviewingpublic rent under fire,"Lee, Ada.",08 June 2012
41,Table of Contents,,08 June 2012
42,Visitor influx pushes up rates at Miramar Hotel,"Liu, Yvonne.",08 June 2012
43,Afghanistan joins bloc as observer But China tells regional security grouping it has no intention of replacing Nato's role when foreign combat troops leave the war-torn nation in 2014,Teddy Ng in Beijing teddy.ng@scmp.com.,08 June 2012
44,74pc oppose extending the ages for retirement Respondents to survey say suggestion by ministry would be harmful to young people's job prospects,Zhuang Pinghui pinghui.zhuang@scmp.com.,08 June 2012
45,mental health crisis on agenda Ministry releases ambitious plan to tackle growing problem but experts are sceptical that it will alleviate problems affecting 100 million people,"Yan, Alice.",08 June 2012
46,Surprisein social media findings Harvard University project shows Beijing more likely to censor online comments threatening social stability than those criticising the state,"Wong, Alan.",08 June 2012
47,More mayors the merrier,,08 June 2012
48,Earth to Stanchart: Who are you kidding?,,08 June 2012
49,"Hong Kong is well placedto ride out coming slump City's exposure to European risk is small, bank loans to the mainland are to quality borrowers, and medium-term demand for new homes outstrips supply",,08 June 2012
50,"Dumpers, taxi drivers flout law also",,08 June 2012
51,Egypt faces toughdemocracy lesson,,08 June 2012
52,"Hospital Authority has taken steps to entice staff to stay,ensure quality care",,08 June 2012
53,Political deadlock needs to be broken,,08 June 2012
54,"Beijing loyalists welcome probe of activist's death DAB leader calls it a good start, but unionistfears it's just a delaying tactic by central government","Lau, Stuart; Tam, Johnny; Mok, Danny; So, Peter.",15 June 2012
55,Boost for HK as yuan trading hubBoost for HK as hub for yuantrading Beijing set to lift cap on currency conversions to coincide with Hu Jintao's visit,"Yiu, Enoch; Chen, Lulu; Jane Cai in Beijing.",15 June 2012
56,Euro zoneholds keyto recovery,,15 June 2012
57,Games mascots with local and national touch London Olympics and Paralympics mascot creator unveils initial designs for city and China,"Shen, Lucinda.",15 June 2012
58,HK may put brakes on electric taxis Government team of experts will decide whether safety standards for electric vehicles should be tightened after a fatal accident in Shenzhen,"Lam, Anita.",15 June 2012
59,I've been as clean as a whistle: Tsang,"Lee, Colleen.",15 June 2012
60,"Lam 'asking for fight on small houses' Our rights are protected under the Basic Law, insist villagers and rural chiefs, incensed by minister's call for the controversial housing policy to be scrapped","Wong, Olga; Ho, Jolie; Lee, Ada.",15 June 2012
61,New event gives Dragon Boat Carnival extra pull,,15 June 2012
62,New probe ofJune 4 activist's death launched Provincial authorities give in to mounting public pressure and indicate they no longer believe Li Wangyang killed himself in hospital or had accident,"Shi Jiangtao in Shaoyang; Hunan; So, Peter.",15 June 2012
63,Safety roadblock for new-energy cars,"Lam, Anita.",15 June 2012
64,Top court orders Egypt's parliament dissolved,,15 June 2012
65,'Long Hair' wins challenge to Legco poll law Leung Kwok-hungis jubilant after judge rules that ordinance barring people with a pending jail term from contesting election contravenes the Basic Law,"Chiu, Austin; Cheung, Tony.",15 June 2012
66,Award-winning Australian mixologist reimagines 1850s gold-rush era cocktails with modern twists,"Chen, Vivian.",15 June 2012
67,Democrats' 'desertion' a welcome move,"Lo, Alex.",15 June 2012
68,Dragon-themed Tissot draws a crowdat opening of brand'sflagship store,"Yung, Vanessa.",15 June 2012
69,Dumpling chain tests appetite for HK IPO Xiao Nan Guo revives plans to list in Hong Kong after shelving them last year in euro-zone crisis,"Chan, May.",15 June 2012
70,Esprit insists strategy won't change Boss tries to reassure nervous investors that executive departures won't alter fashion brand's transformation,"Li, Sandy; Bloomberg.",15 June 2012
71,"Huadian Fuxin powers tomarket in turbulent time Mainlandclean energy firm needs cash to fund expansion plans, but it's playing catch-up to state rivals and reaching out to investors amid a slowdown","Ng, Eric.",15 June 2012
72,Table of contents,,15 June 2012
73,Trip to Italy brings lobster inspiration,"Chen, Vivian.",15 June 2012
74,Bank debt woes prompt insurance scheme plans,Jane Cai in Beijing xuejun.cai@scmp.com.,15 June 2012
75,Competition lawfinally passed afteryears of debate 31 legislators vote in favour of heavily amended bill intended to level the playing field for businesses,"Mok, Danny; Tanna Chong.",15 June 2012
76,"Dispute centre set for launch Mediationbody begins operating next week as cheap, out-of-court way to settle cases of up to HK$500,000 between clients and banks and brokers","Yiu, Enoch.",15 June 2012
77,Government House 'needs to go green' Architect tipped to be next environment minister says chief executive's official residence should set example,"Wong, Olga; Chi-fai, Cheung.",15 June 2012
78,"Government to demolish 'heritage' west wing Amid criticism, development chief presses ahead with plan to replace the 1959 building with an office tower","Lee, Ada.",15 June 2012
79,Green loans the answer for greener living Veteran architect Wong Kam-sing suggests better mortgage terms and fee concessions for buyers of flats which meet environmental standards,"Wong, Olga; Chi-fai, Cheung.",15 June 2012
80,Heckler accosts Blair at HKU talk,"Carney, John.",15 June 2012
81,"My watershed moment came in 2008, Tsang says Outgoing chief admits his move to add political assistants and undersecretaries fell short of public expectations","So, Peter.",15 June 2012
82,Three farewell questions,"Lee, Colleen.",15 June 2012
83,"Work together on global push, Beijing tells firms Central government will act as matchmaker to help mainland and Hong Kong companies invest overseas",Jane Cai in Beijing xuejun.cai@scmp.com.,15 June 2012
84,"'Perfect' student showed she has nerves of steel Tipped to be the first Chinese woman in space, Liu Yang was a high achiever at school and in the air","Chen, Stephen.",15 June 2012
85,"HK$888 'as low as we go' for HK-Osaka Peach Aviation says the airfare on its new route cannot go any cheaper, despite the carrier's budget tag, because both cities are expensive","So, Charlotte.",15 June 2012
86,June 4 play reveals role played by Hong Kong,"Chan, Thomas.",15 June 2012
87,"One year on, there's no end to a father's pain Lai Hok-man lost his pregnant wife and two sons in a fire in Ma Tau Wai that drew attention to the blight of illegally subdivided flats","Ngo, Jennifer; Simpson, Cheung.",15 June 2012
88,Panama officials aim for calm on toll rises Canal authority tries to ease shipowners' concerns over feeincreases and promote expansion plans,"Wallis, Keith.",15 June 2012
89,"Pegasus school boss jailed for conning parent Judge rejects plea for suspended term for Carman Liang, who took HK$200,000 for a merger that failed","Chong, Dennis.",15 June 2012
90,Rule bans gifts during price discovery for IPOs,Daniel Ren in Shanghai ren.wei@scmp.com.,15 June 2012
91,Space for politics Observers of China's space programme agree there was a rush to include a woman in latest mission; some believe party's leaders were behind decision,"Chen, Stephen.",15 June 2012
92,Democrat in C.Y. cabinet job bid row quits party,"Cheung, Tony.",15 June 2012
93,"Officials suspended after forced late-term abortion City government in Shaanxi apologises to mother, while province admits gruesome details are true",Zhuang Pinghui pinghui.zhuang@scmp.com.,15 June 2012
94,"Rape victims' parents seek justice on web Teacher in Gansu alleged to have raped eight primary-school girls in two years but police slow to act and media ignored the case, prompting appeal","Tze-wei, Ng.",15 June 2012
95,Recovery of dying cells may help in treating cancer Researchers show using a soya bean extract may be effective in fighting disease if used with chemotherapy,"Wan, Adrian.",15 June 2012
96,Reluctance to seek help a factor in male suicides,"Tam, Johnny.",15 June 2012
97,Whistle-blower's contract snub Institute of Vocational Education cites poor performance for not renewing contract of teacher whocomplained publicly of grade-rigging,"Cheng, Jennifer.",15 June 2012
98,Yili recalls mercury-laced milk goods,Huang Yuanxi yuanxi.huang@scmp.com.,15 June 2012
99,"2 m spy cameras in Guangdong by 2015 The province has already installed 1 million, which officials say have solved 100,000 crimes, but activists say the surveillance will further erode public privacy","Tam, Fiona.",15 June 2012
100,Former chair of NanshanCPPCC said to be in US Shenzhen district's top political adviser had been reported missing amid disciplinary investigation,"Wang, Sally.",15 June 2012
101,Former deputy mayor probed over graft claims Anti-corruption watchdog finds 30m yuan and 17 property deeds in the home of ex-official in Fuzhou,Teddy Ng in Beijing teddy.ng@scmp.com.,15 June 2012
102,"Lenovo makes list of most reputable firms Mainlandcomputer company in the top 100 for a second year - althoughits ranking slippedto 95. BMW was No1, followed by Sony and Walt Disney",Bien Perez in San Francisco bien.perez@scmp.com.,15 June 2012
103,Mental patient kills doctors,,15 June 2012
104,"Europe's soap opera persists Leaders pretend to get religion, but when push comes to shove, national interests are bound to trump lip service in favour of more integration","Rafferty, Kevin.",15 June 2012
105,Job cuts could send some bankers and brokers to the beach,,15 June 2012
106,Harrow school deal too generous,,15 June 2012
107,"If democracy is dead in Hong Kong, blame no onebut the democrats",,15 June 2012
108,In defence of challenging rubber stamp,,15 June 2012
109,Soccer needs to go back to grass roots,,15 June 2012
110,"C.Y.'s dilemma: to spin, or not to spin? Less aloof than Tung Chee-hwa, more judicious than Donald Tsang, expect him to meet the media halfway","Tam, Tammy.",18 June 2012
111,"Don't set C.Y. hopes too high, says Chow Outgoing health chief has confidence in new team but warns against over-optimistic expectations","Lo, Wei; Lee, Colleen; Cheung, Tony.",18 June 2012
112,Fears for HK student who missed US flight home,,18 June 2012
113,Gold exchange to launch trading in silver futures,"Yiu, Enoch.",18 June 2012
114,Heritage adviser branded 'unfit'in west wing row Conservation group's lawyer attacks Bernard Chan over 'farcical' vote by Antiquities Advisory Board,"Ng, Joyce.",18 June 2012
115,LA riots beating victim Rodney King found dead,,18 June 2012
116,Measuring the quality of life in Hong Kong Six prominent individuals believe poor air and income disparity are making the city less attractive,"Cheung, Tony.",18 June 2012
117,Quick sale tippedfor ING's stakein fund house Macquarie and Richard Li among potential buyers of Dutch firm's one-third share in asset manager,Daniel Ren in Shanghai ren.wei@scmp.com.,18 June 2012
118,Yuan push may open door to fund market Foreignfund managers expect more access to the mainland as Beijing tries to encourage greater use of its currency to settle trade and investment,"Yiu, Enoch.",18 June 2012
119,'Mother Teresa of Tomorrow' wins the Harilela 'The One' award for helping Ethiopian nomads,"Chen, Vivian.",18 June 2012
120,Carrie Lam risks squandering popularity,"Lo, Alex.",18 June 2012
121,clarification,,18 June 2012
122,Directors continue buying spree for fifth straight week BEA's David Li and Wheelock's Peter Woo among insiders snapping up shares in their own companies,,18 June 2012
123,Ex-industrial sites chosen for public housing,"Ng, Joyce.",18 June 2012
124,Explicit ad slips past censors onto phone game,"Choi, Christy.",18 June 2012
125,Firms square off over China Gas Two more partiesenter the fray by accumulating shares after board pooh-poohs unsolicited bid by consortium of ENN Energy and Sinopec,"Tsang, Denise.",18 June 2012
126,A journey that loses direction,"Kwong, Kevin.",18 June 2012
127,Life's just one giant carnival for Marc by Marc Jacobs,"Yung, Vanessa.",18 June 2012
128,Something stylish underfoot for scorched summer feet,"Ap, Tiffany.",18 June 2012
129,Table of Contents,,18 June 2012
130,"Agents tried to block my film, says director","Simpson, Cheung.",18 June 2012
131,Beijing offers sweeteners to Taipei,"Lau, Mimi.",18 June 2012
132,C.Y. Leung to revive commission against povertyC.Y. to revive poverty commission,"Zhang, Lilly; Cheung, Tony.",18 June 2012
133,Chow urges Hongkongers to speak out Outgoing health minister says central government will listen to opinions amid public outcry over the death of Tiananmen dissident Li Wangyang,"Lee, Colleen; Cheung, Tony.",18 June 2012
134,La Scala developer vows to fight Macau land grab Firm will take legal action against city government bid to nullify land transfers on corruption-hit project,"Chan, May.",18 June 2012
135,"The outsider's insider Film director Soi Cheang Pou-soi has carved out a niche as an A-list auteur on the film festival circuit, yet in Hong Kong, his hometown, he's not taken seriously","Tsui, Clarence.",18 June 2012
136,"World Bank eyes China'smoneyed class Global institution looks to retail investors in Hong Kong and the mainland as new sources of funding, signalling an evolution in the nation's economy","Yiu, Enoch.",18 June 2012
137,CityU mentorsto raise Englishlevels on campus 100 postgraduates recruited from around the world amid concern at declining standards in language test,"Chong, Dennis.",18 June 2012
138,"HK a gold mine for japanese companies Once seen as second fiddle, local graduates are now putting their languageskills to good use and filling top management posts around the world","Cheng, Jennifer.",18 June 2012
139,Home away from home asastronauts tuck in,Huang Yuanxi yuanxi.huang@scmp.com.,18 June 2012
140,Police enlistminorities tocounter risein crimes Outreach project seeksto bridge divide between ethnic groups as arrests of non-Chinese increase,"Simpson, Cheung.",18 June 2012
141,Rule of law at any price on mainland Local officials pay scant attention to the rule of law as they try to protect their own interests or accept bribes from the guilty to alter course of justice,China Briefing Wang Xiangwei..,18 June 2012
142,Lawyer 'beaten by police',,18 June 2012
143,"Cash to come with conditions Beijing will provide funds for the IMF to aid Europe, but only if emerging markets are given a greatersay in its running",Teddy Ng in Beijing teddy.ng@scmp.com.,18 June 2012
144,Exports lift airport cargo to first growth in a year,"Wallis, Keith.",18 June 2012
145,Now TV taps into apps to boost users,"Yu, Sophie.",18 June 2012
146,Tax overhaul a headache for some in cargo A confusing mess or nothing to worry about? Sector is divided on roll-out of VAT pilot scheme in Shanghai,"Wallis, Keith.",18 June 2012
147,Q1Q2Q3,Questions for handover debate on June 18 Monday.,18 June 2012
148,Rob Chipman Former chairman of the American Chamber of Commerce,,18 June 2012
149,Sit Pui-yu Retiree who lives on CSSA at Wong Tai Sin public housing estate,,18 June 2012
150,Aung San Suu Kyi in diplomatic role,,18 June 2012
151,Destroying Yunnan's 'Gold Cross' will defeat the purpose of mass hydro schemes,,18 June 2012
152,"Don't blame the peg; Singapore's no better off than HK We're just as competitive as our rival, whose flexible exchange rate hasn't kept home prices from soaring",,18 June 2012
153,Tsang's acts don't deserve compassion,,18 June 2012
154,WHO's wake-up call on air quality,,18 June 2012
155,"Bankers see policy easing ahead as economy cools Industry expects more rate cuts and loans, while households paint a gloomy picture of rising prices",Jane Cai in Beijing xuejun.cai@scmp.com.,20 June 2012
156,China antes up US$43b for IMF firewall fund,"Ng, Teddy; Agencies in Los Cabos.",20 June 2012
157,"China to open QFII to more insurers Beijingpoised to allow more international insurance companies in Hong Kong to invest in mainland stock and bond markets, encouraging broader use of yuan","Yiu, Enoch.",20 June 2012
158,Commercial market keeps falling in Britain,,20 June 2012
159,Developers face test offinancialfirepower The cost of developing two large sites in Tai Wai and North Point could total HK$50b,"Leung, Paggie.",20 June 2012
160,Frenchman linked to Bo detained Beijing asks Cambodia to extradite architect who helped disgraced party chief rebuild Dalian,Teddy Ng in Beijing; Agence France-Presse in Phnom Penh.,20 June 2012
161,High-end home rents falling Landlords are lowering rates for luxury flats by as much as 20 per cent due to declining demand as firms trim housing allowances and delay expansion plans,"Li, Sandy.",20 June 2012
162,"Land supply rises to meet housing target Plans aimingto help C.Y. Leung meet goals include developing three areas in New Territories, alone providing 53,800 new flats in next 10 to 20 years","Wong, Olga.",20 June 2012
163,"Leung's bid to sellrevampfalls flat Poll shows opposition to chief executive-elect's reorganisation is rising, but many people still disagree with lawmakers' plan for filibuster to block changes","Cheung, Gary; Cheung, Tony; So, Peter; Tanna Chong.",20 June 2012
164,Lily Chiang's bid for bail rejected,"Chiu, Austin.",20 June 2012
165,"Minister robbing villagers of rights, says kuk Rural leaders accuse Carrie Lam of creating trouble in advocating an end to the small-house policy","Lee, Ada.",20 June 2012
166,Missing HK student found alive and well in the US,,20 June 2012
167,"Nuclear link no deterrent at Positano project Just a 30-minute drive from Lo Wu, agents believe the villas make a good investment or holiday home","Liu, Yvonne.",20 June 2012
168,"Two Rohingya sentenced to death for rape, murder",,20 June 2012
169,"Alibaba opens doorsto new path with delisting Five yearsafter its frenzied Hong Kong debut, China's giant of e-commerce returns to private hands for fresh start","Perez, Bien.",20 June 2012
170,Beijing's battle for the 'right' kind of foreign investment Norton Rose partner Sun Hong says China is less desperate for overseas funds than it has been in the past - and expectations need to be managed,"Sun, Hong.",20 June 2012
171,Creative collaboration serves up some versatile additions to the home,,20 June 2012
172,"Even on a Thai beach, pop singer Kary Ng still has star power",,20 June 2012
173,Table of contents,,20 June 2012
174,Tsang let the Gini out of the bottle,"Lo, Alex.",20 June 2012
175,W hotel's Woobar rocks its debut by rolling in the stars,,20 June 2012
176,Advisorybody begschairmanto stay All 22 membersof board call on Bernard Chan to reconsider decision to resign over grading of threatened former government headquarters,"Ng, Joyce.",20 June 2012
177,"Asian markets flat as Spain worries rise Optimismover Greece replaced by concern about longer-term issues in the euro zone, as yields on Spanish 10-year bonds rise to unsustainable levels","Chan, May.",20 June 2012
178,China Nonferrous presses ahead with HK$2.4b IPO Company to offer 870 million new shares to fund project expansions in Africa and retire bank loans,"Ng, Eric.",20 June 2012
179,Green groups in protest over bay development,"Tam, Johnny.",20 June 2012
180,Hospital continues pending eviction,"Lo, Wei; Choi, Christy; Chan, Thomas; Cheung, Tony.",20 June 2012
181,"Incentives urged to boost retirement projects Beijing should use financial carrots to encouragethe development of homes for the elderly as the population gets older, says property analyst","Sito, Peggy.",20 June 2012
182,"Making the rich poorer is not answer, C.Y. says Leung's answer is to raise the earnings of low-income families, names members of poverty commission","Chong, Dennis.",20 June 2012
183,"Mistrust of Beijing at post-97 high Poll finds 37pc of HK people do not have confidence in central government, compared with 44pc in 1997","Cheung, Martin.",20 June 2012
184,Mutual funds get go-ahead for bonds,Daniel Ren in Shanghai ren.wei@scmp.com.,20 June 2012
185,"No room for more visitors, Leung says Chief executive-elect dampens hopes scheme that lets mainland residents visit will be expanded - unless Hong Kong economy takes a turn for the worse","Nip, Amy.",20 June 2012
186,Office rents in Centraland Admiralty fall again,"Sito, Peggy.",20 June 2012
187,Rainbow's golden touch,,20 June 2012
188,Safety laws target high-speed railways,Mimi Lau in Guangzhou mimi.lau@scmp.com.,20 June 2012
189,80 Robinson Road,,20 June 2012
190,Driven to succeed: tycoon's daughter has big ambitions Her father built an empire from scratch - and Vivien Chen is determined to take Nan Fung to the next level,Staff Reporter.,20 June 2012
191,Family fraying at the edges The death of the King of Cotton drags descendants back into the limelight to fight over his fortune,"Sito, Peggy.",20 June 2012
192,"HK a 'hard place' for asylum seekers Aid group says the recognition rate for people trying to get refugee status is only 10 per cent, far worse than in Western countries","Simpson, Cheung.",20 June 2012
193,Rat Race to include new hamster wheel twist,"Cheng, Jennifer.",20 June 2012
194,Recruitment for five bureau posts extended Selection team has one more day to find enough undersecretary hopefuls for C.Y.'s cabinet,"Lee, Colleen; Lau, Stuart.",20 June 2012
195,NDRC orders checks on firms' fitness to repay debt,Bloomberg.,20 June 2012
196,Pacific Basin sheds6 pc on loss warning Stock slumps after shipping company says it will make a first-half loss because of US$190 million impairment charge on its fleet of roll-on/roll-off vehicle ferries,"Wallis, Keith.",20 June 2012
197,Second Guangdong official detained,,20 June 2012
198,Taiwan tycoon quips he will buy Diaoyu islands Terry Gou says he plans to purchase disputed atolls; develop them with three parties in ownership row,Lawrence Chung in Taipei lawrence.chung@scmp.com.,20 June 2012
199,Tourism holds key to growth,,20 June 2012
200,"Vessel plumbs new depths Manned submersible successfully tested its ability to dive to, and stay, around 7,000 metres. While at the Mariana Trench, the craft conducted sea research",Huang Yuanxi yuanxi.huang@scmp.com.,20 June 2012
201,Drink-drive let-off for official causes a storm,"Tze-wei, Ng.",20 June 2012
202,Space city in the desert not so secret The birthplace of the nation's missile and space programmes - and still one of the most active launch pads - has become a lot more transparent,Stephen Chen at Jiuquan Satellite Launch Centre binglin.chen@scmp.com.,20 June 2012
203,African fury over Death in custody 100 blockbusy Guangzhou street and throw bricks during angry protest after Nigerian dies in police station after fighting with a taxi driver over fare,He Huifeng huifeng.he@scmp.com.,20 June 2012
204,Clampdown on Li Wangyang'sfriends goes on Many remain in detention or under house arrest two weeks after dissident's suspicious death in hospital,"Yu, Verna.",20 June 2012
205,"Father, son fight in sunken car",,20 June 2012
206,"West wing is undeveloped, and let's keep it that way",,20 June 2012
207,St Regis to host Full Moon Beach Party,,20 June 2012
208,Hospital to boost medical travel,"Chan, Keith.",20 June 2012
209,Kaleidoscope of colour,,20 June 2012
210,Military can't stopdemocracy in Egypt,,20 June 2012
211,"On government's plan to build flats that could house 100,000 more people in Tung Chung:",,20 June 2012
212,Skewed views on Singapore,,20 June 2012
213,We need better local education system rather than more international schools,,20 June 2012
214,West wing is part of our heritage,,20 June 2012
215,Nowhereto hide,,20 June 2012
216,Japan plan to buy Diaoyus set to create waves,,08 July 2012
217,"Old hawker is set to keep waffling on as a teacherWaffle man is egged on to become a teacher as he tries to support family Former unlicensed street seller, struggling to make ends meet, will show he knows his eggs in classroom","Ngo, Jennifer.",08 July 2012
218,Taking a breather,"Franchineau, Helene.",08 July 2012
219,WEN PLEDGE TOKEEP PROPERTYmarket curbs Premier insists Beijing will not relax campaign to restrain prices and limit speculation in wake of central bank's second interest rate cut in a month,"Liu, Yvonne; Chong, Dennis.",08 July 2012
220,"Activist raising funds for memorial to fellow fighter Exile Tang Baiqiao hopes to raise US$50,000 via web to honour late dissident with a statue in Hong Kong","Lam, Lana.",08 July 2012
221,Education flap in HK goes national Media carries reports on allegedly biased material produced for national education lessons,"Chan, Minnie.",08 July 2012
222,"frameGetting into the Hong Kong is preparing to launch its first edition of Art Basel next year, but the city has far to go before it can present an event on the scale of the Swiss one","Chow, Vivienne.",08 July 2012
223,Finance chief to loosen public purse-strings,"Chong, Dennis.",08 July 2012
224,Mainland baby issue a top concern for minister,"Chong, Dennis.",08 July 2012
225,Mak 'allowed tenant to sell' controversial flat,"Cheng, Jennifer.",08 July 2012
226,Nine NeoDemocrats to run in New Territories,,08 July 2012
227,"Task forces to co-ordinate policy Four high-level panels under chief secretary will ensure issues are thrashed out between bureaus, Lam says, as finance chief cautions on public spending rises","So, Peter.",08 July 2012
228,Activists get artistic in quest to save west wing from demolition,"Franchineau, Helene.",08 July 2012
229,Another string to orchestra's bow Hong Kong Chinese Orchestra wins coveted national innovation award for developing a modern huqin,"Chou, Oliver.",08 July 2012
230,Bird stall owners to seek damages for lost trade,"Wan, Adrian.",08 July 2012
231,DRAGON BOATS EVENT HIT BY CHEATING CLAIM Hong Kong club member accuses it of using 'ringers' in crew to boost chances of success in World Championships,"Carney, John.",08 July 2012
232,Motley crews,,08 July 2012
233,Charity on wheels,,08 July 2012
234,Former teacher helped with land issues pre-1997 Melinda Ko's English-language skills smoothed activities of Sino-British office in run-up to handover,"Cheung, Gary.",08 July 2012
235,Police chief sued over detention of reporter,"Wan, Adrian.",08 July 2012
236,So tries to break deadlock over Olympics coverage,"Cheng, Jennifer.",08 July 2012
237,Social media's rise as 'loudspeaker' Hongkongers' passions - from political activism at the July 1 march to food - are getting much more publicity thanks to websites like Facebook and Twitter,"Lam, Lana.",08 July 2012
238,"After orbiting space lab, China wants an undersea one Plan for manned facility on ocean floor faces major technical hurdles, and questions about real motive","Chen, Stephen.",08 July 2012
239,"New breed of provincial leaders The days of Soviet-educated engineers-turned-bureaucrats are over, with the new line-up holding more postgraduate degrees and less ideological baggage",Cary Huang in Beijing cary.huang@scmp.com.,08 July 2012
240,"Housing compensation activist stays unbowed Although under home arrest, Qi Yueying remains intent on helping her family and others get fair recompense for the forced demolition of their properties",,08 July 2012
241,Islanders vote to allow Taiwan's first casino,"Chan, Minnie.",08 July 2012
242,Shanghainese welcome bid to revive dialect Critics say maiden news show must be bolstered by broader campaign to rescue city's dying language,"Yan, Alice.",08 July 2012
243,US urges calm in South China Sea,Teddy Ng in Beijing teddy.ng@scmp.com.,08 July 2012
244,"'Bridge doctor' keeps city's structural marvels in shape Engineer Xu Youlin's check-up systems help ensure that bridges and skyscrapers remain ""healthy""","Wan, Adrian.",08 July 2012
245,'Now the hard work on Higgs boson begins' Students from Chinese University are among those to witness breakthrough moment for particle physics,"Wan, Adrian.",08 July 2012
