,title,byline,dates
78,C.Y. snubs city companies'pleas for tax exemption Chief executive announces that new property 'stamp duty' will apply to all non-local and corporate buyers in bid to close loopholes,"Ng, Joyce; Li, Sandy.",19 Dec 2012
79,Deutsche Securities fined HK$2.5m by SFC [Derived headline],,19 Dec 2012
80,Diploma scores higher mark than A-levels [Derived headline],,19 Dec 2012
81,Firing up the voters,,19 Dec 2012
82,Foreign investment to stay steady Ministry rules out sharp fall as mainland is still one of the main destinations for multinationals,Victoria Ruan in Beijing victoria.ruan@scmp.com.,19 Dec 2012
83,Growing strong,,19 Dec 2012
84,Idea of trust fund 'alien' for Nina Wang Charitable foundation says the businesswoman wouldn't have wanted foreign concept imposed on her fortune as siblings offer plan for estate,"Man, Joyce.",19 Dec 2012
85,Lai Sun hints at more project tie-ups,"Li, Sandy.",19 Dec 2012
86,"No pay slash for graduate civil servants, body advises Starting salaries HK$2,000 above market rate, but commission backs attractive joining wage","But, Joshua.",19 Dec 2012
87,Police to question Jackie Chan on gun claims,"Simpson, Cheung.",19 Dec 2012
88,"Share offerings expected togain momentum Activity in listing market forecast to strengthen next year, with cornerstone investors playing a key role as the mainland economy rebounds","Chan, Ray.",19 Dec 2012
89,Strong IPO activity tipped for next year [Derived headline],,19 Dec 2012
90,Super-Detective Fai hails man who has to fill his shoes,"Tsang, Emily.",19 Dec 2012
91,"Christmas plans, big and small Whether it's a marathon session in front of the TV watching family-friendly movies, or a turkey feast with eggnog and mulled wine, we all have our Christmas rituals. CitySeen asked some of the city's movers and shakers about their favourite festive activities.","Chen, Vivian.",19 Dec 2012
92,City Suzhou [Derived headline],"Chan, Keith.",19 Dec 2012
93,"Emerging from shadows Gross domestic product in the city breaks 1 trillion-yuan barrier for the first time, writes Keith Chan","Chan, Keith.",19 Dec 2012
94,"Just how big is the risk of bad loans on the mainland? Regulators say the lending situation is manageable, but analysts claim official figures don't reflect threats to the system",Kwong Man-ki in Beijing phoenix.kwong@scmp.com.,19 Dec 2012
95,"Monday, January 7: Hong Kong Securities... [Derived headline]",,19 Dec 2012
96,MY TAKEGood news for those of us of little faith,"Schoonakker, Bonny.",19 Dec 2012
97,Table of contents: [1],,19 Dec 2012
98,Table of contents,,19 Dec 2012
99,Welfare group wants more scrutiny of job agencies Call for department to keep closer watch for firms that set up overseas employment scams,"Lee, Ada.",19 Dec 2012
100,AIA stock falls on AIG's final share sale,"Chan, Ray.",19 Dec 2012
101,Beijing confirms leadershipreshuffleBeijing confirms leadershipreshuffle Zhang Xiaoming and president's protg Hu Chunhua take up top regional positions,"Mimi Lau in Guangzhou; Chan, Minnie.",19 Dec 2012
102,Esprit warns of second-half loss on poor results Casual wear brand shows no sign of turnaround despite an HK$18b overhaul of its operations,"Ng, Eric.",19 Dec 2012
103,"Exodus of China's rich and skilled for better lives Politics, pollution and education among factors that saw 150,000 leave last year, report says","Zuo, Mandy.",19 Dec 2012
104,Expectations rise for policy easing: survey Seventy-five per cent of mainland respondents found the central bank's guidelines appropriate,Kwong Man-ki in Beijing phoenix.kwong@scmp.com.,19 Dec 2012
105,"Helpers left in lurch over jobs in Europe Filipinos claim they are HK$30,000 out of pocket after signing up to work in Cyprus, with at least one visa document issued said to be fake","Lee, Ada.",19 Dec 2012
106,"Home prices on the up in mainland cities Cost of new homes rose in 53 of 70 cities in November with the biggest rise in Tianjin; while in Hangzhou, Harbin and Ningbo, numbers slid","Sito, Peggy.",19 Dec 2012
107,Lawyers warn of possiblejudicial interference,"Moy, Patsy; Chiu, Austin.",19 Dec 2012
108,"Mainland home prices rise on buoyant demand Most cities see steady rise in prices for new homes, according to government survey","Sito, Peggy.",19 Dec 2012
109,Time running out in Cathay dispute,"Siu, Phila.",19 Dec 2012
110,"UBS staff swap suits for Psy, santa and Super Mario Bank raises HK$2.3m as top bosses serenade and cook for staff, and the office doubles up as a flea market and auction floor","Cheng, Jennifer.",19 Dec 2012
111,'Big blast' heard after Lamma collision,"Lee, Ada.",19 Dec 2012
112,'Biggest' floating book shop anchors The Logos Hope makes waves selling books and Bibles to fund its Christian outreach programme,"Choi, Christy.",19 Dec 2012
113,Book sail,"Choi, Christy.",19 Dec 2012
114,"China Merchants pledges to invest in HK logistics At firm's 140th anniversary, chairman tells of challenges next year, especially for shipping","So, Charlotte.",19 Dec 2012
115,Cop cars with cameras: a new kind of drive-by shooting,"Simpson, Cheung.",19 Dec 2012
116,"Homes, park for Diamond Hill site Plans to turn seven hectare plot into housing, park and 'cultural street' with rehearsal studios","Wong, Olga; Ng, Joyce.",19 Dec 2012
117,"In the dungeon of Bo Xilai In the first of a four-part series, Revisiting Chongqing, we look at one of the earliest and most high-profile victims of the disgraced party chief's crackdown on so-called gangsters",Keith Zhai in Chongqing keith.zhai@scmp.com.,19 Dec 2012
118,"Liu's return sees China Gas soar Stock of mainland gas supplier has risen so much it is now unattractive, analysts say, just months after the managing director rejoins the firm","Ng, Eric.",19 Dec 2012
119,Mobile giantto expand high-speed services,"Perez, Bien.",19 Dec 2012
120,Out on bail,"Chan, Thomas.",19 Dec 2012
121,"Tests reveal carcinogen in cooking oils Benzopyrene is found in four samples taken from suppliers and restaurants, with levels exceeding what the European Union deems safe","Nip, Amy.",19 Dec 2012
122,"Thousands dying from dirty air A study reveals that the health risks posed by microscopic air pollutants have been grossly understated, with huge economic consequences",Shi Jiangtao jiangtao.shi@scmp.com.,19 Dec 2012
123,App tracks airport bus arrival to the minute,"Lee, Ada.",19 Dec 2012
124,"Demand for survival pods outstrips supply If disaster strikes on Friday, 15 buyers will have place to shelter, but 11 will not get orders in time","Chen, Stephen.",19 Dec 2012
125,Illegal drugs in KFC chickens: CCTV report Birds also made to eat non-stop so they grow faster and fed 18 types of antibiotics,"Yan, Alice.",19 Dec 2012
126,"Mak and Tsang deny rent scam in dock Ex-housing minister and highways deputy set to fight allegations of HK$700,000 housing fraud","Chan, Thomas.",19 Dec 2012
127,"Nightmareas Cathayjet stuck on tarmac Engine fault is detected minutes before take-off, forcing 236 passengers to disembark and wait at airport for 18 hours while repairs carried out","Lam, Lana.",19 Dec 2012
128,NPC vote labelled unfair by candidates,"Lee, Colleen.",19 Dec 2012
129,Six officials sacked over Henan school knife attack The employees were punished after public outrage at lax security that allowed the attacker to enter the premises and rampage for so long,"Yan, Alice.",19 Dec 2012
130,"Vast development potential in western china Report finds mainland's west has demand for overseas investment in agriculture, education and financial services sector in coming years",Jane Cai in Beijing xuejun.cai@scmp.com.,19 Dec 2012
131,Firecracker labels blasted [Derived headline],,19 Dec 2012
132,"China 'unlikely to use force' in Diaoyus dispute Despite sabre-rattling over islands, Beijing is eager for stability, Japanese report says",Julian Ryall in Tokyo Minnie Chan.,19 Dec 2012
133,Regional tensions complicate poll Delicate relations with Beijing and Tokyo form the major backdrop as South Koreans head to the ballot box today to elect a new president,Andrew Salmon in Seoul.,19 Dec 2012
134,"economy Shinzo Abe may want to talk tough with China over disputed East China Sea islands, but he would do well to address domestic issues first All about the","Rafferty, Kevin.",19 Dec 2012
135,Closed market [Derived headline],,19 Dec 2012
136,Constitution allows US government to regulate firearms,,19 Dec 2012
137,On a possible right of abode appeal to Beijing [Derived headline],,19 Dec 2012
138,On freedomand scholarship,,19 Dec 2012
139,People forget what made HK so successful [Derived headline],,19 Dec 2012
140,"Rhetoric aside, it's the economy",,19 Dec 2012
