,title,byline,dates
29,"Import workers to solve rising costs, says K Wah chairman Lui Che-woo: K Wah chairman Lui Che-woo urges government to import labour to lower construction expenses","Liu, Yvonne.",13 June 2014
30,Can we believe the Security Bureau on Occupy Central?,,13 June 2014
31,"Digital age launches attack on the wisdom of cabbies: Taxi drivers may be latest victims of technology, as many other industries have gone before them","Harris, Richard.",13 June 2014
32,'New law no contest for supermarkets' power': 759Store owner fears Competition Ordinance will have little effect on possible pricing tactics,"Nip, Amy.",13 June 2014
33,Hong Kong activist Yang Kuang jailed for eight months in Shenzhen,"Mok, Danny.",13 June 2014
34,New town protesters slam police over arrests,"Chan, Samuel.",13 June 2014
35,Terrorism unit hunt 'armed' carjack suspect,,13 June 2014
36,TV star's 'ex' sued for HK$29m gambling debt,,13 June 2014
37,"'I could never give up on my HIV-positive son': After his wifedied when their child was just one, Mr Chan gave all he could for his boy. Now, Aids activists hail him as a role model","Lo, Wei.",13 June 2014
38,"Bird flu threat has eased, says health chief","Lo, Wei.",13 June 2014
39,Transformers crew returns to Hong Kong for world premiere next week: Blockbuster which was partly filmed in city will screen next week followed by rock concert,"Chow, Vivienne.",13 June 2014
40,Evicted father threatens to jump: Family of five failed to agree compensation with URA for loss of flat,"Wong, Olga.",13 June 2014
41,"Pink dolphins spotted just 3 times this year, conservationists say","Kao, Ernest.",13 June 2014
42,"Greens call for study on ozone in Tung Chung: North Lantaunew town's expansion should be put on hold until its unique pollution problems are better understood, Green Power argues","Chi-fai, Cheung.",13 June 2014
43,Old flats get priority in CLP's green-energy fund,"Chi-fai, Cheung.",13 June 2014
44,"Quilts seized for fooling buyers with impure wool and silk: Customs seize HK$472,000 of bedding and find it's falsely labelled as 100 per cent wool or silk","Duthie, Victoria Ann.",13 June 2014
45,'Long Hair' denied bail for appeal to top court,"Chu, Julie.",13 June 2014
46,"Has 759 boss got market figured?: With emphasis on localsnot tourists, empire is growing fast, with new health and beauty retail chain and udon and wonton noodle restaurants","Nip, Amy.",13 June 2014
47,"Relax, recharge in Indochina","Chan, Keith.",13 June 2014
48,agnes b.'s Librairie Galerie,,13 June 2014
49,Brick Mansions (IIB),,13 June 2014
50,Seventh Sense,,13 June 2014
51,Wine Opinion: Vinexpo Asia-Pacific lingers long on the palate,"Moselle, Mischa.",13 June 2014
52,Brief Encounters: Natalie Kingham,,13 June 2014
53,Felix almost back to her best in sprint win,,13 June 2014
54,Gutsy run suggests he may be Unbeatable next start,"Aitken, Alan.",13 June 2014
55,Juvenile scrap,,13 June 2014
56,"Rank on the stars in quest for massive Triple Trio jackpot: Paul O'Sullivan'sCelestial Smile has been consistent without winning, and strikes the right race in the middle leg of a HK$76m Triple Trio","Cox, Michael.",13 June 2014
57,Hong Kong beat favourites India 2-1 in Asian Squash Championships,"Yap, Brian.",13 June 2014
58,"I'm keeping my options open, says Moreira: 'Magic Man' opts for half-season licence but, if all goes well, he's likely to apply for an extension","Aitken, Alan.",13 June 2014
59,Britain's 'soft power' fuelled by popular culture,"Cheng, Raymond.",13 June 2014
