,title,byline,dates
40,Let's stop being naive about the threat posed by Islamic State,,21 July 2016
41,"Despite this unhappy South China Sea ruling, Beijing must not turn its back on international law: Cary Huang says the international legal system offers more benefit than harm to China's peaceful rise, as it will enable diplomacy instead of military conflict",,21 July 2016
42,The write THE wr ite STUFF,,21 July 2016
43,BRICS bank 'to explore finance options',,21 July 2016
44,"li calls for open local Doors to private sector: Premier urges provincial governors to cut red tape after growth in non-state sector investment slows, particularly in the country's northeast",,21 July 2016
45,Beijing policies driving Chinese Muslims to IS: study: Radicalisation 'may be more a product of Beijing's crackdown than outside forces',,21 July 2016
46,Chinese vets provide new 3D-printed titanium beak for injured red-crowned crane: Vets come to rescue with implant after red-crowned crane injured in fight,,21 July 2016
47,"Hundreds of flights cancelled, train services suspended as Beijing, Tianjin lashed by torrential rain: Hundreds of flights cancelled from Beijing and Tianjin, and high-speed - rail services affected as officials warn of repeat of deadly 2012 floods",,21 July 2016
48,Evergrande takes 4.68pc stake in Vanke: Shares in the homebuilder surge 10pc daily limit in Shenzhen after Evergrande buys 4.68pc stake for 9.1 billion yuan to become No 4 shareholder,,05 Aug 2016
49,MGM China reports better than expected income as premium mass market gamblers splurge: Casino firm warns of tough competition as revenue falls in first six months,,05 Aug 2016
50,Tom Group sharpens China e-commerce focus after posting wider interim loss,,05 Aug 2016
51,Are Chinese sports brands set for a podium finish in Rio?: Mainland companies go on a brand promotion spree ahead of the summer Olympics to enhance brand image and increase sales in overseas markets,,05 Aug 2016
52,"Yuan loses ground amid lower PBOC daily fixing, US dollar strength",,05 Aug 2016
53,HKBN plans shake-up of telecoms market with launch of bundled fixed-line broadband and mobile package,,05 Aug 2016
54,"Hong Kong banking sector likely to escape global job cuts: Cost-cutting moves will not target client-facing positions, but may affect those that have been outsourced or are facing threat from robotics",,05 Aug 2016
55,"Hong Kong shares nudge higher on oil price jump and possible BoE rate cut; mainland stocks flat: Hopes for further easing in Britain boost oil firms, banks and insurers",,05 Aug 2016
56,ZTE wants you to design its next smartphone,,05 Aug 2016
57,Dreaded draw - table tennis medal hopes hinge on likely China challenges for Hong Kong women: Mainland stars set to stand in the way in singles of table tennis competition,,05 Aug 2016
58,Heart of gold - How Hui Ruoqi came back from surgery to lead China's Rio volleyball quest: Volleyball captain says heart surgery is history and China are ready for action tomorrow,,05 Aug 2016
59,sports digest,,05 Aug 2016
60,"Kagoshima eel dishes, French pastries and hand-crafted beer: Hong Kong menu specials this month",,05 Aug 2016
61,"Newly Opened Qi - Nine Dragons, Tsim Sha Tsui red-hot fare with a killer view",,05 Aug 2016
62,Restaurant review: Sidewalk cafe in Tin Shui Wai - get your pizza by the metre,,05 Aug 2016
63,"Restaurant review: Tso Choi, Fortress Hill - traditional Cantonese food at a reasonable price",,05 Aug 2016
64,"Crisis after crisis, but Games always triumph: Olympic build-ups are always fraught and Rio's has been something else, however, once the action finally gets under way good-news stories are sure to shine through","Porteous, James.",05 Aug 2016
65,"Oh, to view it all through the eyes of an innocent: Cynicism forged by experience denies one the pleasure of appreciating contests in their pure form",,05 Aug 2016
66,Hong Kong heroes have to keep it real: Veteran Olympic administrator Ronnie Wong outlines his vision of the role the city's athletes can play in developing a long-term policy of benefit to all players,"Careem, Nazvi.",05 Aug 2016
67,"China still thirsty for more gold: Athletes have been told not to focus on results, but there's little doubt the medal table is what counts",Chan Kin-wa.,05 Aug 2016
68,Lewis-Johnson final burns an indelible memory,,05 Aug 2016
69,Golden gods: 16 men and women to watch in Rio,,05 Aug 2016
70,Time for the stars to shine - and help banish the gloom: Step forward the heroes - the Games need you now more than ever,"Porteous, James.",05 Aug 2016
71,"Brazilians await a new world, but can it happen?: Harsh reality for residents is that thereare two Rios with different realities",,05 Aug 2016
72,earnings hit for those holding sub-degrees: Latest study finds that median monthly income for some is same as those with secondary school education while more are also in low-skilled jobs,,05 Aug 2016
73,Ex-ICAC officers urge support for besieged agency,,05 Aug 2016
74,Fake law firm scam: four Hong Kong men arrested after victims lose over HK$12 million,,05 Aug 2016
75,Undue caution? Joshua Wong blasts Hong Kong officials over hold-ups in Demosisto party registration and mailings: Party asked whether it adheres to Basic Law as it finds itself unable to open bank account for funds,,05 Aug 2016
76,Boy from Hong Kong killed in Japan car crash: Immigration officers fly to Japan with relatives of accident victims as Hokkaido authorities probe just how car slammed into lamp post on highway,,05 Aug 2016
77,Man who rigged electricity meters across Hong Kong pleads guilty over conspiring to defraud power companies,,05 Aug 2016
78,Pokemon mayhem,,05 Aug 2016
79,"Hong Kong Ombudsman to investigate community services for mental patients: Ombudsman concerned about whether sufferers, their relatives and carers are receiving the timely community assistance they desperately need",,05 Aug 2016
80,On the money,,05 Aug 2016
81,Standard Chartered online glitch prompts questions from Hong Kong's monetary regulator: Monetary Authority calls for comprehensive investigation into web fiasco,,05 Aug 2016
82,'Unsafe' conviction for biting left arm of officer overturned: The High Court rules that the original trial judge had failed to take defence evidence into account,,05 Aug 2016
83,"Life term for Hong Kong truck driver who strangled cheating wife: 'What you did to your wife is utterly shocking,' judge says in passing sentence on husband who lost control when mocked for his impotence",,05 Aug 2016
84,Preschool tooth decay leaves bitter taste,,05 Aug 2016
85,Wheels of misfortune,,05 Aug 2016
86,Seoul's overture to Japan rattles China,,05 Aug 2016
87,"SFC hit back 'misinformed"" criticism on listing reform: Chief executive of market watchdog dismisses claims that his agency will be given more power and warns that public could be 'misinformed'",,05 Aug 2016
88,"Outfoxed by Hong Kong tycoons, Donald Trump has China chip on his shoulders",,05 Aug 2016
89,Banned localist leader could have won seat: survey: Findings reveal support for Edward Leung as Jasper Tsang insists disqualifications are legal,,05 Aug 2016
90,Beijing law firm director jailed for seven years in sweeping crackdown on rights activists: Head of Beijing law firm caught up in a massive crackdown on activists last year ordered to serve seven years in jail for 'attacks on socialist system',,05 Aug 2016
91,"Don't jump recklessly into Hong Kong property market, minister warns: Prices have picked up but there will be no shortage of new homes in years ahead, he says",,05 Aug 2016
92,"Four staff punished over cover-up at Guangdong nuclear plant after guideline breach: Crew failed to log safety breach at Guangdong plant a year ago, raising fears over operations",,05 Aug 2016
93,Can Nasa and China work together in space? One small step towards ending the ban on scientific collaboration: Sino-US talks on satellite may mark start of a renewed space partnership,,05 Aug 2016
94,CY's pet project on lunchtime fishing is not without critics,,05 Aug 2016
95,"Propaganda video only fuels mistrust between Beijing, Hong Kong and rest of the globe",,05 Aug 2016
96,Is this the beginning of the end for the Independent Commission Against Corruption - and Hong Kong?: Yonden Lhatoo finds the managerial drama and concerns about political interference at the city's celebrated anti-graft agency deeply troubling,,05 Aug 2016
97,Cool's out for summer,,05 Aug 2016
98,"[A short-lived policy proposal reveals disorder policy signal in China]: Top planner raised eyebrows by pulling suggestion on interest rates, pointing to internal discord on how to improve the ailing economy",,05 Aug 2016
99,China sends policeman to Rio Olympics to protect citizens in city notorious for high crime rate: China has sent a police officer to the Games for the first time to liaise with local authorities,,05 Aug 2016
100,"staid shanghai reinvents itself as innovation capital: The coastal city built its wealth on banking, finance and heavy industry. Now it's trying to hitch itself to the hi-tech train driving the new economy",,05 Aug 2016
101,'We've got to win it first' - could New Zealand Sevens star Sonny Bill Williams give Olympic gold medal away?,,05 Aug 2016
102,"Thoroughbreds Brazil show China how far they have to go to reach their footballing pedigree: Thoroughbreds Brazil, with their innate football culture, show that you need flair and expression",,05 Aug 2016
103,"Turning point for rugby sevens - US ready for Olympics-inspired revolution: Seeking Games glory, the US team know that a strong run in Rio will help the short form of the code capture the hearts of the American public",,05 Aug 2016
104,Kai Tak Sports Park falls short for track and field,,05 Aug 2016
105,Cheaper yuan has so far failed to boost China's exports: Cheaper currency does not bring much cheer for Chinese textile and home appliance traders as shipments and global market share keep falling,,08 Aug 2016
106,China's telecoms sector poised for generally upbeat interim earnings,,08 Aug 2016
107,Two former Hong Kong financial heads take the side of SFC in company listing reform debate: Proposals seen enhancing communication between market regulators,,08 Aug 2016
108,China's Dagong Global Credit mounts challenge to 'big three' rating agencies: Agency looks to leverage its huge data pool on Chinese firms to compete with the Big Three,,08 Aug 2016
109,"China's brokerage houses see HK peers as delicious bite: Amid competition and wave of consolidation at home, mainland securities firms now target overseas peers in an effort to grow through acquisitions",,08 Aug 2016
110,"China's outbound tourism slows amid weak yuan, European terrorist attacks",,08 Aug 2016
111,"China's property, airline sectors hit hard by volatile yuan; apparel and steel stocks among winners: Volatile movements in the yuan have hit property and airline sectors, while export-related industries and firms with overseas business have benefited",,08 Aug 2016
112,Luxury imports hurt by weak yuan as Chinese consumers favour local brandsIm: Economic slowdown and anti-graft campaign deter purchases of imported cars and jewellery,,08 Aug 2016
113,Year-end harmonies: LCSD to bring top international musicians to perform on Hong Kong stages: A number of first-rate international musicians will be performing in Hong Kong later this year,,08 Aug 2016
114,"Billionaire Li Ka-shing's flagships tipped to post steady to slightly higher half-yearly profits: CK Hutchison and CK Property tipped to post steady to slightly higher interim profits despite weakness in port, retail and energy businesses",,08 Aug 2016
115,"Core strategies: Fortune REIT defies challenging market by sticking with what it knows best and posting robust figures: Sticking with core strategies and healthy rental reversions help Fortune REIT register 13th straight year of sustained growth, writes LEE HILL-CHOI",,08 Aug 2016
116,Game review: Zero Time Dilemma doesn't match previous editions,,08 Aug 2016
117,"Stories behind Hong Kong districts: Admiralty: From its early days as a military base to its modern incarnation as a hub of high-end hotels and malls, Admiralty has always been at the heart of Hong Kong, writes Christopher DeWolf",,08 Aug 2016
118,Exhausted Cheung unable to finish race: Hong Kong champion pulls out after 100km as cyclists battle tough course in the heat,,08 Aug 2016
119,"How a shared smile at the Athletes' Village taught Hong Kong fencer Vivian Kong the meaning of Olympic Spirit: After making history, Hong Kong fencer wants to 'save the world' with UN",,08 Aug 2016
120,Start as you mean to go on: 2016 Games gets off to an explosive start with giant upsets and plenty of tears: A controlled explosion on a 'suspect backpack' near the finish line for the men's cycling road race fuelled the 'apocalympic' doomsayers,,08 Aug 2016
121,Fernando Meirelles' interpretation of Rio is not for us to judge but to respect: Famed filmmakergave spectators an exhilarating and beautiful ride during the opening ceremony,,08 Aug 2016
122,Sun shower: tearful Sun Yang accuses conqueror Mack Horton of dirty tricks after Rio loss: Chinese swimmer breaks down in tears and bad blood flows at media briefing after 400m free winner Horton calls his rival a drug cheat,,08 Aug 2016
123,Tragic end: Gold-Fun euthanised after horrific fall in France,,08 Aug 2016
124,xx: British hope seeks gold in the women's eight but will be thinking of city,,08 Aug 2016
125,Hong Kong health authorities to map out anti-mosquito measures following fears that woman may have contracted dengue fever locally: Government committee to map out anti-mosquito measures following fears that woman may have become first local dengue fever case of the year,,08 Aug 2016
126,Little 'warriors' prove larger than life: Seven youths awarded for succeeding despite tough medical conditions,,08 Aug 2016
127,Little storm damage 'due to extensive planning',,08 Aug 2016
128,Suspected wife killer arrested after jumping into Victoria Harbour,,08 Aug 2016
129,"'employers, not just maids, are victims too': Man wrongly accused of mistreating domestic helper says he wants to assist others like him, after his family suffered shame and a 'year of pain'",,08 Aug 2016
130,Keep it rolling,,08 Aug 2016
131,Unanswered questions and mixed messages: making sense of the race for Hong Kong's top job: Questions remain over the timing behind John Tsang and Jasper Tsang's leadership bids,,08 Aug 2016
132,Five face off for Hong Kong's fiercely contested social welfare sector in coming elections: Pan-democrat infighting could cost them seat they've held since handover,,08 Aug 2016
133,Medical sector heavyweights go head-to-head for functional constituency seat,,08 Aug 2016
134,Songwriter Adrian Chow vies for hotly contested functional constituency seat against pro-Beijing incumbent,,08 Aug 2016
135,bar course proves perfect tonic for hearing-impaired: First five trainees graduate from special training programme that provides people with hearing disabilities the chance to qualify as bartenders,,08 Aug 2016
136,"Senior Hong Kong students believe secondary school curriculum fails them, survey finds: Researchers say the government should move away from putting emphasis on academic scores",,08 Aug 2016
137,Hong Kong health minister forced to apologise over government failure to prevent tainted pork hitting markets: Ko Wing-man points to systemic problems that allowed contaminated meat to reach markets as more than three tonnes are seized and destroyed,,08 Aug 2016
138,M,,08 Aug 2016
139,Door is ajar for mainland Chinese Catholics to openly practise their faith,,08 Aug 2016
140,calls for lower toll at eastern tunnel: Expert argues this will help ease congestion at the main crossing but government says tolls will remain the same until study is completed in 2018,,08 Aug 2016
141,Chinese remains calm on no gold medal,,08 Aug 2016
142,Demonstrators out in force to protest against nuclear project in Jiangsu,,08 Aug 2016
143,Hong Kong Chief Executive Leung Chun-ying denies hand in banning Legislative Council candidates: Chief executive insists returning officers made decision on eligibility of independence advocates,,08 Aug 2016
144,Hong Kong heart specialists conduct ground-breaking operation on elderly woman: Doctors at Queen Elizabeth Hospital replace two valves through blood vessels in a world's first,,08 Aug 2016
145,roll of honour,,08 Aug 2016
146,Does nuclear plant decision herald rough times ahead for Sino-British ties?: The Hinkley Point power project was the centrepiece of a 'golden era' in Sino-British ties but a last-minute decision to delay its approval could be a turning point in bilateral relations,,08 Aug 2016
147,modern Sino-British ties,,08 Aug 2016
148,Bank of England has played its part; now it's up to Theresa May to introduce fiscal stimulus,,08 Aug 2016
149,Onus is on domestic makers of milk formula to prove their products are safe,,08 Aug 2016
150,A Neanderthal Marco Polo? The prehistoric Chinese skull with intriguing signs of a European past: Prehistoric bone fragments unearthed in southern China reveal a skull with a surprising combination of features pointing to a European past,,08 Aug 2016
151,How two brothers built a Western-class heart hospital in rust-belt China: Brothers battle entrenched problems in the health system and public distrust in their bid to deliver affordable treatment to the poor,,08 Aug 2016
152,Battle royale for market share as two new gambling giants open their doors in Macau,,29 Aug 2016
153,Gas distributor ENN seeks huge efficiency gains from new 'smart' management system: Natural gas distributor turns to internet and big data to improve efficiency,,29 Aug 2016
154,More HK-listed Chinese city commercial banks expected to seek dual listing at home: City commercial banks seek dual-listings amid low valuations and trading volume after Bank of Jiangsu's successful US$1.1 billion offering,,29 Aug 2016
155,Access to finance for China's smaller enterprises continues to deteriorate: Transformation of the mainland's economy has resulted the big lenders favouring state-owned firms and governments when it comes to loans,,29 Aug 2016
156,Ping An Puhui sees growth in tapping China's blue-collar workers and small businesses: Micro-finance lender Puhui hopes to boost its loan book eightfold over the next four years,,29 Aug 2016
157,"Sinopec's interim profit slumps 21.6pc, as falling global oil price outweighs gains from refining",,29 Aug 2016
158,Alibaba Pictures' investment in online movie ticketing delivers huge rise in revenue: Alibaba unit gears up for movie production while strengthening e-commerce merchandising sales,,29 Aug 2016
159,"Hong Kong should change listing rules to attract tech companies to raise funds, candidates say: Financial services industry candidates voice their thoughts on proposed reforms to listing rules",,29 Aug 2016
160,Hong Kong's training for Ireland clash gets high-tech boost,,29 Aug 2016
161,Stunning six-win haul for Joao Moreira in Japan: Magic Man sends clear warning from his Japan stint to rival riders that he is in top shape for the start of the new Hong Kong racing season,,29 Aug 2016
162,"'I'm an athlete, not an internet celebrity': Olympic darling Fu Yuanhui says improving herself, not fame, most crucial",,29 Aug 2016
163,Meth use driving mental health problems: study: Drug use causes one in four in Tai Po psychiatric hospital to develop severe symptoms including hallucinations; doctors say rise in supply 'a worry',,29 Aug 2016
164,"Hong Kong chronic patients consulting specialists more likely to be admitted to hospital, study finds: Study authors say it is vital to encourage primary health care by getting people to rely first on a family doctor instead of going to a specialist",,29 Aug 2016
165,One hurt and hundreds left stranded in high-speed ferry crash off Hong Kong's Lantau island: Macau vessel had to stay in mainland waters for two hours to be checked,,29 Aug 2016
166,"Yes, politics and sport are intertwined, but we can admire athletes for their own sake",,29 Aug 2016
167,"Election Notebook: the party fledglings who still need the support of 'parents': In the countdown to the Legco elections on September 4, follow our daily round-up of the best news and buzz on the campaign trail",,29 Aug 2016
168,"Hong Kong election watchdog: On 'Super Sunday', parties make last-ditch appeal to voters, and Electoral Affairs Commission insists it played no part in disqualification of radicals",,29 Aug 2016
169,Hong Kong major projects savings body proves worth: Cost management body touted as a success by officials as it sniffs out savings in public works,,29 Aug 2016
170,Smug convicted paedophile Tsang has appeal for reduced sentence rejected by UK court,,29 Aug 2016
171,Macau home away from home for Syrian soccer team: Beijing-brokered deal will allow war-torn nation's World Cup matches to take place at Taipa stadium,,29 Aug 2016
172,Mainland stars go the extra mile for HK fans: Visiting national Olympic athletes thrill locals with demonstrations of their sporting prowess while charming residents at meetings across the city,,29 Aug 2016
173,Why we should take waste management personally,,29 Aug 2016
174,"And they're off! Hong Kong's first home-made plane to attempt round the world trip takes flight: Aircraft made in Hong Kong takes off for adventure across 25 countries, with the two pilots hoping to complete their trip in three months",,29 Aug 2016
175,"End to grisly three-decade mystery? Chinese police arrest suspected serial killer accused of murder and rape of 11 women and girls: Police say 52-year-old suspect admits to murder of 11 women and girls, one as young as eight",,29 Aug 2016
176,Taipei-Vatican ties 'solid' despite hints of Beijing thaw Taipei still on 'solid' ground with Vatican,,29 Aug 2016
177,China's long journey to centre stage at G20 summit: Gathering of world leaders in Hangzhou gives president a chance to take the lead and show that the G20 forum is more than a talking shop,,29 Aug 2016
178,On the agenda,,29 Aug 2016
179,"On climate change, China and US are on the same page",,29 Aug 2016
180,Senseless deaths throw spotlight on institutional care for young and old,,29 Aug 2016
181,Cadres warned about fancy banquets,,29 Aug 2016
182,Regulator slams Hangzhou airport ahead of summit,,29 Aug 2016
183,Retaking the test: can China's universities secure 'world-class' status at third attempt in two decades?: China has a new scheme to propel its colleges up the world rankings but observers say it will take more than funding to meet the ambitious goals,,29 Aug 2016
184,"Typhoon to bring gales, heavy rain to northeast",,29 Aug 2016
185,"Xinjiang party chief 'on his way out': Sources say top man in Tibet, Chen Quanguo,will replace Zhang Chunxian",,29 Aug 2016
186,"kmt cruises to mayoral win on anti-dpp electoral wave: Disenchantment with the ruling party's policies helps propel Kuomintang candidate across the line in race in tourism-dependent city, analyst says",,29 Aug 2016
187,Bank of China accelerates international push as domestic revenues tumble,,31 Aug 2016
188,"Bank of China's Hong Kong unit cuts mortgage rate to lure buyers, offset concern of US rate hikeBank: Lender offers lowest rate in city to attract more buyers, offset concerns about US rate hikes",,31 Aug 2016
189,BOC Aviation shares see biggest intraday gain since June listing as interim net profit up 24pc,,31 Aug 2016
190,"China Evergrande funded Vanke share purchases from its property sales, says CEO",,31 Aug 2016
191,HK land prices rocket as developers return to acquisition spree: Aggressive acquisitions by developers and strong demand for newly built homes expected to have positive impact on full-year prospects for sector,,31 Aug 2016
192,"Hong Kong home prices to lower, despite improved sentiment",,31 Aug 2016
193,"ICBC's interim profit edges up 0.8pc on new sources of revenue: Non performing loans ratio sees first fall in 14 quarters, though NPL buffer still remains below regulatory requirement during first six months of 2016",,31 Aug 2016
194,"In Beijing, technology firms one of the office market's driving forces: Non-core rents, abundant space prove draw for firms seeking a home - though amenities lacking",,31 Aug 2016
195,"Shanghai's property market remains robust thanks to influx of talent, says Savills",,31 Aug 2016
196,Chart of the day: Shenzhen steady as she goes,,31 Aug 2016
197,"More Chinese investors expected to jump into 'smart beta' market: New asset class promises better risk and return trade-off than conventional market-cap weighted indices and is ideal for volatile markets, say analysts",,31 Aug 2016
198,"Chinese developers in early stages of diversification strategy, says Savills China chief: Investing in commercial properties is still a viable option for mainland developers, says Albert Lau, a top real estate professional, as it provides long-term returns and diversification options despite policy tightening",,31 Aug 2016
199,HK developers shift focus to small flats amid tighter mortgage rules: HK developers shift focus to smaller apartments after down payment norms increase for buyers,,31 Aug 2016
200,"Hangzhou's realty prices rising, but so too is its reputation as China's answer to Silicon Valley: Capital of Zhejiang province steals a march over Wuhan to become Silicon Valley of China by attracting investment from several tech giants",,31 Aug 2016
201,Qiantu to start making high speed electric sports car next month,,31 Aug 2016
202,"Samsonite's interim profit falls 12.7 per cent, as online shopping crimps demand for luggageSa: Online shopping growth crimping long-term margins, says luggage maker",,31 Aug 2016
203,'Bad bank' China Huarong sees interim profit soar 32.8pc,,31 Aug 2016
204,"China's major banks look to non-interest income for growth as rates liberalisation crimps profit margins: Mainland's biggest banks have been through a golden decade but now they need to diversify income sources, integrate businesses and adapt",,31 Aug 2016
205,"Chinese smartphone supplier Coolpad looks to rebound from first-half loss, backed by LeEco: Chinese smartphone supplier banks on synergy with LeEco, subsidies to stem shipment decline",,31 Aug 2016
206,Message from the consul general of Malaysia in Hong Kong and Macau on the anniversary of Malaysia's independence,,31 Aug 2016
207,"Please, don't leave: read the incredible offer Fiji chiefs offered triumphant sevens coach Ben Ryan to stay on with team: Land and title given to Briton who guided the island nation to their Olympic sevens gold",,31 Aug 2016
208,Rich Tapestry in doubt for Korea Sprint swansong after poor trial effort; could face immediate retirement: Veteran could face immediate retirement if he fails vet tests in fallout to poor barrier trial,,31 Aug 2016
209,Tennis Rocks: Defending champion Jelena Jankovic and British number one Johanna Konta confirmed for Hong Kong Tennis Open: Organisers unveil first set of marquee players and also a programme to provide free training plus equipment to pupils from low-income families,,31 Aug 2016
210,Top vet Brian Stewart returns to Jockey Club to focus on China's Conghua training centre and South Africa regulations,,31 Aug 2016
211,"Why Dolce & Gabbana's Alta Sartoria line is a hit with Hong Kong's super-rich: Italian brand Dolce & Gabbana's Alta Sartoria line is a hit with an elite band of Hong Kong's super-rich who have eccentric tastes and a desire for daring, personalised outfits to distinguish themselves from the regular dandy, writes Jing Zhang",,31 Aug 2016
212,"Kickstarter launches in Hong Kong: The launch of Hong Kong's own Kickstarter fundraising platform is paving the way for a number of the city's emerging entrepreneurs to get their projects off the ground, writes Kylie Knott",,31 Aug 2016
213,Canadian father sues over denial of HK passport to son: Timothy Loh says boy should be entitled to travel document by virtue of family's Chinese descent,,31 Aug 2016
214,"Most support crackdown on snakeheads, poll finds",,31 Aug 2016
215,"tear gas, pepper spray on standby for polls: Large-scale riot drill and online monitoring conducted in lead-up to Sunday's elections over concerns radical groups may cause violence",,31 Aug 2016
216,"Truck driver jailed for accident that killed five: Court hears he has been receiving psychological treatment since crash, and cannot forgive himself",,31 Aug 2016
217,"Hong Kong's first local case of dengue fever confirmed: 79-year-old victim was frequent zoo visitor: Focus on popular site as Central woman, 79, with no travel history becomes first local case of the year and prompts mosquito warning to public",,31 Aug 2016
218,"Number of new HIV cases in Hong Kong third highest since reports began in 1980s: With sex the main cause of infection, those at higher risk are reminded to take regular tests",,31 Aug 2016
219,"Election Notebook: Exiting Hong Kong legislators back new generation of party hopefuls: In the countdown to the Legco polls on September 4, follow our daily round-up of the best news and buzz from around the campaign trail",,31 Aug 2016
220,Pro-establisment newspaper lands exit poll rights for Hong Kong election: Pro-establishment Sing Pao will be allowed to survey thousands of voters in the forthcoming Legco elections while HKU scales back its efforts,,31 Aug 2016
221,Fishermen fear waste hauls will sink livelihoods: They plead for help after four tonnes of rubbish landed in just one night,,31 Aug 2016
222,lessons in care for principal of hope: Founder of free tutorial centre for the poor receives over HK$1m to keep his children at secondary school after the death of his wife,,31 Aug 2016
223,Top international school sues over use of name,,31 Aug 2016
224,"Trust may be built in new Legco, Chan says",,31 Aug 2016
225,"deadly embassy blast ahead of G20 summit: Suspected suicide bomber drives van through gate of China's mission in Kyrgyzstan capital, in what both nations are calling work of terrorist",,31 Aug 2016
226,End of the road: Uber to halt taxi and van services in Hong Kong: Car-hailing giant to end taxi and van services in HK to focus on lucrative ride-sharing business,,31 Aug 2016
227,Advocates of Hong Kong independence have no allies,,31 Aug 2016
228,China can revive manufacturing competitiveness by making more cuts to firms' social security contributions: planning agency: Planning agency says reducing obligations would free up capital to allocate elsewhere,,31 Aug 2016
229,EU slaps Apple with record Euro 13b tax bill it must pay to Ireland,,31 Aug 2016
230,"Legco election candidates to face 'follow-up action' if they back Hong Kong independence, government warns: Government tells candidates they may face sanctions after Sunday's Legco elections if they campaign on pro-independence platforms",,31 Aug 2016
