,title,byline,dates
99,HSBC launches new R&D lab for fintech in Hong Kong: Financial secretary John Tsang says city has 12 labs working in fintech R&D-related areas,,01 Nov 2016
100,"Developer Country Garden to expand its reach in Malaysia, Indonesia: Developer adds to portfolio of projects in Malaysia with integrated township plan as well as hotel, villa and apartment complex in Indonesia",,01 Nov 2016
101,"Financial lawmaker calls on SFC to relax rules restricting Hong Kong stockbrokers: Brokers must get nod for asset management business, says Christopher Cheung",,01 Nov 2016
102,Hang Seng Index loses 1.6 per cent of its value during October,,01 Nov 2016
103,Insurance stocks hammered as China tries to slow capital outflows through Hong Kong insurance purchases: Beijing bans policy purchases with UnionPay cards in HK and launches probe into illegal sales,,01 Nov 2016
104,SFC probe on UBS underlines the urgent need for listing reform: Swiss banking firm may face a fine or a possible ban on advisory roles,,01 Nov 2016
105,"Amundi targets investors with Hong Kong's cheapest FTSE China A50 exchange traded fund: Banking, insurance sector are becoming priorities for foreign investors in A-share market due to lower volatility, says France-based asset manager",,01 Nov 2016
106,"Bank of Chongqing Q3 profit result up 11.2pc, bolstered by fee and commission income: Lender's quarterly earnings up 11.2pc on higher fee and commission income",,01 Nov 2016
107,"Guangzhou Automobile shares slump 14 per cent on Yaris recall: Chinese carmaker reports less than expected quarterly net profit, appoints new chairman",,01 Nov 2016
108,"Hong Kong's finance sector may need another 5 million sq ft of office space over next decade, JLL says",,01 Nov 2016
109,"Hong Kong men, it's time to let the 'mo' grow for good causes: This year's Movember has a special focus on men's mental health and suicide prevention, so put away your razors for a month and get growing for the greater good, writes Jeanette Wang",,01 Nov 2016
110,Like cocaine: how mixing energy drinks and alcohol affects teens' brains,,01 Nov 2016
111,Movember Hong Kong events 2016,,01 Nov 2016
112,"Black book: Trainer change means Giant Turtle can pick up the pace: Going by his first-up performance, Tony Millard can help turn around the five-year-old's form",,01 Nov 2016
113,Flying for more rewards,,01 Nov 2016
114,"Meet Hong Kong's T8 Hash House Harriers: like the wind: While most of the city battens down during a T8 storm signal, a handful of intrepid trail runners head for the hills, writes Jeanette Wang",,01 Nov 2016
115,Switch to dirt could do the trick as Caspar Fownes tries to eke another win out of Victory Marvel: Caspar Fownes is trying to strike while the iron is hot and eke a third win of the season out of his sprinter at tomorrow night's all-dirt meeting,,01 Nov 2016
116,track stars,,01 Nov 2016
117,Why now is the lightest you will probably weigh all year,,01 Nov 2016
118,"The doctors working to help babies in China born with spina bifida: Hong Kong-based charity MedArt is sending medical experts to China's Suzhou Children's Hospital to show doctors there how holistic treatment of spina bifida can vastly improve the quality of life of those born with the condition, writes Bernice Chan",,01 Nov 2016
119,Hong Kong amateur Isaac Lam must grow up quickly after landing PGA Tour China Series Clearwater Bay Open berth,,01 Nov 2016
120,Retiring at 54: China-born Spanish table tennis player Juanito He Zhiwen calls it quits after more than three decades,,01 Nov 2016
121,Schofield eyes Flemington glory: The 22-year-old jockey has high hopes for his mount Oceanographer in Australia's Melbourne Cup,,01 Nov 2016
122,Japanese teen pop starlet moved to 'safe house' after fan's rape threat: Idol under protection after string of attacks on young female singers by obsessive admirers,,01 Nov 2016
123,Retired Philippine cop appeals to Duterte for justice after 'innocent' son killed amid drug war: Ex-policeman threatens to take the law into his own hands unless Philippine president stops his son from becoming another 'drug war statistic',,01 Nov 2016
124,Delay hits Lantau to Tuen Mun link,,01 Nov 2016
125,"Hong Kong needs additional highly skilled immigrants from mainland as city's population shrinks, think tank urges",,01 Nov 2016
126,"People's Liberation Army holds military drill in Hong Kong's New Territories: Sea, land and air forces on show for invited guests at New Territories drill",,01 Nov 2016
127,"Seven out of 10 Hongkongers think the city has become a worse place in which to live, survey says: Survey respondents so unhappy that 42 per cent would leave the city if given the chance, while two-thirds feel it's not a good place for children",,01 Nov 2016
128,Budget carrier celebrates birthday with discounts,,01 Nov 2016
129,Hong Kong's Civil Aviation Department denies HK$1.5 billion new system suffered 'meltdown': Aviation authority official admits 'ultimate' backup was activated when trouble hit HK$1.5b control system but denies it was a meltdown,,01 Nov 2016
130,"Legco brouhaha reveals dark side of the rule of law in Hong Kong: Bedazzled by the rule of law, Hong Kong's legislature overreacted to events",,01 Nov 2016
131,Photojournalist brings plight of refugees closer to home,,01 Nov 2016
132,Victory for tax man in appeal over stamp duty,,01 Nov 2016
133,"C.Y. to skip Beijing seminar for oath case, source says",,01 Nov 2016
134,"First contender in Hong Kong's chief executive race sets out his stall on electoral reform: There is 'a lot of room for manoeuvre' on model used in picking city's leader, retired judge says, then the legislative system can be revamped",,01 Nov 2016
135,Mahjong fan who enjoys a massage in Shenzhen: Hopeful says he's like 'any common folk' and pays elderly fare on daily trips by MTR,,01 Nov 2016
136,"on potential backers, civil disobedience and vices",,01 Nov 2016
137,"discuss self-rule but that's all: woo: Independence for Hong Kong not an option, chief executive hopeful says as he reveals his views on controversial topics like the Occupy protests",,01 Nov 2016
138,Signs party might bend on age rule for key cadres: Flexibility on unofficial limit 'needed' for members of top political body,,01 Nov 2016
139,Blinkered view in search for land,,01 Nov 2016
140,Beijing took our jobs: Donald Trump plays 'China card' as he promises US voters to 'bring back jobs': Republican candidate blames Beijing for US woes in battle for swing state,,01 Nov 2016
141,Hong Kong home prices rose 2.78 per cent in September in sign of accelerating market recovery,,01 Nov 2016
142,"Mental disorders impaired Hong Kong double murder suspect's ability to control actions, court hears in Rurik Jutting trial: Forensic psychiatrist says Rurik Jutting, accused of murdering two women, had 'narcissistic personality' that left him unable to control actions",,01 Nov 2016
143,"Public housing policy shake-up could slash wait times, but there's bad news for existing tenants",,01 Nov 2016
144,Young professor blazes trail for Hong Kong scientists in mainland China as she shines light on puzzle that eluded Einstein: Trailblazing physicist raised in Hong Kong and now working in Shanghai shows how Beijing's investments in research have changed the game,,01 Nov 2016
145,Gender equality in China would bring huge economic benefits,,01 Nov 2016
146,Teenaged windsurfer is the pride of Hong Kong,,01 Nov 2016
147,Fi r ep o w er sh o w case,,01 Nov 2016
148,Cyber law aimed at foreign hackers,,01 Nov 2016
149,"Domestic growth more important than defending yuan rate, says former forex official: Comments by former senior forex official signal greater tolerance in Beijing for swings in the currency as foreign exchange reserves shrink",,01 Nov 2016
150,"China's giant FAST radio telescope to join hunt for extraterrestrial intelligence: But busy schedule of enormous facility in southwest China could delay attempts to investigate mysterious, flickering star",,01 Nov 2016
151,Chinese scientist defends 'gene editing' breakthrough claim after doubts raised by researchers around world,,01 Nov 2016
152,"KMT chief plays both sides in Nanjing: Chairwoman tries to please hosts, and allay fears she is too Beijing-friendly",,01 Nov 2016
153,Stock Connect will be 'unaffected' by new PBOC caps on capital outflow,,02 Dec 2016
154,"Yuan outflow limit to hit smaller Chinese firms but seen temporary: Regulations may hamper overseas expansion, property purchase plans",,02 Dec 2016
155,"No Chinese financial crisis over next three years, says S&P Ratings: Ratings agency rules out financial crisis in the next three years, saying Beijing has tools to tackle problem despite growing worries of a time bomb",,02 Dec 2016
156,"Techtronic: from small-time tool maker to powerful global leader: Companies must match their intent with right products at the right price and the right time, says TTI chief Horst Julius Pudwill",,02 Dec 2016
157,Baidu unit iQiyi has signed agreement with Sony Pictures for Chinese adaptation of 'Chosen',,02 Dec 2016
158,Cash-strapped Chinese dairies are selling and then renting back their cows: Company's plan to use cows as collateral for financing needs seen as a viable option for cash-starved small farm owners in northeastern China,,02 Dec 2016
159,"Chinese oil stocks rise on OPEC output cut: Decision to slash output necessary to balance oversupplied market, say member countries",,02 Dec 2016
160,"Don't expect a U-turn in the yuan's downtrend, but pace of depreciation likely to soften, traders say: The central bank's move to limit the amount of money companies can remit overseas not intended to defend currency that has fallen daily",,02 Dec 2016
161,"Energy stocks lift Hong Kong, China markets after OPEC oil production cut agreed",,02 Dec 2016
162,"Fosun to spin off tourism, hotel assets into new entity: Conglomerate may list unit on bourses at an opportune time, say company officials",,02 Dec 2016
163,DHL/SCMP Hong Kong Business Awards honour the region's top corporate talent,,02 Dec 2016
164,"Longevity of DHL/SCMP Hong Kong Business Awards sums up region's entrepreneurial spirit: Joint initiative honours the entrepreneurship, dynamism and virtuosity of the business community. Reports by KEITH CHAN",,02 Dec 2016
165,Chasing Joy,,02 Dec 2016
166,Chris So's Team Fortune on track for another dirt win at Sha Tin: The five-year-old is racing in terrific form and can push his hopes for a start in the Group One Golden Shaheen with another victory on Sunday,,02 Dec 2016
167,"For Jumbo Happiness, follow Casper Fownes' three-year-old",,02 Dec 2016
168,Hong Kong menu specials: sake and Michelin-starred chefs,,02 Dec 2016
169,"Newly opened Commissary, Admiralty - busy during happy hour but flavours need work",,02 Dec 2016
170,Restaurant review: M&S Cafe in Mong Kok- cheap and tasty,,02 Dec 2016
171,Restaurant review: new venture by former Tang's Cuisine chef keeps the Cantonese tradition,,02 Dec 2016
172,Restaurant review: Operetta in Admiralty - European with an Asian twist,,02 Dec 2016
173,TRACK STARS,,02 Dec 2016
174,Hong Kong's Marco Fu cruises into quarter-finals of UK Championship after 6-0 thumping of Oliver Lines,,02 Dec 2016
175,Anger as Hong Kong lawmakers vote to allow Legco staff to produce evidence against Leung Kwok-hung,,02 Dec 2016
176,"Hong Kong taxi trade fights back with dozens more cabs offering a premium service: Ford Transit Connect vehicles offer free Wi-fi, more space for passengers and their luggage, plus monitoring devices to keep drivers in check",,02 Dec 2016
177,Hongkongers can soon apply for Japan visas at new application centre: Third party will accept applications from next Friday as Tokyo chases even more tourists,,02 Dec 2016
178,Our fair ladies,,02 Dec 2016
179,"Aviation chief tries to allay flight fears: 'We don't expect more issues', Christmas travellers told after air traffic control glitches",,02 Dec 2016
180,"Illegal abortions carried out in small Hong Kong public housing flat, High Court hears: Judge hears how undercover police found 'operating table' at Lam Tin flat",,02 Dec 2016
181,Lesson in change,,02 Dec 2016
182,Smallest decline in sales may give retailers hope,,02 Dec 2016
183,student jailed for stabbing ex-lover: Judge tells woman training to be a nurse that 'love can be blind' after hearing how affair with married man led to abortion and knife wounds,,02 Dec 2016
184,Golden cheers,,02 Dec 2016
185,Hong Kong parents and educators slam use of personal student test data for breakfast study,,02 Dec 2016
186,"Shop fined HK$5,000 over free plastic bag",,02 Dec 2016
187,travel offer to pan-dems 'sign of dual approach': Expert believes granting of home-return permits gives Beijing chance to settle contentious issue and avoid repeat of what happened in Taiwan,,02 Dec 2016
188,Young volunteer gardeners teach the elderly about flowers at care home workshops: Children who have received help to grow in life now turn volunteers to assist others in a special mentorship programme backed by Sino Group,,02 Dec 2016
189,China backflips on currency policy with controls to stem yuan's outflow: Mainland firms will face limit on amount they can remit outside the country as the central bank imposes cap for first time in more than 20 years,,02 Dec 2016
190,"Government could go after more lawmakers in oath-taking saga, Hong Kong justice minister says: Justice minister hints at further action after disqualification of two localists",,02 Dec 2016
191,Only in Hong Kong: elitism spreads to kindergartens,,02 Dec 2016
192,"China manufacturing hits two-year high, boosted by rally in once dominant heavy industry",,02 Dec 2016
193,China says foreign aid budget over six decades tops US$58 billion,,02 Dec 2016
194,"HK's treatment of refugees 'criminal', Snowden says: US whistle-blower was sheltered by three groups of asylum seekers during his short stay in city",,02 Dec 2016
195,"No formal reasons yet for seizure of military vehicles in Hong Kong, Singapore's defence ministry says",,02 Dec 2016
196,"Warning over hyping china as climate leader: Hopes are building that Beijing will steer the world through the crisis, but a veteran of negotiations says the nation prefers 'contributing' to the effort",,02 Dec 2016
197,"As Trump retreats, Xi Jinping moves to upgrade China's global power play: China's 'One Belt, One Road' initiative is a bold effort to extend the nation's global influence, but many challenges remain to make it a success",,02 Dec 2016
198,Hong Kong should steer clear of Formula One,,02 Dec 2016
199,"On sovereignty, there can be no compromise",,02 Dec 2016
200,"India's leadership has got guts - if only Hong Kong could have some of it: Yonden Lhatoo sees bold and decisive authority behind India's controversial demonetisation drive, and can't help contrasting it with Hong Kong's situation",,02 Dec 2016
201,"China's bid to cut production overcapacity in heavy industries 'losing steam', survey suggests",,02 Dec 2016
202,Tibet mulls offering women a full year of paid maternity leave: Draft family planning law would also give fathers 30 days off as autonomous region grapples with fertility rate well below the national average,,02 Dec 2016
203,"China's Politburo tightens benefits of retired and present party, state leaders: Crackdown on perks for high officials, serving and retired, in both state and party",,02 Dec 2016
204,Chinese father accused of fraud will return cash raised online to treat daughter's cancer: Shenzhen authorities look into internet plea for help to cover medical bills,,02 Dec 2016
205,"Will China's scientists' breakthrough sound death knell for world's deadly virus?: Peking University research could help simplify development of effective vaccines or cures for infections such as bird flu, Sars, Ebola or HIV",,02 Dec 2016
206,'Red Army Fighter' threatens ousted lawmaker Baggio Leung with note and blade in the mail: Disqualified localist says letter also contained a blade and warned 'your days are numbered',,09 Dec 2016
207,Fishy business: Hong Kong supermarkets found to be selling mislabelled frozen seafood: Insufficient and wrong identifying information on locally sold products uncovered by global conservation body and reported to customs,,09 Dec 2016
208,Cabbie held over breastfeeding photo,,09 Dec 2016
209,"Parents threaten boycott if Hong Kong schools resume controversial tests for nine-year-olds: Committee says the TSA exam should resume in revised form, but critics claim it is no better than the old one and children still face excess drilling",,09 Dec 2016
210,"Unity takes centre stage at cultural site: East Kowloon hub shows 'we can work together with one heart', Lam says",,09 Dec 2016
211,"Hong Kong anti-triad police officer thought to have shot himself dead: Sergeant's body was slumped next to pistol, with a note left saying he missed his late daughter",,09 Dec 2016
212,"Hong Kong power suppliers could cut electricity charges next year, environmentalist says: Surpluses at power firms lift cut hopes although 'upward pressure' expected in next couple of years",,09 Dec 2016
213,Operation begins,,09 Dec 2016
214,"Back to basics: Hong Kong's Christmas shoppers opting for traditional board games over gadgets at Toys 'R' Us: Christmas shoppers shun electronic gadgets in favour of traditional games as parents eye 'quality time' with their children, retailer Toys 'R' Us says",,09 Dec 2016
215,"Akers-Jones the first big gun to back Ip for city's top job: As heavyweights hold fire, former chief secretary says he will attend likely launch rally next week",,09 Dec 2016
216,"Scrabble, Monopoly and Cluedo: Just the last stand of the Luddites?",,09 Dec 2016
217,Basketball star Jordan wins China court ruling after four-year case,,09 Dec 2016
218,Beijing takes aim at Macau to cut currency flight Beijing takes aim at Macau to cut outflow: Move to slash in half the amount China UnionPay bank card holders can withdraw from ATMs in gaming enclave expected to take effect tomorrow,,09 Dec 2016
219,"China's exports rally on weak yuan, 'Trump tariff threats': Better-than-expected November figures boosted as US buyers snap up cheaper mainland products",,09 Dec 2016
220,how Beijing's quick blue-sky fixes make pollution worse: Study finds polluters quickly go back to their bad old ways when focus returns to economic output,,09 Dec 2016
221,Hong Kong's pan-democratic camp reaches a fork in the road: Beijing's offer of travel permits was followed by action to bar four more lawmakers. Is there a way ahead after two seemingly contradictory moves?,,09 Dec 2016
222,"Success of four Hong Kong lawmakers facing expulsion will rest on oath solemnity, say legal experts: Legal experts say government challenges may be more difficult than against Youngspiration pair",,09 Dec 2016
223,Instability in Europe is a worry for us all,,09 Dec 2016
224,Yuan stability is more important than liberalisation,,09 Dec 2016
225,Hong Kong is still a backward fishing village when it comes to some basic attitudes: Yonden Lhatoo is appalled by the backward thinking on display this week over HSBC supporting gay rights and mothers breastfeeding babies in public,,09 Dec 2016
226,China 'willing to work with Trump on cybersecurity',,09 Dec 2016
227,How a Midwest governor rose to become America's top official in China: Terry Branstad never held office outside of Iowa but forged a friendship with a young Xi Jinping,,09 Dec 2016
228,"Oscar push has Activist in spotlight: Ye Haiyan has been harassed in her fight for justice for rape victims. Her struggle is profiled in Hooligan Sparrow, shortlisted for best documentary",,09 Dec 2016
229,"Song Lin, former chairman of China Resources, is formally charged with corruption",,09 Dec 2016
230,"'Better, stronger, looser' - injury-hit Justin Rose warns rivals he's over worst as he defends Hong Kong Open title: Defending champion shakes off back trouble to battle through opening round in the HK Open",,09 Dec 2016.
231,'I'm still in shock' - tributes paid at Hong Kong Open after death of two caddies in past week,,09 Dec 2016.
232,AI penetrates China's media sector as robot starts writing business reports,,09 Dec 2016.
233,"Baker & McKenzie targets US$1 billion revenue from Asia: Opportunities from One Belt, One Road, rise in M&A activity and stronger trade flows across region should bring higher demand for legal services",,09 Dec 2016.
234,Big Orange's trainer Michael Bell looks to expose weaknesses in Hong Kong Vase favourite Highland Reel: Bell feels his lightly raced charge can find chinks in the armour of raging Vase favourite,,09 Dec 2016.
235,Blizzard warning,,09 Dec 2016.
