,title,byline,dates
15,"Guangzhou Automobile shares slump 14 per cent on Yaris recall: Chinese carmaker reports less than expected quarterly net profit, appoints new chairman",,01 Nov 2016
16,"Hong Kong's finance sector may need another 5 million sq ft of office space over next decade, JLL says",,01 Nov 2016
17,"Hong Kong men, it's time to let the 'mo' grow for good causes: This year's Movember has a special focus on men's mental health and suicide prevention, so put away your razors for a month and get growing for the greater good, writes Jeanette Wang",,01 Nov 2016
18,Like cocaine: how mixing energy drinks and alcohol affects teens' brains,,01 Nov 2016
19,Movember Hong Kong events 2016,,01 Nov 2016
20,"Black book: Trainer change means Giant Turtle can pick up the pace: Going by his first-up performance, Tony Millard can help turn around the five-year-old's form",,01 Nov 2016
21,Flying for more rewards,,01 Nov 2016
22,"Meet Hong Kong's T8 Hash House Harriers: like the wind: While most of the city battens down during a T8 storm signal, a handful of intrepid trail runners head for the hills, writes Jeanette Wang",,01 Nov 2016
23,Switch to dirt could do the trick as Caspar Fownes tries to eke another win out of Victory Marvel: Caspar Fownes is trying to strike while the iron is hot and eke a third win of the season out of his sprinter at tomorrow night's all-dirt meeting,,01 Nov 2016
24,track stars,,01 Nov 2016
25,Why now is the lightest you will probably weigh all year,,01 Nov 2016
26,"The doctors working to help babies in China born with spina bifida: Hong Kong-based charity MedArt is sending medical experts to China's Suzhou Children's Hospital to show doctors there how holistic treatment of spina bifida can vastly improve the quality of life of those born with the condition, writes Bernice Chan",,01 Nov 2016
27,Hong Kong amateur Isaac Lam must grow up quickly after landing PGA Tour China Series Clearwater Bay Open berth,,01 Nov 2016
28,Retiring at 54: China-born Spanish table tennis player Juanito He Zhiwen calls it quits after more than three decades,,01 Nov 2016
29,Schofield eyes Flemington glory: The 22-year-old jockey has high hopes for his mount Oceanographer in Australia's Melbourne Cup,,01 Nov 2016
30,Japanese teen pop starlet moved to 'safe house' after fan's rape threat: Idol under protection after string of attacks on young female singers by obsessive admirers,,01 Nov 2016
31,Retired Philippine cop appeals to Duterte for justice after 'innocent' son killed amid drug war: Ex-policeman threatens to take the law into his own hands unless Philippine president stops his son from becoming another 'drug war statistic',,01 Nov 2016
32,Delay hits Lantau to Tuen Mun link,,01 Nov 2016
33,"Hong Kong needs additional highly skilled immigrants from mainland as city's population shrinks, think tank urges",,01 Nov 2016
34,"People's Liberation Army holds military drill in Hong Kong's New Territories: Sea, land and air forces on show for invited guests at New Territories drill",,01 Nov 2016
35,"Seven out of 10 Hongkongers think the city has become a worse place in which to live, survey says: Survey respondents so unhappy that 42 per cent would leave the city if given the chance, while two-thirds feel it's not a good place for children",,01 Nov 2016
36,Budget carrier celebrates birthday with discounts,,01 Nov 2016
37,Hong Kong's Civil Aviation Department denies HK$1.5 billion new system suffered 'meltdown': Aviation authority official admits 'ultimate' backup was activated when trouble hit HK$1.5b control system but denies it was a meltdown,,01 Nov 2016
38,"Legco brouhaha reveals dark side of the rule of law in Hong Kong: Bedazzled by the rule of law, Hong Kong's legislature overreacted to events",,01 Nov 2016
39,Photojournalist brings plight of refugees closer to home,,01 Nov 2016
40,Victory for tax man in appeal over stamp duty,,01 Nov 2016
41,"C.Y. to skip Beijing seminar for oath case, source says",,01 Nov 2016
42,"First contender in Hong Kong's chief executive race sets out his stall on electoral reform: There is 'a lot of room for manoeuvre' on model used in picking city's leader, retired judge says, then the legislative system can be revamped",,01 Nov 2016
43,Mahjong fan who enjoys a massage in Shenzhen: Hopeful says he's like 'any common folk' and pays elderly fare on daily trips by MTR,,01 Nov 2016
44,"on potential backers, civil disobedience and vices",,01 Nov 2016
45,"discuss self-rule but that's all: woo: Independence for Hong Kong not an option, chief executive hopeful says as he reveals his views on controversial topics like the Occupy protests",,01 Nov 2016
46,Signs party might bend on age rule for key cadres: Flexibility on unofficial limit 'needed' for members of top political body,,01 Nov 2016
47,Blinkered view in search for land,,01 Nov 2016
48,Beijing took our jobs: Donald Trump plays 'China card' as he promises US voters to 'bring back jobs': Republican candidate blames Beijing for US woes in battle for swing state,,01 Nov 2016
49,Hong Kong home prices rose 2.78 per cent in September in sign of accelerating market recovery,,01 Nov 2016
50,"Mental disorders impaired Hong Kong double murder suspect's ability to control actions, court hears in Rurik Jutting trial: Forensic psychiatrist says Rurik Jutting, accused of murdering two women, had 'narcissistic personality' that left him unable to control actions",,01 Nov 2016
51,"Public housing policy shake-up could slash wait times, but there's bad news for existing tenants",,01 Nov 2016
52,Young professor blazes trail for Hong Kong scientists in mainland China as she shines light on puzzle that eluded Einstein: Trailblazing physicist raised in Hong Kong and now working in Shanghai shows how Beijing's investments in research have changed the game,,01 Nov 2016
53,Gender equality in China would bring huge economic benefits,,01 Nov 2016
54,Teenaged windsurfer is the pride of Hong Kong,,01 Nov 2016
55,Fi r ep o w er sh o w case,,01 Nov 2016
56,Cyber law aimed at foreign hackers,,01 Nov 2016
57,"Domestic growth more important than defending yuan rate, says former forex official: Comments by former senior forex official signal greater tolerance in Beijing for swings in the currency as foreign exchange reserves shrink",,01 Nov 2016
58,"China's giant FAST radio telescope to join hunt for extraterrestrial intelligence: But busy schedule of enormous facility in southwest China could delay attempts to investigate mysterious, flickering star",,01 Nov 2016
59,Chinese scientist defends 'gene editing' breakthrough claim after doubts raised by researchers around world,,01 Nov 2016
60,"KMT chief plays both sides in Nanjing: Chairwoman tries to please hosts, and allay fears she is too Beijing-friendly",,01 Nov 2016
61,Ant Financial forms strategic partnership with Thai fintech Ascend Money,,02 Nov 2016
62,China Eastern Airlines in talks to place order for five of Comac's home made C919 aircraft: Mainland carrier's order for five C919s brings the commitments for the single-aisle home-grown passenger jet to 570 aircraft by 23 customers,,02 Nov 2016
63,"Co-working office providers flock to Shanghai, Beijing: Foreign and domestic players keen to capture growth in key cities",,02 Nov 2016
64,"Credit Suisse shrugs off China jitters, launches onshore securities brokerage joint venture: Swiss bank ratchets up services in China ahead of possible inclusion of A-shares in the MSCI",,02 Nov 2016
65,"Crossing the cutting edge: Authoritative speakers from across the world of human resources will share tomorrow's C&B strategies at today's Classified Post HR Conference, writes Tom Eves",,02 Nov 2016
66,Dubai hotel chain Jumeirah has Asia firmly on its radar,,02 Nov 2016
67,Hong Kong's SFC may take action against StanChart unit over role in 2009 listing,,02 Nov 2016
68,"Large housing estate prices accelerate, helping lift citywide average to with 2pc of 2015 peak: Property prices recover in city's major housing estates with areas like Laguna City in Lam Tin and Taikoo Shing catching the fancy of investors",,02 Nov 2016
69,Beijing's latest crackdown on capital outflows may just make things worse: New restrictions on buying insurance products in the city could prompt mainlanders to seek out unregulated channels to transfer their cash abroad,,02 Nov 2016
70,"Hong Kong stocks end higher on robust China factory data: Blue chips continue advances, while property, insurance and oil companies also see sharp gains",,02 Nov 2016
71,New insurance policy on mainlanders may hit Hong Kong property market,,02 Nov 2016
72,New Shenzhen stock link expected to raise the spirits of listed Chinese liquor firms: Foreign investors may turn to 'China-unique' white spirit firms due to robust growth,,02 Nov 2016
73,China Evergrande lifts stake in developer Vanke to 7 per cent,,02 Nov 2016
74,"Dubai hotel group executive brings urban resort ideal to projects in China: Shafi Syed, the chief development officer of Dubai hotel company Jumeirah Group, says firm aspires to grow where customers want it to grow and now it is looking to a relationship with Asia",,02 Nov 2016
75,"Shanghai Electric scores a transformative deal with its purchase of Pakistan power plant: K-Electric deal to give power producer major presence in 'one belt, one road' countries and entry into downstream distribution business",,02 Nov 2016
76,What bubble? Experts say extreme distortions in supply-demand are driving up home prices in Beijing and Shanghai: China's top cities unable to meet annual residential land supply targets,,02 Nov 2016
77,"Anticipate demand, use big data and innovate if you want a competitive edge",,02 Nov 2016
78,"China property sector to stabilise as cooling measures take hold, Moody's says: Property companies may see modest risein earnings next year, says Moody's report",,02 Nov 2016
79,Macau's October gaming revenue up 8.8pc on Golden Week visits,,02 Nov 2016
80,PC giant Lenovo expected to see drop in quarterly earnings: Maintaining profitability at Chinese technology company's mobile and data centre business units still a major challenge owing to market volatility,,02 Nov 2016
81,Tencent's electric car unit to partner in 13.3bn yuan venture to build green vehicles in Jiangxi province,,02 Nov 2016
82,"One belt, one road initiative creates fresh opportunities for Asians investing in Africa",,02 Nov 2016
83,Bite the bullet and let HK-based riders savour Cup glory: Jockey Club can benefit from basking in any favourable publicity from the Melbourne classic,,02 Nov 2016
84,Kudos to Kelly on tough calls,,02 Nov 2016
85,No half grades required,,02 Nov 2016
86,Hong Kong number one Jason Hak seeks home comforts at PGA Tour China Series Clearwater Bay Open: The 22-year-old Hong Kong number one hopes to land his breakthrough professional victory at the historic Clearwater Bay Open starting tomorrow,,02 Nov 2016
87,China's Dou Zecheng eyes Tokyo 2020 Olympic Games berth after rankings rise: The 19-year-old leads the PGA Tour China Series order of merit ahead of the Clearwater Bay Open,,02 Nov 2016
88,Hong Kong's teenage windsurfing world champion Mak Cheuk-wing returns to hero's welcome - and getting some fried rice is top priority,,02 Nov 2016
89,It's Heartbreak City for Joao Moreira but show of sportsmanship wins the day: Heartbreak second for Moreira in Melbourne classic but selfless gesture leaves an enduring image,,02 Nov 2016
90,"Money laundering and terrorism financing reports hit record high in Hong Kong: Joint Financial Intelligence Unit , set up in 1989, received almost 60,000 cases of suspicious transactions over the first nine months of the year",,02 Nov 2016
91,Pre-empting of court case on oath-taking would be a first: Any action by China's top legislative body would go against the wishes of rival political camps,,02 Nov 2016
92,'Unfair' for judge to reject engineer as expert witness,,02 Nov 2016
93,Cancer-linked chemicals found in crabs: Authority urges recall of products from two mainland aquaculture farms,,02 Nov 2016
94,Hong Kong MTR doubling capacity on Ma On Shan Line by converting to eight-car trains: Introduction of eight-carriage services set to double the capacity of line,,02 Nov 2016
95,"Hongkongers receptive to end-of-life services outside hospitals, survey finds: Survey shows need for such facilities beyond hospitals, which face manpower crunch",,02 Nov 2016
96,Innocence lost in the dirty fight to choose Hong Kong's chief executive,,02 Nov 2016
97,superbugs targeted by experts in talks: Five-year plan drawn up on British lines aims to tackle city's growing drug-resistant problem with farmers revealing antibiotics use on animals,,02 Nov 2016
98,"Elderly woman falls through Hong Kong MTR platform gap, gets rescued by passers-by and station staff",,02 Nov 2016
99,Former police officers may inspect Hong Kong's private care homes: Welfare chief proposes changes as he faces flak over latest scandal and demands for more staff,,02 Nov 2016
100,"Last month was Hong Kong's warmest October on record: Lidong festival marking start of winter may also be hotter than normal, Observatory says",,02 Nov 2016
101,Rurik Jutting double murder trial hears work stress caused Hong Kong banker's life to spiral out of control: Defence lawyer also reveals how Rurik Jutting told superior he was 'in a lot of trouble' and something had to be done to protect reputation of lender,,02 Nov 2016
102,Beijing to interpret Hong Kong's Basic Law over oath-taking saga: National People's Congress Standing Committee will discuss interpretation of Basic Law at same time High Court hears judicial review into matter,,02 Nov 2016
103,Mind the gap,,02 Nov 2016
104,Germany trembles as Chinese march into its industrial turf,,02 Nov 2016
105,"China, Malaysia vow to move closer on South China Sea Malaysia, China to close gap on sea disputes: Promise on disputed waters comes with deal for naval vessels as Najib Razak visits Beijing",,02 Nov 2016
106,Greater protection proposed for victims of sex crimes,,02 Nov 2016
107,"Hong Kong Legco localists take almost HK$1 million each in salary and expenses, despite not being sworn in: Localist duo in swearing-in row not entitled to the HK$929,573 they received last month because they have not formally taken their seats, legislators say",,02 Nov 2016
108,Will China's 'core' leader Xi Jinping now turn attention to economic reform?,,02 Nov 2016
109,Zhuhai air show opens with J-20 stealth fighter's public debut likely to steal the limelight: The next generation of J-20 fighters and radar technology among the air show's highlights,,02 Nov 2016
110,Ladies' nights are clearly in breach of the law,,02 Nov 2016
111,South Korean leader must come clean on scandal involving friend,,02 Nov 2016
112,"Xi, KMT united on '1992 consensus': Agreement is the political foundation for cross-strait talks, Kuomintang chairwoman says in meeting with Communist Party chief in Beijing",,02 Nov 2016
113,"Air show guests impressed by China's new-generation stealth fighters, but left wanting more",,02 Nov 2016
114,"China's manufacturing sector expands again in October amid steady economic growth: Better-than-expected October data gives Beijing greater scope to roll out economic reforms and to prevent asset price bubbles, analysts say",,02 Nov 2016
115,"Whistle blowing, confessions and showing remorse ... how China's corrupt officials try to get lighter sentences: Defence lawyer for fallen 'tigers' advises clients to come clean before the courts",,02 Nov 2016
116,"China, Russia join the crowded sky: wide-body planes to cut reliance on Airbus, Boeing",,04 Nov 2016
117,"Swire blinks, cuts prices on Lantau homes: Houses in Whitesands development on offer again at up to 30 per cent off despite city's rising prices and aggressive bids for land by homebuilders",,04 Nov 2016
118,"Zhongwang says it'll bring jobs stability to Aleris, hits back at US opposition to US$2.3 bln takeover: Extruded bars and rods maker Zhongwang defends takeover bid as US senators oppose deal",,04 Nov 2016
119,Jangled nerves at smaller lenders as central bank mulls over next move on wealth management sector: Wealth management products and off-balance-sheet activities to be a part of broader assessment as government moves to rein in shadow banking,,04 Nov 2016
120,"China's Jide Technology launches new media console to compete with Apple, Xiaomi: Remix IO from Jide serves as a set-top box, gaming console and personal computer",,04 Nov 2016
121,Just like magic,,04 Nov 2016
122,"Lenovo reports quarterly profit of US$157m, sees smartphone unit on pace for turnaround in 2017: World's largest supplier of personal computers reports US$157 million profit for second quarter, sees better smartphone performance next year",,04 Nov 2016
123,China's private equity funds lead the charge into European and American markets: Private equity firms keen on health care and tech sectors amid low valuations of quality assets,,04 Nov 2016
124,"Family businesses in China and Hong Kong less aggressive when it comes to growth, says PwC study: Chinese and HK family concerns now more conservative, with 65pc aiming to grow steadily",,04 Nov 2016
125,Here's how to derisk your investment portfolio in the event of a Trump presidency: Broader trade war may erupt with China if Republican nominee makes it to the White House amid uncertainty over policy direction and protectionism,,04 Nov 2016
126,Hong Kong stocks dragged lower amid US election jitters,,04 Nov 2016
127,Mainland developers see the value of teamwork in tougher market conditions,,04 Nov 2016
128,Black book: Michael Chang's Equine Doctrine has found his niche at Sha Tin's dirt track: Michael Chang's four-year-old is knocking on the door and can break through in coming weeks,,04 Nov 2016
129,"For a sizeable triple trio jackpot, put faith in Joao: There's an extra HK$11.5 million in the pool for Sunday's Sha Tin meeting and three runners from the premiership-winning stable stand out",,04 Nov 2016
130,Paragon chasing Purse,,04 Nov 2016
131,TRACK STARS,,04 Nov 2016
132,"Forget the kimchi: from fine dining to cafes, Seoul has all the flavours covered: The South Korean capital is a culinary destination like no other. Susan Jung visited some of the city's hottest spots. And there's not a barbecue grill in sight",,04 Nov 2016
133,"Hong Kong menu specials: wild game, Korean buffet, Chianti wine dinner and a food/wine festival",,04 Nov 2016
134,Newly opened Soul Food Hong Kong in SoHo: casual Thai,,04 Nov 2016
135,Restaurant review: Chuan Yue Ren Jian in Tsim Sha Tsui - spicy Sichuan,,04 Nov 2016
136,Restaurant review: Mercato in Lan Kwai Fong - simply superb,,04 Nov 2016
137,"Restaurant review: Two Two Chicken, Tai Hang - healthier KFC",,04 Nov 2016
138,Hong Kong cricket captain Babar Hayat urges fans to watch one-day series against Papua New Guinea,,04 Nov 2016
139,Hong Kong number one Jason Hak Shun-yat shows he deserves Clearwater Bay Open top billing: Home star remains optimistic despite a six-shot deficit to leader Kang at the Clearwater Bay Open,,04 Nov 2016
140,I'm ready to quit my job: Hong Kong's disabled athletes look forward receiving to full-time financial support: Hong Kong Paralympians are ready to quit their jobs and set fresh targets should their dreams of receiving full-time support become a reality,,04 Nov 2016
141,Karis Teetan booked to stay on local favourite Designs On Rome for Hong Kong's richest race: Mauritian Magician gets the nod over Berry in the countdown to city's richest race,,04 Nov 2016
142,"The party's back on in Bangkok, even if the neon lights are still down: Normal transmission has resumed for Bangkok's nightlife after a brief halt following the passing of Thailand's much-loved monarch, writes Mark Sharp",,04 Nov 2016
143,"What's wrong with Katsuto Momii, the boss of Japan's NHK?",,04 Nov 2016
144,"Cyclist killed in Kowloon Bay crash: Student victim, an auxiliary policeman, was out riding with his brother and friend at the time",,04 Nov 2016
145,Human aerial art on Hong Kong beach aims to draw attention to ocean protection,,04 Nov 2016
146,Killer of three prostitutes in Hong Kong found hanged in his cell: Nadeem Razaq was serving a life sentence for the murders of three women in 2008,,04 Nov 2016
147,We need two weeks to test crabs: minister: Critics say government process will take too long while some distributors commission local labs to inspect their goods in a bid to reassure consumers,,04 Nov 2016
148,"Disgraced Hong Kong teacher faces jail for having sex with three under age pupils: Secondary school chemistry tutor admits counts of intercourse, indecent assault involving teens",,04 Nov 2016
149,Hong Kong's private sector downturn continues as PMI falls again,,04 Nov 2016
150,Signs of hope for Hong Kong's retail sector as sales drop eases in September: City's hard-pressed shop owners see signs of an end to free-falling numbers but analysts say it's too early to forecast a return to growth for the industry,,04 Nov 2016
151,Hard rain falls,,04 Nov 2016
152,holes in police station wall 'led to collapse': Panel appointed by Jockey Club finds incident at historic Hollywood Road site happened because workmen failed to carry out two measures,,04 Nov 2016
153,"'HK in dark on beijing oath-row ruling': As High Court retires after a hearing on judicial review to ban lawmakers, mainland expert says NPC Standing Committee will step in on Monday",,04 Nov 2016
154,China's most powerful rocket lifts off from island launch centre: Nation's most powerful space vehicle to date matches anything currently in use by America,,04 Nov 2016
155,Lock them up: localist thugs have brought things to a new low with their mindless violence,,04 Nov 2016
156,"Hong Kong quality of life worse since 2003 according to Chinese University annual study: Annual index shows lowest overall score since Sars crisis because of high home prices, fears over freedom of speech and a slowing economy",,04 Nov 2016
157,"Though small in number, Chinese American voters gain attention in presidential election: Both candidates are continuing to court Asian Americans in the final few days before vote",,04 Nov 2016
158,Xi seeks cooperation as Najib takes swipe at West,,04 Nov 2016
159,Beijing was not asked to interpret the Basic Law on the oath taking,,04 Nov 2016
160,Disqualifying duo in haste would cause irreparable damage,,04 Nov 2016
161,The oaths in question and relevant laws,,04 Nov 2016
162,This is strictly an affair for Legco to resolve - the court cannot interfere,,04 Nov 2016
163,The fiasco of Hong Kong's new air-traffic control system must be fully investigated,,04 Nov 2016
164,Young and dangerous: localist lawmakers have done great damage to Hong Kong,,04 Nov 2016
165,"Sorry to disappoint, doomsayers, but Hong Kong is far from finished: Yonden Lhatoo attempts to put all the negative news and global impressions into perspective, arguing that this is still one of the greatest cities in the world",,04 Nov 2016
166,Dressed to succeed,,04 Nov 2016
167,"'party falls if Taiwan issue not handled': President tells KMT chief Chinese people would overthrow Communist regime if island's push for independence permitted, according to reports",,04 Nov 2016
168,"Dissident artist Ai Weiwei 'surprised, confused' by Chinese people's support for Donald Trump: Ai Weiwei advises next US president to maintain good ties with China, while raising rights issues",,04 Nov 2016
169,"China must reform tax system tax reform to to spark private sector employment and economic growth: report: Major tax reforms will invigorate private sector and economic growth, according to research",,04 Nov 2016
170,"Smart economy must 'get past Talent gap': Move towards 'value-added' economy is being held back by mismatch between what workers are taught and skills employers want, survey finds",,04 Nov 2016
171,The bright new future of Dyson: British entrepreneur Jake Dyson is set to transform the global lighting industry with products that last a lifetime and helps conserve energy,,05 Nov 2016
172,Chart of the day: Tourism woes linger,,05 Nov 2016
173,"Current yuan depreciation is still liveable but could become insidious, warn analysts: However, analysts are warning that if yuan continues falling at current pace then a spillover into economy may occur",,05 Nov 2016
174,"Hong Kong stocks continue to slide amid US election uncertainty: Sentiment subdued as investors trade cautiously amid sell-offs in vehicle, Tencent shares",,05 Nov 2016
175,Hong Kong firms urged to work harder as social and governance compliance deadline looms,,05 Nov 2016
176,"Some of China's green projects are ""cleaner than others"", says former UN climate change chief: Growth in green bond market could make China global industry leader in future, says former UN official",,05 Nov 2016
177,Alibaba's travel services unit wins endorsement from Malaysian prime minister: Alibaba unit to provide information and online tour bookings for Southeast Asian nation,,05 Nov 2016
178,FOMO Pay set to help Southeast Asian retailers tap Chinese tourist mobile payments,,05 Nov 2016
179,"Online celebrity boom to sustain China's mobile internet sector as smartphone sales falter: Shopping platforms, lifestyle and entertainment will help keep mobile online sector healthy",,05 Nov 2016
180,"Wanda buys Dick Clark Productions for US$1 billion: Property giant expands Hollywood push by buying Dick Clark Productions, maker of shows such as Billboard Music Awards",,05 Nov 2016
181,"Word of caution: Hong Kong's property sector faces turbulence, despite transaction volumes hitting four-year high: With higher prices and healthier transaction volumes being reported, is it safe to assume that the local residential market has recovered?",,05 Nov 2016
182,"Star Street and local attractions lure hip, young professionals and business enterprises to Admiralty: Close to the CBD, with top bars and restaurants, and modern residential properties, this area is a big draw",,05 Nov 2016
183,best bets,,05 Nov 2016
184,fixtures,,05 Nov 2016
185,Babar Hayat leads Hong Kong to victory over Papua New Guinea but may miss last two ODIs because of injury,,05 Nov 2016
186,China's Chen Zihao takes over PGA Tour China Series Clearwater Bay Open mantle as Jason Hak Shun-yat fades: China's rising star shoots a bogey-free round to lead the Clearwater Bay Open while Hong Kong player makes it to the weekend by a single stroke,,05 Nov 2016
187,"Hong Kong's Formula E race may move to November, or later, but it can still be the first stop of the 2017-18 season: Organisers say October date is a worry because of the threat of typhoons",,05 Nov 2016
188,John Size to welcome handicapper's wrath if Eastern Express successful in Ladies' Purse: Next month's HKIR on the agenda for trainer but stayer first requires a ratings-booster tomorrow,,05 Nov 2016
189,China Energine's silence over 'suspended' company secretary begs answer: Au-yeung Keung manages to keep job although accountancy registration removed for three years,,05 Nov 2016
190,Back to the wild,,05 Nov 2016
191,Victims of human activity,,05 Nov 2016
192,What is the Ecological Footprint?,,05 Nov 2016
193,"'Grow a mo, save a bro': chaps sport moustaches for a cause: The focus is on the crisis in men's health as the annual Movember campaign begins with a shave",,05 Nov 2016
194,"how many earths do we need? From fashion to meat ... Hong Kong consumes far too much: With the second largest ecological footprint in Asia and wildlife numbers dropping, Hong Kong needs some soul-searching",,05 Nov 2016
195,Case studies,,05 Nov 2016
196,"Heartbreak of the same-sex couples battling Hong Kong's legal barriers to claim equal rights: Perceptions of sexual minorities have shifted, activists argue, and the law must recognise this",,05 Nov 2016
197,Other rights that married heterosexual couples have that same-sex couples do not,,05 Nov 2016
198,passion player is happy to be home: Lindsey McAlister came to Hong Kong to find her calling and youngsters are now benefiting from arts opportunities that may lead to bigger things,,05 Nov 2016
199,Standard Chartered Arts in the Park Mardis Gras,,05 Nov 2016
200,What is YAF?,,05 Nov 2016
201,Career highlights,,05 Nov 2016
202,"Hong Kong's data privacy pioneer lowers his guard: In 1996 he became the first privacy commissioner, now Stephen Lau reflects on the changing digital world and the challenges ahead",,05 Nov 2016
203,The Lesser-Known Stephen,,05 Nov 2016
204,"Hong Kong's transgender community still faces an uphill battle against discrimination: While there is greater recognition of their plight today, the treatment of those who have undergone sex reassignment surgery still falls far short",,05 Nov 2016
205,"Beijing to interpret Basic Law over Hong Kong legislative oath controversy, senior adviser confirms: Decision prompts anger from localist and pan-democrat camps, while lawyers plan a 'silent march' of protest on Tuesday",,05 Nov 2016
206,Hong Kong takes action to tame one of the world's least affordable property market: Stamp duty on some property deals to rise to 15pc as the soaring cost of housing is set to be a major issue in the upcoming chief executive election,,05 Nov 2016
207,Let's welcome those localist legislators who show real ability,,05 Nov 2016
208,China's air force chief 'satisfied' with J-20 stealth fighter's performance amid speculation jet still unready for military use: Comments by Ma Xiaotian appear aimed at dispelling concern stealth jet is behind schedule,,05 Nov 2016
209,"Oath-row intervention reflects Beijing's distrust of judges, lawyers say",,05 Nov 2016
210,"Taiwan's independence-leaning government wants peace accord with mainland China, says official",,05 Nov 2016
211,"'A catastrophic decline into homicidal, sadistic madness': defence sums up in Rurik Jutting murder trial in Hong Kong: Barrister tells jury that banker was unable to control his actions when he killed women",,05 Nov 2016
212,"Hong Kong charities, unions and political organisations refuse to 'say NO to shark's fin': Community Chest serves the controversial dish while pro-establishment parties will not sign up",,05 Nov 2016
213,Hong Kong Monetary Authority issues licences to eight more stored-value service providers,,05 Nov 2016
214,Hong Kong Town Planning Board members criticise government for failing to curb car growth in city: Planning board members urge more action to promote public transport,,05 Nov 2016
215,Officials hold fact-finding meeting with crab traders,,05 Nov 2016
216,W o r ld in focu s,,05 Nov 2016
217,How small is too small? The trend towards micro flats is disturbing,,05 Nov 2016
218,Reforming the hearsay laws should be a matter of priority,,05 Nov 2016
219,"new curbs on live-Streaming players: Online broadcasters of live entertainment and news, along with their platform providers, must obtain permits, cyberspace watchdog says",,05 Nov 2016
220,"Tax masters in demand as Beijing becomes harsher tax collector: Foreign firms are looking for talent to navigate the shifting regulatory landscape, insiders say",,05 Nov 2016
221,"How did China's Xi Jinping secure 'core' status in just four years?: Communist chief moved swiftly to consolidate power, removing resistance in the military command and domestic security apparatus",,05 Nov 2016
222,Pendulum of power makes Xi Jinping a 'core' leader in mould of Jiang Zemin,,05 Nov 2016
223,"AIIB on track to lend out $1.2 bln in 2016: AIIB president underscores new institution's role in supporting globalisation and regional integration, saying China is testament to the virtues of infrastructure investment",,05 Nov 2016
224,Son of former premier Zhu Rongji talks up technology after denouncing property,,05 Nov 2016
225,The United States could be Hong Kong-bound if he wins Saturday's Emirates Stakes at Flemington: A victory in the Group One Emirates Stakes could pave the way for Robert Hickmott's talented type to compete on international day,,05 Nov 2016
226,"Boeing, Airbus showcase technology, manufacturing commitments at Zhuhai Airshow: Major civilian aircraft makers are looking to grab a share of the looming production boom",,07 Nov 2016
227,China's top securities regulator urges closer monitoring of agricultural futures amid overheated concerns: Market should be monitored more amid concerns speculation may be driving surging prices for staple goods from garlic and ginger to iron ore,,07 Nov 2016
228,NetEase on track for solid third-quarter earnings growth,,07 Nov 2016
229,Can UK's post-Brexit strong performance continue?: UK has beaten the doomsayers with positive economic performance after Brexit vote but uncertainty grows over whether this will last in long run,,07 Nov 2016
230,"Hong Kong's finance sector behind China and Singapore in gender diversity, report says: Much room for improvement as only a quarter of chartered financial analysts are women",,07 Nov 2016
231,China slowdown key factor to more sideway moves in iron ore and copper prices: Demand growth for the two metals from global consumption leader China not seen enough to lift prices amid increasing supplies,,07 Nov 2016
232,"Financial regulations have become the modern day Frankenstein's monster: At a rate of 53 regulatory changes everyday in Asia alone, financial firms are increasing their expenditures to cater to growing workload",,07 Nov 2016
