,title,byline,dates
31,Chart of the day: Shenzhen stocks in limelight,,1-Jan-18
32,"Platinum price outlook is rosy, says industry group highlighting China as demand driver: Global body hopes stronger prices and a supply deficit will help attract financial intermediaries",,1-Jan-18
33,Beach party,,2-Jan-18
34,Chinese University leader vows to 'lead by example' and respect others' views as he takes charge of tense campus,,2-Jan-18
35,Human rights lawyer 'shocked' by Hong Kong leader's dismissal of legal community's concerns on joint checkpoint plan: Veteran barrister says Bar Association wants a clear explanation as to why co-location deal is lawful,,2-Jan-18
36,It's a boy! Hong Kong welcomes first baby of 2018 after just 8 seconds - quickly followed by 'beautiful gems' girl and three others: The child was born just eight seconds into 2018 followed by four others within an hour,,2-Jan-18
37,Pro-Beijing veteran Maria Tam backtracks on claim that checkpoint decision has legal binding power for Hong Kong courts: Basic Law Committee member now says 'three-step process' forms legal basis for co-location deal,,2-Jan-18
38,"Cantonese opera venues and new West Kowloon centre to coexist peacefully, official says, but union wary: Government says West Kowloon will work with existing venues for the traditional art, despite questions over who should lead the centre",,2-Jan-18
39,Feeling stressed out after the holidays? It's probably your own fault: The so-called festive season only adds pressure to our anxiety-filled lives - but only if we let it,,2-Jan-18
40,Home stretch: Hong Kong hospital physios get elderly knee patients exercising correctly with help of barcodes,,2-Jan-18
41,"It's Shanghai and not New York that Hong Kong has to worry about in the 2018 IPO stakes: City fell behind New York and Shanghai in bragging rights, but Deloitte predicts 2018 will see value of new listings jump as much as 48pc",,2-Jan-18
42,Showdown as police surround Hong Kong protesters at Civic Square after New Year's Day march: Three injured as New Year's Day pro-democracy protest ends in scuffles,,2-Jan-18
43,Why should homeowners get all the tax breaks?,,2-Jan-18
44,Dawn of a new era with changing of the guard for Beijing's sunrise flag-raising service,,2-Jan-18
45,"Hong Kong's hazy days may have more deadly effect on those with mental illnesses, researchers find: People with conditions such as dementia, bipolar disorder and depression are more likely to die on heavily polluted days, local study finds",,2-Jan-18
46,LeEco founder Jia Yueting defies order to return to China: reports: Jia Yueting misses deadline to return home to help his financially troubled Shenzhen-listed firm,,2-Jan-18
47,Why China's ammunition factories are being turned over to robots,,2-Jan-18
48,China can play crucial role in bringing peace to Afghanistan,,2-Jan-18
49,Hong Kong students should not be deterred by mainland China's 'patriotism' rules,,2-Jan-18
50,L i ght f antastic,,2-Jan-18
51,"China fires up advanced hypersonic missile challenge to US defences: The 'hypersonic glide vehicle' would also be able to more accurately hit targets in Japan and India, Chinese military specialists say",,2-Jan-18
52,China's air force targets South China Sea with new strategic expert in top ranks,,2-Jan-18
53,the cinema kings,,2-Jan-18
54,End of a good year,,2-Jan-18
55,"Foreign movies gain ground but Wolf Warrior 2 tops China's box office for 2017: Revenue climbs 13pc during the year, with domestic films taking four of top five spots",,2-Jan-18
56,New year holiday sees record rail traffic,,2-Jan-18
57,Beijing warns of pro-independence turmoil in ties with Taipei in 2018: Top policymaking body blames Taiwan's pro-independence movement for heightened risks and vows to use all means to suppress its activities,,2-Jan-18
58,"John Size says Conte, Beat The Clock set to miss the Classic Mile",,2-Jan-18
59,"New Year, same results: John Size and Joao Moreira put on a clinic at Sha Tin: New Year, same results: Lor and Purton won't be upstaging reigning champs Size and Moreira",,2-Jan-18
60,Odds-on favourite Super Missile gets Zac Purton 'out of jail',,2-Jan-18
61,"Peter Ho's Fifty Fifty makes the grade with victory in the Group Three Chinese Club Challenge Cup: Teetan drives the popular grey to victory in the Chinese Club Challenge Cup at Sha Tin, with the Group One Stewards' Cup now on the agenda",,2-Jan-18
62,Lucky start for Schofield,,2-Jan-18
63,"Rugby runs through my veins, says MVP Lara Schats as Hong Kong Dragons romp to victory: The 17-year-old wins best player as HK Dragons run riot against Overseas Lions",,2-Jan-18
64,"I need more rest, Hong Kong's 'Wonder Kid' Rex Tso writes in Facebook posting: The 'Wonder Kid' says he will rest for the first half of the year and 'live in the moment'",,2-Jan-18
65,We'll show them what Hong Kong is all about - David Witt and Scallywag prepare to set sail for home in Volvo Ocean Race: Skipper of Sun Hung Kai/Scallywag says he's looking forward to coming home on the fourth leg,,2-Jan-18
66,Go with the flow - China to develop Shanghai's free-trade zone and port at 'orderly pace': Much needs to be done to expand free-trade zone into HK-style market,,2-Jan-18
67,Insurers adapting to ageing Hong Kong and China with policies that cover longer lives,,2-Jan-18
68,A sign of things to come? Chinese investment banks dominated Hong Kong listings market in 2017: Chinese securities firms make up half of the top 10 global coordinators by value for last year amid the rise of mainland companies internationally,,2-Jan-18
69,Asian convertible bonds expected to continue to outperform equities and vanilla bonds as rates rise: Soaring share prices and the trend of rising interest rates are likely to spur exchangeable bond sales in Asia as a source of cheap financing for issuers,,2-Jan-18
70,Chart of the day: Gathering steam,,2-Jan-18
71,China's Nio Capital aims to build alliance among carmakers to share new technologies,,2-Jan-18
72,Could 2018 see Hong Kong's stock exchange get its first woman chief in 127 years? jkjljkljkl,,2-Jan-18
73,Qihoo's back-door listing approval could be followed by a select few other former US-listed Chinese tech firms: Market leaders with desirable tech likely to be given fast-track approvals for back-door listings,,2-Jan-18
74,Be tter in balance: Cancer survivor Feisal Alibhai cheated death 12 years ago.,,2-Jan-18
75,"'We deal with people, not papers': top Hong Kong lawyer Lawrence Lok on his passion for the profession: Court veteran of more than 30 years has worked on both sides of city's political divide",,4-Jan-18
76,"Hong Kong retail sales up 7.5 per cent, on track for full recovery ... with a boost from iPhone fans: Sector has been on the rebound since last March and will continue to grow, industry experts say",,4-Jan-18
77,"Hong Kong's rule of law at critical point after prosecution of protesters, top barrister says: Lawrence Lok cites government's heavy-handed actions against activists as one reason why he's running for leadership position in Bar Association",,4-Jan-18
78,"Intruder steals HK$100,000 worth of jewellery while Hong Kong housewife is out shopping",,4-Jan-18
79,"Let transgender people have status recognised without undergoing sex reassignment surgery, Hong Kong equality watchdog urges",,4-Jan-18
80,"Fare hike of 50 per cent for new premium buses 'unacceptable', councillors say: Councillors urge KMB to improve performance of existing fleet instead, after it submitted plan for faster, more comfortable cross-harbour routes",,4-Jan-18
81,"Just how much of a melting pot is Hong Kong, Asia's World City?",,4-Jan-18
82,New Chinese University chief Rocky Tuan keeps it short on questions of Hong Kong independence,,4-Jan-18
83,"ex-officer gets 3 months for occupy rally assault: Frankly Chu handed 'deterrent sentence' for attack on bystander at 2014 protest, but former superintendent is granted bail and will appeal",,4-Jan-18
84,New tax break makes it more attractive for Chinese companies to repatriate overseas profits,,4-Jan-18
85,"North Korea's overtures welcomed by China, but US is sceptical: Analysts say restoring border communication may be a gambit to drive wedge into US alliance",,4-Jan-18
86,Hong Kong students are there to learn not administer,,4-Jan-18
87,China's top ballet company in shouting match with courts over royalty order for repertoire performed for Richard Nixon,,4-Jan-18
88,"Chinese billionaire Richard Liu makes public appeal to help trace family history: Founder of JD.com will be inundated with offers of assistance, say social media users",,4-Jan-18
89,Hong Kong tourist and local guide die climbing South Africa's Table Mountain: Local guide is also killed despite dramatic rescue operation in Cape Town that resulted in another city woman in her 20s being taken to hospital,,4-Jan-18
90,"Politician 'Long Hair' Leung Kwok-hung needed locks cut in jail for his own safety, Hong Kong court told: Barrister says ex-lawmaker may have been target of attacks by inmates",,4-Jan-18
91,Why China could double down on its support for Iran despite US calls for action over 'freedom' protests,,4-Jan-18
92,Chances of Korean peace must be taken,,4-Jan-18
93,Measured response needed at Hong Kong's Civic Square,,4-Jan-18
94,"China hits back at Donald Trump's 'zero-sum mentality' on trade, threatens retaliation: It warns it may consider retaliation following US moves such as launching intellectual property theft probe and calling China a strategic 'competitor'",,4-Jan-18
95,"China's Communist Party paper bashes bitcoin but still no sign of 'bubble' bursting: People's Daily says the currency is a bubble, likening it to craze over tulips in 17th century",,4-Jan-18
96,Chinese fans will finally get a chance to play Pokemon Go: US developer hopes to revive flagging interest in augmented reality game by teaming up with NetEase but timeline is still being worked out,,4-Jan-18
97,"He's no Aerovelocity, but Archippus will run his heart out in Sunday's Bauhinia Sprint: Trainer looks to stable star to punch above his weight in Group company - just like Aerovelocity",,4-Jan-18
98,New Hong Kong basketball tournament 'will pull in the sponsors',,4-Jan-18
99,Time to get serious as Hong Kong young guns go out to impress in Interport against Guangdong: Youthful HK side will be under pressure to deliver in first leg against Guangdong,,4-Jan-18
100,"Ant Financial's Moneygram deal a victim of 'quite difficult' political environment, say analysts: Changing US political climate blamed for rejection of Chinese company's US$1.2 billion offer for Nasdaq-listed money transfer provider MoneyGram",,4-Jan-18
101,Chinese tourists still favour Hong Kong for travel during new year break,,4-Jan-18
102,Hengtou Securities leaps by a record 71pc in Hong Kong after Citic Guoan buys HK$11 billion of domestic shares,,4-Jan-18
103,Chart of the day: Working on debt,,4-Jan-18
104,Hong Kong construction firms join forces to invest US$100 million to acquire builders: Asia Allied Infrastructure Holdings aims to provide expertise to companies in the region and unite them to take on big firms from mature economies,,4-Jan-18
105,"Hong Kong stocks extend winning streak to seven sessions, their longest in more than five months: Gains led by technology and mainland property shares as turnover forges ahead to HK$130.8b",,4-Jan-18
106,"Launch of ETF Connect expected in second half of 2018, Hong Kong bankers' seminar hears",,4-Jan-18
107,Stocks linked to Xiongan New Area rally in China as Vice-Premier hints projects set to start,,4-Jan-18
108,Builders seek premium for new launches as they cash in on record property prices in Hong Kong: First flats of 2018 tagged nearly 17 per cent higher than secondary market,,4-Jan-18
109,China's commerce minister backs plan for free-trade ports to further economy's opening-up,,4-Jan-18
110,Didi Chuxing to expand reach into China's bike-sharing market with acquisition of Bluegogo: Ride-sharing operator's reported purchase of bankrupt company could spark consolidation in the cutthroat mainland bike-sharing market,,4-Jan-18
111,Beijing's used-home buyers bide their time as cooling measures bring prices steadily down: Home seekers wait to move in as cooling measures depress housing values,,4-Jan-18
112,Here's what happens with your data when you use a Chinese messaging app,,4-Jan-18
113,How will Asian companies cope with Europe's common standard on financial transparency?: New finance laws will impact medium-sized brokers the mostand banks' research,,4-Jan-18
114,Shanghai Stock Exchange chairman Wu Qing tipped to become vice-mayor of the city: Wu Qing tipped for election during the Shanghai People's Congress after joining the municipal government's Communist Party committee,,4-Jan-18
115,Why China's leaders may regret winning the artificial intelligence race: Beijing risks unleashing a force it cannot control in winning marathon to become AI superpower,,4-Jan-18
116,Film review: The Liquidator - Deng Chao plays detective in derivative Chinese crime procedural,,4-Jan-18
117,"Top five films to watch in Hong Kong this week (January 4-10), from 120 Beats per Minute to Darkest Hour",,4-Jan-18
118,Try a little kindness,,4-Jan-18
119,"Demolishing Fanling course for flats won't impact top golfers, says Olivia Cheng: Actress turned golfer Olivia Cheng also accuses operator of not making an effort to develop talent",,5-Jan-18
120,"Hong Kong private sector grows at fastest pace in almost four years on back of tourists, exports",,5-Jan-18
121,Ousted localist lawmaker on trial for storming Hong Kong Legco says he is victim of 'character assassination' by security guard: Ousted lawmaker Baggio Leung tells court that security officer falsely claimed he had touched someone's breasts during 2016 scuffle in Legco,,5-Jan-18
122,"Retired man jailed after fatal attack on park cleaner: Park killer, 61, had long history of mental illness and alcohol abuse, court hears",,5-Jan-18
123,"Thousands of Hong Kong's small houses illegally sold to developers, study reveals",,5-Jan-18
124,"Driver, 51, held after truck crashes into bus stop, killing young mother near Hong Kong's Tai Lam Tunnel: Runaway vehicle mows down three other people before tumbling down hill in Pat Heung, colliding with car on another road and landing on its side",,5-Jan-18
125,Hong Kong's first and last hand-painted porcelain factory may be relocated to Guangzhou,,5-Jan-18
126,"Testy inmates, a citywide gang war and the society of girl watchers: headlines from 40 years ago",,5-Jan-18
127,"Two Chinese men carrying 50 bank cards robbed of HK$350,000 at ATM in Hong Kong",,5-Jan-18
128,"police chief tries to lift morale in angry ranks: In a letter to city's 30,000 officers, commissioner Stephen Lo calls for patience and professionalism as frustration mounts over Occupy convictions",,5-Jan-18
129,Gender correct? It's all down to pronouns,,5-Jan-18
130,"'Nano' public housing units being sold at record high prices: Public housing studio in Tai Po, smaller than an average car parking space, sells for HK$1.93 million",,5-Jan-18
131,"China has started building its third aircraft carrier, military sources say: Construction is said to have started in Shanghai last year as China looks to build blue-water navy",,5-Jan-18
132,A Chinese flag flies over Sri Lanka as China extends its reach into India's backyard,,5-Jan-18
133,Familiar Hong Kong sound of mahjong tiles may be fading as more young people shun game,,5-Jan-18
134,Kitchee coup as champions sign Forlan,,5-Jan-18
135,"Verdict turns jailed tycoon into private capital's touchstone in quest for role in Communist China: Gu Chujun, once considered the consummate entrepreneur before his fall, tells the Post why his quest to clear his name might soon be over",,5-Jan-18
136,Green policy push by Beijing just a breath of fresh air,,5-Jan-18
137,Helpers in Hong Kong deserve to be properly cared for,,5-Jan-18
138,Could you be a 'high-end' foreigner? China offers 10-year free visa to top talent: New system meant to expand pool of foreign specialists in areas like science and technology,,5-Jan-18
139,Why Xi Jinping is once again letting China's military have a direct link to local authorities: Return of officers to party standing committees shows that the leadership under Xi Jinping sees its military reforms as a mission accomplished,,5-Jan-18
140,Xi Jinping calls for battle readiness as troops stage massive winter drills across China,,5-Jan-18
141,"Tibetan-language activist faces court in China on separatism charges after appearing in New York Times video: Tashi Wangchuk pleads not guilty to inciting separatism for his statements to US newspaper, a charge lawyers say could lead to 15 years in jail",,5-Jan-18
142,Dogs have their day,,5-Jan-18
143,Derby bound,,5-Jan-18
144,Not fit enough or not good enough? John Moore's Good Standing needs to be better second-up: The four-year-old hit the front early first-up but perhaps condition caught up with the big gelding and he gets an opportunity to impress on Sunday,,5-Jan-18
145,Prince Harmony can provide Chris So's team with a much-needed win,,5-Jan-18
146,TRACK STARS,,5-Jan-18
147,Young guns impress in upset win in Interport: Hong Kong get two late goals for victory over the Guangdong side in first-leg clash,,5-Jan-18
148,"China has become the new Japan, as nation eschews coal for natural gas in its war on air pollution: China overtakes South Korea as second-biggest buyer of liquefied natural gas amid war on pollution, driving price of commodity to three-year high",,5-Jan-18
149,Shanghai to offer more land exclusively for rental homes development,,5-Jan-18
150,Tencent gets a licence to sell mutual funds to WeChat's 1 billion users in China: Technology giant can offer mutual funds directly to customers through its popular platforms,,5-Jan-18
151,China's Ant Financial apologises over Alipay user data gaffe: Alibaba's online payments platform operator accused of misleading users after app default raises concern over disclosure of personal information,,5-Jan-18
152,Hong Kong stocks end higher for 8th straight session as technology and oil firms shine: Blue-chip index closer to 2007 record as weak dollar and rising crude prices set momentum,,5-Jan-18
153,Little-known Fujian developer Thaihot snapping up prime tracts of Beijing land,,5-Jan-18
154,Volatility returns to China's stocks as more shares seen gaining in 2018,,5-Jan-18
155,"China cracks down on under-the-table bond deals in latest attempt to reduce risk in markets Beijing cracks: In a bid to cut debt and market risk, regulators say all contracts must be written and signed",,5-Jan-18
156,GM car sales speed past a record 4 million in 2017 in China even as it hits a bump in its home market,,5-Jan-18
157,Hong Kong's MTR says it has no plans at present to install Chinese firm Nufront's high definition surveillance systems M: Railway operator expects the first new train with advanced operating systems to be ready this year,,5-Jan-18
158,Hong Kong's Swire Properties to raise US$500 million in maiden green bond issue,,5-Jan-18
159,"Global M&As dip in 2017 on geopolitical uncertainty and China losing steam: Deal value remains above US$3 trillion mark for the fourth consecutive year, but China outbound activity tumbles in the wake of tightened scrutiny",,5-Jan-18
160,"New & noted: Kani Kei, Japanese crab restaurant, less expensive than many - and the grilled shell crab is just fantastic",,5-Jan-18
161,"Restaurant review: Hexa, Tsim Sha Tsui - not easy to find, but most dishes were worth the wait: Getting lost en route is soon forgotten once you are enjoying the view, decor and choice morsels",,5-Jan-18
162,Why Singapore has a growing number of talented and ambitious Australian chefs: High-flying Australian chefs looking to earn a Michelin star are opening restaurants in Singapore,,5-Jan-18
163,Eight must-see Hong Kong gigs in early 2018: from Imagine Dragons to Rita Ora to Katy Perry,,5-Jan-18
164,"Why street style is over, in the eyes of one of its original stars, and the menswear trends he's seeing in Hong Kong and Japan: Sartorial trailblazer says all the new designs in menswear are coming from off-the-grid shops",,5-Jan-18
165,"8 ways to make miserable Hong Kong a happier place: Activists, politicians and experts chart eight ways to improve life in the city for dissatisfied residents",,6-Jan-18
166,What's in the pipeline?,,6-Jan-18
167,'They just want to hear them say mum or dad': parents of Hong Kong's autistic children struggle to get the support they need: US scientist and expert in autism issues believes all cases have one thing in common for parents,,6-Jan-18
168,Hidden gems revealed in Hong Kong urban 'backwater',,6-Jan-18
169,play it safe,,6-Jan-18
170,"Think safety first, not cost, in corporate travel, security expert urges Hong Kong firms: Expert says businesses must consider medical risks, evacuations as well as security factors when planning the travel itineraries for their employees",,6-Jan-18
171,"Hong Kong cabbies go extra mile to help shake off bad reputation: Small group of cabbies provides passengers with free tissues, hand sanitisers and phone chargers",,6-Jan-18
172,"How Hong Kong trekker became one of dogs' best friends in quake-hit Nepal: After earthquake struck, former social worker Chang Chuen-man stayed on to help devastated community rebuild homes - and help strays",,6-Jan-18
173,"Breaking the cycle: Mother's Choice boss on caring for Hong Kong's pregnant teens and vulnerable children: For more than 30 years, a city group has always been there to support pregnant girls facing a crisis",,6-Jan-18
174,LITTLE THINGS THAT MEAN A LOT,,6-Jan-18
175,"Be careful what you eat at Lunar New Year - it could make or break you in 2018, according to Chinese food symbolism: Why families tuck into auspicious foods during Lunar New Year, their origins and quirky meanings",,6-Jan-18
176,"First Djibouti ... now Pakistan port earmarked for a Chinese overseas naval base, sources say: Facility near Gwadar port would be similar to one in operation in African nation, sources say",,6-Jan-18
177,"Teresa Cheng takes reins as Hong Kong justice secretary with 'prime mission' to uphold rule of law: Taking over in climate of political anxiety, Teresa Cheng admits job will be challenging but says current system is most favourable one for HK",,6-Jan-18
178,It's time to confront the Heung Yee Kuk on illegal sales,,6-Jan-18
179,Hong Kong flights to US east coast to resume after deadly winter 'bomb cyclone' affects thousands,,6-Jan-18
180,How Washington's allegations of 'overseas influence' shifted to China from Russia,,6-Jan-18
181,New justice chief praised as patient and moderate,,6-Jan-18
182,Probe of stranded liver patient prompts Hong Kong hospital to vow clearer guidance for honorary staff: Panel says job roles for honorary staff to be more clearly defined after three-hour delay to operation,,6-Jan-18
183,Hong Kong rural authority chief refutes claims villagers abused city's small-house policy,,6-Jan-18
184,Illegal immigrant racket relying on fishing boats smashed as 38 arrested in Hong Kong and China,,6-Jan-18
185,Jury to decide if alleged Hong Kong murderer fit to stand trial after psychiatrist questions his mental state: Psychiatrist has reservations about man's fitness to stand trial for murdering a 15-year-old after hearing claims he 'fought holy wars with Jesus',,6-Jan-18
186,Lawmakers demand cap on homework set for Hong Kong primary school pupils: Education Bureau also urged to limit hours those at primary school spend on such tasks,,6-Jan-18
187,Ousted Hong Kong lawmaker-elect claims law supported her in bypassing Legco security amid oath chaos: Independence activist tells court it was her duty to attend Legco meeting,,6-Jan-18
188,P repa r i ng fo r t ake-o ff,,6-Jan-18
189,Hong Kong's new secretary for justice faces delicate balancing act,,6-Jan-18
190,Nuclear weapons are far from a laughing matter,,6-Jan-18
191,Cadres in 'China's Davos' told to apologise to ski resort for 'improper intervention': The officials have been accused by a private ski resort entrepreneur of occupying his company's land in a video that went viral on social media,,6-Jan-18
192,"China revises down GDP figure for 2016 by US$8.34 billion, but growth unchanged: But year-on-year growth rate remains at 6.7pc, National Statistics Bureau says",,6-Jan-18
193,China's media watchdog in legal challenge over censorship of gay content,,6-Jan-18
194,A good start but what's in store for China's economy in 2018?: Analysts see conditions as good for rolling out China's promised reforms,,6-Jan-18
195,"Work on main battleship for China's new-generation aircraft carrier enters home stretch: Fitting out of vessel has started at Shanghai shipyard, with more warships to come, source says",,6-Jan-18
196,"Model and 'Jackie Chan extra' Oleksii Melnyk struts his stuff on China's trail-running circuit: When he's not doing fashion shoots or rubbing shoulders with actor Jackie Chan, Ukrainian Melnyk tests his body to the limit in endurance events",,6-Jan-18
197,Adios amigo: Carlos Tevez to end China nightmare for return to hometown club Boca Juniors,,6-Jan-18
198,"Telling it like it is: Trainer John Moore says Not Listenin'tome has his chance to win again: Sprinter has toiled manfully in top-grade races, but should find Bauhinia Sprint easier to handle",,6-Jan-18
199,Pain in the snow,,6-Jan-18
200,Homeward bound,,6-Jan-18
201,"China Aircraft Leasing buys another 15 Airbus A320 jets, taking order size to US$7.5 billion",,6-Jan-18
202,"Hong Kong needs more than tax breaks for the aircraft leasing hub to get off the groundOpen for busine: After a tax shake-up, Hong Kong's aircraft leasing hub dream makes fast start with the delivery of its first jet amid predictions that half the world's aviation fleet will be rented over the next two decades",,6-Jan-18
203,China Vanke-led consortium buys 20 malls from Singapore's CapitaLand for US$1.29 billion,,6-Jan-18
204,"Hong Kong lawmakers back US$10m donation to AIIB fund, but want greater role for city in projects: Government proposal to donate US$10 million to special fund for poorer nations lauded but call goes out for greater opportunities as payback",,6-Jan-18
205,Hong Kong stocks extend gains to a 9th session in winning start to 2018HHg: Index posts ninth winning session as weakening dollar and low valuations attract investors,,6-Jan-18
206,Google is finding a way around China's Great Firewall by investing in its most promising start-ups: US internet giant seeks to make inroads into the Chinese market through joining US$120 million funding for live-streaming service Chushou,,6-Jan-18
207,Henderson Land sells North Point office tower to Shenzhen firm for record US$1.27 billion,,6-Jan-18
208,Hong Kong's first listed Chinese rural bank moves closer to a return to A-share market,,6-Jan-18
209,"Meltdown and Spectre chip security flaws leave billions of smart devices and computers at risk: No known attacks but billions of gadgets running Intel, ARM and AMD processors are at risk",,6-Jan-18
210,"How 'China's Steve Jobs' bit off more than he could chew and saw his tech empire collapse: Jia Yueting built LeEco over two decades, but when he went all-in into new businesses, his dream and empire began to crumble under massive debt",,6-Jan-18
211,Behind US private-equity investors' growing appetite for Chinese start-ups: Buyout firms eye early-stage growth companies as domestic targets become harder to buy into,,6-Jan-18
212,Pole position,,7-Jan-18
213,"Develop some Hong Kong golf courses for housing? Study supports Fanling debate with potential for 5,000 flats: Activists argue such sites are a better choice than ecologically important areas of country parks",,7-Jan-18
214,Hong Kong justice secretary Teresa Cheng apologises on first day in office for controversy over 'illegal structures' in her home: New minister stops short of admitting wrongdoing over 'illegal' alterations to her house but confirms she has sought a professional review of matter,,7-Jan-18
215,Time to shed medieval mindsets as we wage war on marijuana: Yonden Lhatoo is not impressed by cannabis seizures and arrests in Hong Kong while the rest of the world moves towards legalisation of the drug - at least for medical use,,7-Jan-18
216,"'Humanitarian crisis' for migrant mothers in Hong Kong, local NGO claims: Charitable group cites humanitarian crisis as many women, mostly domestic helpers, are fired and forced to overstay after getting pregnant",,7-Jan-18
217,Beijing's nuclear bunker is located in 'world's most deeply buried karst caves',,7-Jan-18
218,Chinese peacekeepers in tense stand-off with armed militants in South Sudan: Group manages to defuse situation with militants in restricted area in Juba,,7-Jan-18
219,"Starting 'all-encompassing war' with China topped Trump strategist Bannon's White House agenda, new book reveals: Trump aide wanted 'all-encompassing war' with Beijing as 'his earliest objective'",,7-Jan-18
220,Temperature in Hong Kong expected to plunge to 8 degrees Celsius next week,,7-Jan-18
221,"Construction waste may be the greener, smarter way to cover up Hong Kong's landfills: Expert says using rubble from construction sites as top layer on mounds is greener, smarter method",,7-Jan-18
222,Embezzlement and mistreatment accusations levelled against Hong Kong charity for deaf,,7-Jan-18
223,How an Indonesian domestic helper's unexpected pregnancy in Hong Kong brought heartache and ultimately joy: The ordeal of worker to overcome hardships that come from becoming pregnant in a foreign city,,7-Jan-18
224,Lawyers request US$10 million bail for former Hong Kong official Patrick Ho in bribery case,,7-Jan-18
225,Teresa Cheng housing controversy deepens as she reveals she is married to neighbour: Teresa Cheng reveals husband lives next door to her house on estate at Tuen Mun,,7-Jan-18
226,Red tape needs to be cut on Hong Kong youth issues,,7-Jan-18
227,US blocks on China deals risk backlash,,7-Jan-18
228,"When it comes to co-location, it's all about who is in control",,7-Jan-18
229,Deep freeze,,7-Jan-18
230,French President Macron's China visit likely to focus on trade _ and boosting global influence: French leader is also likely to raise concerns of many European countries over unfair practices and the limited access to mainland markets,,7-Jan-18
231,China names Microsoft executive as first 'high-end' foreigner: Human resources director at US technology giant becomes first recipient of high-end certificate that allows him to apply for 10-year multiple-entry visa,,7-Jan-18
232,A happy tail,,7-Jan-18
233,Hong Kong cycling star Sarah Lee commits to 2020 Olympics in Tokyo after months of uncertainty: Hong Kong's 2012 Olympic bronze medallist ends months of speculation about her future by committing to the sport for at least three years,,7-Jan-18
234,Chinese Super League missing a trick while everyone is making money off the China market,,7-Jan-18
