,title,byline,dates
19,Sun Life shifts focus to organic growth for 2013,"Yiu, Enoch.",28 Jan 2013
20,Acrid smog returns to envelop Beijing Public advised to stay indoors as 'hazardous' levels of pollution are reported in the capital,"Li, Raymond.",28 Jan 2013
21,"Disney chief's ride hits high point Theme park's vice-president of operations, Noble Coker, has seen turbulent times in the magical kingdom in Hong Kong - until now","Nip, Amy.",28 Jan 2013
22,Hanking still seeks deals Privately owned iron ore miner continues looking for mines on mainland,"Ng, Eric.",28 Jan 2013
23,Lenovo forecast to post solid results Personal computer maker seen defying slump with record sales for quarter,"Perez, Bien.",28 Jan 2013
24,"Leung pledges more homes He is more determined than his predecessors to tackle the city's housing woes, he says","Ho, Lauren; Siu, Phila.",28 Jan 2013
25,Mixed signals in weekend housing market,"Lam, Anita.",28 Jan 2013
26,Rita Fan issues challenge to CY's friend-turned-foe Beijing loyalist calls on Lew Mon-hung to back up the claims he made in damning interview,Staff Reporters.,28 Jan 2013
27,Soundwill switches to developer strategy Investment company slows down on acquiring old properties to sell on and looks to strategic partnerships with other property owners,"Li, Sandy.",28 Jan 2013
28,"Tough-talking TV host silences propaganda fears 'Face to Face' show lives up to the controversy expected of it, but for a very different reason","But, Joshua.",28 Jan 2013
29,"Treasury gets unclaimed millions HK$62 million worth of assets from private estates has gone to the government since 2007, pointing to need for owners to draw up a will","Moy, Patsy.",28 Jan 2013
30,Woe-filled results season due More than 100 profit warnings by Hong Kong-listed firms signal a disappointing set of company results is on its way in March,"Man-ki, Kwong.",28 Jan 2013
31,"Ada Wong Ying-kay Chief executive, Institute of Contemporary Culture",,28 Jan 2013
32,"Chua Hoi-wai Business director (policy research and advocacy), the Council of Social Service",,28 Jan 2013
33,"Dr Brian Fong Chi-hang Lecturer, Division of Social Studies, City University",,28 Jan 2013
34,"Edwin Lau Che-feng Director of general affairs, Friends of the Earth (HK)",,28 Jan 2013
35,GDS to invest in HK data centres Mainland technology services firm to ramp up city operations to support financial institutions,"Perez, Bien.",28 Jan 2013
36,Joyce Lee Ho-yee 29-year-old human resources worker at a law firm,SCMP debate.,28 Jan 2013
37,"The larger-than-life 'painkiller' for readers Still single, still unlucky, Old Master Q has been keeping Hongkongers amused for 50 years - and that's just the point, says writer Joseph Wong","Lo, Wei.",28 Jan 2013
38,"Mainland car market 'to keep on growing' Despite fears of more government measures to restrict vehicle ownership, analysts are bullish about sales prospects for the industry in 2013","Lam, Anita.",28 Jan 2013
39,Milk activists take on the wrong target,"Lo, Wei.",28 Jan 2013
40,Patient 'told doctor she loved him' Married physician tells inquiry the woman's sex claims were made after he spurned her,"Ho, Jolie.",28 Jan 2013
41,Poverty line in sight for long-term poor relief,"Ho, Lauren; Siu, Phila.",28 Jan 2013
42,"Roy Chung Chi-ping Chairman, Federation of Hong Kong Industries",,28 Jan 2013
43,How rise and fall in rankings reveal true picture All the signs seem to indicate that Jiang Zemin will take a step back from politics,China Briefing Wang Xiangwei.,28 Jan 2013
44,"Qianhai zone won't be expanded, says mayor","Chan, Minnie.",28 Jan 2013
45,"South fearsJiangsuEclipse Guangdong's new party boss departs from predecessor's dictum that quality, not quantity, matters when it comes to growth in GDP","Li, Jing.",28 Jan 2013
46,Study uncovers clues to antibiotic resistance,"Yan, Alice.",28 Jan 2013
47,Train kills woman [Derived headline],,28 Jan 2013
48,Davos talk of new currency war is wildly exaggerated Worries about the Bank of Japan's money-printing efforts to breathe inflationary life into the country's economy are highly overblown,,28 Jan 2013
49,"In the long run, short-term contracts may be dangerous Pressure to cut headcounts is seeing more and more posts filled by temporary hires, but these pose threats, and might not even save money",,28 Jan 2013
50,the value The billions that Vincent Lo's Shui On Land is investing in Shanghai are not reflected in its share price: hence the launch of a new company Releasing,"Li, Sandy.",28 Jan 2013
51,Beijing's South China Sea claims fanciful [Derived headline],,28 Jan 2013
52,Harbour body must protect and enhance its natural wonder,,28 Jan 2013
53,Lack of direction,,28 Jan 2013
54,Our wasteful ways must end,,28 Jan 2013
55,Storm brewing in mega-cities,,28 Jan 2013
