,title,byline,dates
27,"Hotel health clubs offer alternatives for swimmers With country club fees high, those seeking to take a dip may find luxury hotels to their liking","Ap, Tiffany.",1-Jul-13
28,Online discount stores bring malls to the home,"Ap, Tiffany.",1-Jul-13
29,Zeal to tackle housing falls short in execution C.Y.'s best intentions fail to win favour because of his failure to consult community on proposals,"Ng, Joyce.",1-Jul-13
30,"[ He raped three young girls, and one mother petitioned but was later beaten up and kept in a black jail on his orders... ]",,1-Jul-13
31,"Another big fish caught in graft net Chief of United Work Front Department in Inner Mongolia investigated over claims of bribery, mistresses and large-scale nepotism","Zuo, Mandy.",1-Jul-13
32,Battle hots up to save village's ancient buildings,"Yan, Alice.",1-Jul-13
33,Courage is needed for financial change Beijing can prove its determination for reform by letting enterprises fail and products default,China Briefing Wang Xiangwei.,1-Jul-13
34,Return of bronzes seenas French group'sbid to curry favour,"Xu, Hannah.",1-Jul-13
35,[ Tale of the fetus snatcher... ],,1-Jul-13
36,Gold rush over for Chinese in Ghana Tensions over illegal mining bring an exodus of immigrants who fear for their safety,He Huifeng.,1-Jul-13
37,"Watching cautiously amidsigns of shift towards Tibet High-profile visits and eased restrictions on paying homage to Dali Lama indicate rethink, but development of 'socialist villages' temper hope","Wall, Kim.",1-Jul-13
38,[ Cubicle homes. ],,1-Jul-13
39,[ Policies fail to make flats affordable... ],,1-Jul-13
40,"banker's tale Joe Zhang reckons there is too much focus on asset quality of the mainland's informal banking sector which, he says, helps small businesses A shadow","Tsang, Denise.",1-Jul-13
41,"Gold unlikely to regainits shine any time soon With the end of the metal's bullish momentum trade, hopes low prices will be too tempting for Chinese and Indian buyers look misplaced",,1-Jul-13
42,Leung faces bumpy road,,1-Jul-13
43,Occupy Central must do something about its policy vacuum,,1-Jul-13
44,"Qianhai and HK: like CanaryWharf and the City of London? Development zone wants to be friends with Hong Kong, not a rival. Can neighbours get along or are they coming at it from different premises?",,1-Jul-13
45,Remove haze of recriminations,,1-Jul-13
46,[ Agent Orange fear in barrels found on Okinawa... ],,2-Jul-13
47,"[ Shopping, Celebration A4... ]",,2-Jul-13
48,"[ Woman, 71, killed in Tuen Mun estate blaze... ]",,2-Jul-13
49,"H7N9 virus adapts better to humans, say scientists Researchers say interventions have curbed the virus, but it may rebound in winter","Lo, Wei.",2-Jul-13
50,HK urged to sharpen appeal for mainland listings,"Yiu, Enoch.",2-Jul-13
51,Mainland squeeze slows factoriesMainland squeeze slows factories The refusal of the new leadership in Beijing to ease the credit crunch and boost liquidity is translating into slower growth in the economy,"Ruan, Victoria.",2-Jul-13
52,"March sees storm clouds gather for C.Y. As city marks the 16th anniversary of handover, protesters defy rain to demand full democracy and urge beleaguered chief executive to resign",,2-Jul-13
53,"Optimism for mainland IPOs Activity increases in second quarter, with more expected",,2-Jul-13
54,"Pilots take Cathay to court over pay dispute Aircrew union sues airline for short-changing some 600 pilots on their statutory holiday salary, demanding a payout totalling millions","Siu, Phila.",2-Jul-13
55,Sell-off due for stocks as funds switch to cash Asset managers say they expect the Hang Seng Index to fall further as earnings growth weakens,"Yu, Jeanny.",2-Jul-13
56,Tropical storm Rumbia due to swing south of HK,"Chan, Thomas.",2-Jul-13
57,[ Golden Resorts B6... ],,2-Jul-13
58,"[ Had there been knowledge of human rights issues of any kind, Jennifer would not have attended... ]",,2-Jul-13
59,"[ NEWS (Section A): Leading the News A3 , Focus A4-6 , China A7-8 , China Digest A8 , Asia A10 , World A12-15 , Opinion A16 , Insight A17... ]",,2-Jul-13
60,[ Obama and Bush at First Ladies Summit... ],,2-Jul-13
61,[ Sinosoft Technology B3... ],,2-Jul-13
62,[ Tomorrow AGM: EPI (Holdings)... ],,2-Jul-13
63,"[ Tomorrow: British Chamber of Commerce breakfast: ""Finding a roadmap to reduce Hong Kong's air pollution"". ]",,2-Jul-13
64,Developers feel the heat of Leung's cooling measures Administration sticks with punitive tax system as property prices remain stubbornly high,"Li, Sandy.",2-Jul-13
65,"Give us more time, says barrister","Ng, Joyce.",2-Jul-13
66,MY TAKEDemocracy is not a panacea,"Lo, Alex.",2-Jul-13
67,"Torture claimants let down by legal aid Ignorance and incompetence in Duty Lawyer Service is failing people who claim their lives are at risk in their homeland, say campaigners","Ng, Joyce.",2-Jul-13
68,"Bus driver killed, 37 injured in Lantau crash Van ploughed into truck, which was hit from behind by an airport bus full of passengers","Chan, Thomas; Mok, Danny.",2-Jul-13
69,Customs bolsters seizures by 142 pc A new elite task force has intercepted HK$174 million worth of goods bound for the mainland over the past six months,"Lo, Clifford.",2-Jul-13
70,"IPTV the next marketfor telecoms operators Sector sees robust growth as technology allows users access to TV content anytime, anywhere","Yu, Sophie.",2-Jul-13
71,Ma Tau Kok projectbreaks three-month lull,"Li, Sandy.",2-Jul-13
72,"Mainland homes extend price rise Cost of new flats grows at a slower pace in June, continuing an upward trend despite government measures to cool the market","Sito, Peggy.",2-Jul-13
73,PetroChina to gain from higher Beijing gas tariffs,"Ng, Eric.",2-Jul-13
74,Police find car used in Apple Daily attack,"Chan, Thomas.",2-Jul-13
75,Spotlight on timing of La Scala sketches,"Siu, Phila.",2-Jul-13
76,A thousand words,,2-Jul-13
77,Water thrills await six adventurers,"Nip, Amy.",2-Jul-13
78,Clash with police as marchers are held up Force briefly opens short section of eastbound lanes in Causeway Bay after scuffles,"Zhao, Shirley; Lee, Ada; Cheung, Tony; Mok, Danny.",2-Jul-13
79,A toast to 20 years of H-share listings It is two decades this month since the beer flowed in celebration as Tsingtao Brewery became the first H-share listing in Hong Kong,"Yiu, Enoch.",2-Jul-13
80,"'Shopping celebration' day falls flat, stores say A pro-government group had hoped discount scheme would lure shoppers",,2-Jul-13
81,Annual rally offers outlet for a multitude of grievances Campaigners for gay marriage and against animal cruelty add to the protest melting pot,,2-Jul-13
82,"A day of celebration, for some Thousands of Hongkongers attend events marking the 16th anniversary of the handover and applaud speeches criticising the pan-democrats","Tam, Johnny; Ho, Jolie.",2-Jul-13
83,"Occupy Central gaining ground Polling among pro-democracy protesters shows growing support for the Occupy Central Movement, though many fear reprisals for civil disobedience Marching to A different beat",,2-Jul-13
84,"Protest trumps pop as 'coincidental' concert subverted Bands performing at show, funded by developers, on day of march deliver message sponsors may not have wanted to hear, then join protest","Chow, Vivienne; Lo, Wei.",2-Jul-13
85,[ On the street... ],"Wu, Cynthia; Che, Charmaine; Hui, Echo.",2-Jul-13
86,Macau sees June gambling revenue rise by a fifth,"Yu, Sophie.",2-Jul-13
87,"No deal, say police after scuffles Force criticises queue jumpers for causing chaos in Causeway Bay, and deny they agreed with organisers to open road fully to marchers","Zhao, Shirley; Lee, Ada; Cheung, Tony; Mok, Danny.",2-Jul-13
88,"Regulations on insurance sales still need authority While protection is increasing, it will still be two years before the proposed watchdog arrives","Yiu, Enoch.",2-Jul-13
89,[ [Petitioners'] problems would be much more easily fixed if there was a legal system that could earn the people's trust... ],,2-Jul-13
90,"[ China doesn't seek G2 status, Kerry is told... ]",,2-Jul-13
91,"Memories still too raw for parents to trust formula Despite efforts of authorities to improve food safety, especially that of milk powder, after string of scandals consumers remain wary","Yan, Alice.",2-Jul-13
92,Petitions office makes it easier to complain Critics fear accepting online complaints will make it easier to track petitioners rather than improve the handling of public's grievances,"Zhai, Keith.",2-Jul-13
93,[ Shells found in flat... ],,2-Jul-13
94,"China's own policies made ita commodity price-taker Rather than complain, the boss of HKEx should be happy higher prices are boosting turnover on his subsidiary, the London Metal Exchange",,2-Jul-13
95,"Okinawa fears Agent Orange spill Authorities demand the US reveal what now-empty Dow Chemical barrels, discovered buried on former air force land, once contained","Ryall, Julian.",2-Jul-13
96,19 elite firefighters die in U.S. wildfire Arizona blaze so fierce the specialist team's emergency shelters could not save them; fire destroys 200 homes in centre of desert state,Associated Press.,2-Jul-13
97,[ Fake policemen rob Saudi sports official... ],,2-Jul-13
98,[ Greater flexibility. ],,2-Jul-13
99,[ Safety in water must be taught at an early age... ],,2-Jul-13
100,Protest shows it's time for dialogue,,2-Jul-13
101,Snowden has tried to wake Americans from a deep slumber,,2-Jul-13
102,Xi and Park build foundation,,2-Jul-13
103,[ Armed troops patrol streets of Urumqi... ],,6-Jul-13
104,[ Coach driver arrested after fatal accident... ],,6-Jul-13
105,[ Mainland gold imports from HK jump 40pc... ],,6-Jul-13
106,[ Stop or we'll shoot Police draw guns as car-chase driver looks all set to ram them . ],,6-Jul-13
107,[ The uninvited Malls present barrier after barrier to the disabled . ],,6-Jul-13
108,[ Turf war Jockey Club told to leave arts project to the experts . ],,6-Jul-13
109,"Dual towns draw cool response Pan-democrats cite problems with allowing developers to build on their own land, which may be seen as government-business collusion","Cheung, Tony; Ng, Joyce.",6-Jul-13
110,Honking of horns a way of life in China,"Boehler, Patrick.",6-Jul-13
111,Housing plan may tee off golfers Development secretary mulls using golf course land to build new homes amid opposition to dual-town project in northeastern New Territories,"Ng, Joyce; Cheung, Tony.",6-Jul-13
112,"Lawmakers set to trash timetable for landfill plan Pan-democrats may find unlikely ally from Tuen Mun, as residents rally against expansion","But, Joshua.",6-Jul-13
113,Leather offers creative outlet DIY workshops become popular across the city,"Kwok, Gary.",6-Jul-13
114,Legal experts lay long odds on a successful appeal,"Chiu, Austin.",6-Jul-13
115,PBOC clears way for asset securitisation,"Man-ki, Kwong.",6-Jul-13
116,"Peter Chan shared verses from Bible before his verdict Ex-fung shui guru's posts on Christian teachings showed his conversion wasn't fake, friend says","Chan, Thomas; Chiu, Austin.",6-Jul-13
117,Pricing probe extends to Tetra Pak World's biggest food packaging firm is latest to face investigation over mainland sales practices,Toh Han Shih.,6-Jul-13
118,"Special protection for Chan at start of 12-year sentence Former fung shui master granted individual cell in Stanley Prison after judge describes him as 'shameless, cruel and extremely greedy'","Chiu, Austin; Chan, Thomas; Lo, Clifford.",6-Jul-13
119,Tseung Kwan O site garners few bids Seven developers show interest in tender amid uncertainty about direction of market as expectations for interest rates to rise mount,"Liu, Yvonne.",6-Jul-13
120,"Twice unlucky, Three goes for the next one Hutchison seeks new merger target after talks with Telecom Italia fail","Perez, Bien.",6-Jul-13
121,[ China Rongsheng B3... ],,6-Jul-13
122,"[ Monday, July 8: Hong Kong General Chamber of Commerce lunch: ""Your mobile wallet"". ]",,6-Jul-13
123,"[ NEWS (Section A): Leading the News A 3 , Focus A 4 , China A6-8 , China Digest A8 , Asia A9 , World A10-11 , Opinion A1 2 , Insight A13... ]",,6-Jul-13
124,[ PageGroup CEO's growth formula . ],,6-Jul-13
125,[ Tomorrow AGM: Shengli Oil & Gas Pipe Holdings... ],,6-Jul-13
126,Carbon trading withChinese characteristics Mainland's cautious steps towards a nationwide scheme skirt around EU-style caps on emissions in sticking to a path that safeguards growth,"Ng, Eric.",6-Jul-13
127,"Chalking up the records, come rain or shine Observatory is a beacon of resilience even in wartime, in no small part because of its leaders",,6-Jul-13
128,"head in the clouds Shun Chi-ming is Hong Kong's weatherman: he researches it, writes about it and sits atop 130 years of typhoons and bright ideas The Observatory's","Chi-fai, Cheung.",6-Jul-13
129,HK writers get help cracking the mainland Book fair aids authors working with local publishers reach even more readers,"Butt, Rachel.",6-Jul-13
130,Mainland demand for slim notebooks to grow Research firm IDC expects low-priced models with long-lasting batteries to drive sales,"Perez, Bien.",6-Jul-13
131,Men's beauty firms eye the mainland,"Butt, Rachel.",6-Jul-13
132,"MY TAKEBad owners the problem, not big dogs","Lo, Alex.",6-Jul-13
133,"200 fewer buses after island MTR lines open Demand for road transport is expected to fall once railways extending west and south open over the next two years, government says","Lee, Ada.",6-Jul-13
134,"Car chase ends with guns drawn, arrests in Fo Tan Pair suspected of planning a robbery as number plates found in unregistered car after pursuit","Lo, Clifford.",6-Jul-13
135,Ding Xuedong officially named CIC chairman Confirmation comes after top job at mainland sovereign wealth fund left vacant for months,"Chen, George.",6-Jul-13
136,Foreign workers needed to curb wage rises: industry Business chief says more overseas labour is required for low-skilled jobs like dish washing,"Lam, Anita.",6-Jul-13
137,HSBC says it will exit retail business in South Korea,"Kanis, Li.",6-Jul-13
138,Leung adviser quits hospital board,"But, Joshua.",6-Jul-13
139,Mainland parents face a weighty issue Research shows babies born in HK to mainland parents twice as likely to be overweight,"Choi, Christy.",6-Jul-13
140,Mainland property stocks surge on talk of easing,"Sito, Peggy.",6-Jul-13
141,North Point plans get sent back Residential project on waterfront site differs so much from original brief that public outcry forces officials to ask SHKP to redraw the design,"Ng, Joyce.",6-Jul-13
142,Organic farmers see room to grow,"Che, Charmaine.",6-Jul-13
143,Rongsheng sweatson rescue package Nation's biggest privately owned shipbuilder makes a forlorn plea for aid from government and creditors amid a crippling downturn,"Ren, Daniel.",6-Jul-13
144,"Russia, China launch biggest joint naval drill","Chan, Minnie.",6-Jul-13
145,Seeds of change,,6-Jul-13
146,"The 1,000 children in need of a hearing aid","Lee, Danny.",6-Jul-13
147,"[ Sunday, Sing Tao Daily... ]",,6-Jul-13
148,Classified Post: Socially attuned,,6-Jul-13
149,"democracy Hong Kong may not have universal suffrage but many states that do would kill for its institutions, inherent freedoms and standards of governance The struggle for true",Debasish Roy Chowdhury.,6-Jul-13
150,Heritage site puts focus on Jockey Club Tender for operator of former Central Police Station raises doubts on club's role in HK$1.8 billion project to revive the historic premises,"Chow, Vivienne.",6-Jul-13
151,Malls still a challenge for disabled Rights groups encounter barrier after barrier preventing access to disability-friendly facilities,"Ngo, Jennifer.",6-Jul-13
152,New PLA warships deployed in military drill,"Lau, Stuart.",6-Jul-13
153,Publishers start a new chapter in e-reading,"Nip, Amy.",6-Jul-13
154,Read all about it,,6-Jul-13
155,[ These small potatoes... ],,6-Jul-13
156,"Security curbs Urumqi flare-ups Four years after nearly 200 people were killed in riots in Xinjiang capital, a visible presence of police prevents the eruption of violence","Chi-yuk, Choi.",6-Jul-13
157,'Officials escape blame' in poultry plant fire,"Zhai, Keith.",6-Jul-13
158,Rally to halt wasteplan forGuiyang Angry residents to protest against proposal to build toxic polluting incinerator near built-up area as officials cancel consultation meeting,"Rosenman, Olivia.",6-Jul-13
159,[ Heat helps start blaze... ],,6-Jul-13
160,[ Peter Chan proves 'where there's a will there's a way'... ],,6-Jul-13
161,"Despite cash, canal clean-up is the epitome of failure Guangzhou's Donghaochong is shown off to leaders as poster project of green push, but in reality water quality is no better than before","Li, Jing.",6-Jul-13
162,"enters China Cloud-computing firm teams up with Oracle to expand its business on the mainland as IT spending by governments, companies surge NetSuite","Perez, Bien.",6-Jul-13
163,Legacy's on his mind asLee takes his critics to task Henderson boss' philosophy of gaining the maximum with the minimum can be seen with his plan to donate farmland to build cheap homes,"Yam, Shirley.",6-Jul-13
164,[ We can't do anything here. ],,6-Jul-13
165,Malaysia rethinks Islam proposal Outcry at bill allowing parent to convert child to religion without consent of partner,"Chew, Amy.",6-Jul-13
166,[ She's beautiful. ],,6-Jul-13
167,[ Cross-strait free-trade pact positive move... ],,6-Jul-13
168,[ Good for tycoons. ],,6-Jul-13
169,Nina's lesson of wealth and will,,6-Jul-13
170,Tackle the rootsof Xinjiang unrest,,6-Jul-13
171,A touch of humility would go a long way in ruling Hong Kong,,6-Jul-13
172,Paris All the rage in,,6-Jul-13
173,[ China kicks off recruitment drive for hardy aquanauts... ],,6-Jul-13
174,[ AmCham hosts seminar on China mobility challenges... ],,6-Jul-13
175,'Once in a lifetime' catch for hedge fund traders A Pacific blue marlin reeled in by six Hong Kong men may be among the biggest caught locally,"Lee, Danny.",7-Jul-13
176,Activist evicted from home by police,"Lau, Mimi.",7-Jul-13
177,"[ NEWS : Leading the News P3 , Focus P4 , Hong Kong P6-7 , China P8-9 , Asia P10 , World P11-12 , Science & Technology P13 , Opinion P14 , Newsmaker P15 , Jake's View P16... ]",,7-Jul-13
178,[ FANLING LODGE... ],"Wong, Olga.",7-Jul-13
179,"BRICS unite on internet security The cybersnooping saga pushes the major emerging economies, including China, to reduce reliance on American technology","Wan, Adrian.",7-Jul-13
180,Housing plan for golf club land drives onGolf club redevelopment Fanling Club management 'open' to considering government plans for housing at venue of the sport's oldest professional tournament in Asia,"Wong, Olga.",7-Jul-13
181,'10-yuan' sex worker Up to 20 million women are said to be operating in the mainland's sex trade. A Post reporter investigates the reality of life on its lowest rung Inside the world of a,"Lau, Mimi.",7-Jul-13
182,[ Elderly man dies after being struck by van... ],Hong Kong Briefs.,7-Jul-13
183,[ MOTIONS AGAINST OCCUPY:... ],,7-Jul-13
184,[ No one won the first prize in last night's draw. ],,7-Jul-13
185,Bad air day,,7-Jul-13
186,"Dog-lovers slam lame way of catching strays Hound trapped by the agriculture department chewed off part of paw to escape a snare, Sai Kung volunteers say","Lee, Ada.",7-Jul-13
187,"How critics may help Occupy Central Show of opposition in district councils could boost the campaign, pan-democrats say","Cheung, Tony.",7-Jul-13
188,Minority pupils 'being set up to fail' Teachers and rights activists say a new curriculum and resources are needed to ensure children have access to Chinese language skills,"Ngo, Jennifer.",7-Jul-13
189,Pakistanis make headway with fluency in Chinese,,7-Jul-13
190,"Big Mac, small rent at 1975 launch City's first McDonald's graced Paterson Street site for HK$64,500 a month, compared with HK$1.58m for Russell Street outlet it's vacating","Lam, Lana.",7-Jul-13
191,Companies look to block hackers,"Lam, Lana.",7-Jul-13
192,Exco chief reaffirms support for electoral overhaul,"Cheung, Tony.",7-Jul-13
193,"Expo offers students overseas options Kazakhstan, and Czech and South African universities among participants","Zhao, Shirley.",7-Jul-13
194,HK$1m trigger on lawsuit cases 'undesirable' Judiciary says rule that pushes such hearings automatically into top court should be scrapped,"Lau, Stuart.",7-Jul-13
195,Peter Chan begins prison life Forger of late tycoon's will starts 12-year sentence at Stanley maximum-security facility,"Lau, Stuart.",7-Jul-13
196,Tang's tear-down,"Lee, Ada.",7-Jul-13
197,Egyptian crisis may harden Beijing Party leaders view the latest upheaval in the Middle East as a vindication of their policy of gradual reform and opening up to maintain stability,"Wall, Kim; Ng, Teddy.",7-Jul-13
198,Guangxi official is latest top cadre under scrutiny,"Zhai, Keith.",7-Jul-13
199,Labour camp inmate under Bo Xilai gets payout Ex-grocery-store owner criticises compensation for 'mishandled' sentence over 2011 online joke,"Zhai, Keith.",7-Jul-13
200,Xi calls for changes in selection of cadres,"Li, Raymond; Yan, Alice.",7-Jul-13
201,"Business built on aquarium fascination Law school graduate is seduced by the beauty of watery displays, and finds fulfilment as an aquascaper, sharing his work in a coffee shop",,7-Jul-13
202,"Surge in stalking linked to e-mails Amid outrage at the murder of two women, Japan revises laws to cover threats made by suspects through electronic communications","Ryall, Julian.",7-Jul-13
203,[ Not so green. ],,7-Jul-13
204,[ PLA ready to respond in Central protest... ],,7-Jul-13
205,Cloned shops devoid of soul,,7-Jul-13
206,Code of conduct can ease tensions,,7-Jul-13
207,Seating of childrenon public transporta matter of safety,,7-Jul-13
208,Flats for a million apiece: whydid the bureaucrats reject it?,,7-Jul-13
209,Unexplained destructionof statue raises suspicion No one is talking amid the mystery of who ordered the demolition of a 120 million yuan sculpture resembling Sun Yat-sen's wife,,7-Jul-13
210,[ Emerging economies give IMF pause... ],,8-Jul-13
211,[ Teenager's comedy set for Hollywood... ],,8-Jul-13
212,[ YouTube video sparks police hunt... ],,8-Jul-13
213,Analysts shrug off sell-off in H shares Record losing run tests investors' patience but experts say exposure to the mainland economy still offers value for those with a longer view,"Yiu, Enoch.",8-Jul-13
214,"Deans call for bettertraining systems Deans call for better training for lawyers Two academics say Law Society's exam is not the answer to improving standards of trainee solicitors, but more supervision would help","Moy, Patsy; Lau, Stuart.",8-Jul-13
215,Girls hurt in fireball at school camp,"Siu, Phila.",8-Jul-13
216,Leung 'failing' on press freedom Journalist association says the past year has been the worst for media since the handover,"Tam, Johnny.",8-Jul-13
217,"Mums say HK best for buying milk Despite tests showing little difference in content, confidence in mainland products is still lacking","Tsang, Emily; Sun, Celine.",8-Jul-13
218,Opposition to new tax grows vocalOpposition to property stamp duty rise gets more vocal Activist David Webb says duty flouts Basic Law as it undermines the 'previous capitalist system',"Li, Sandy.",8-Jul-13
219,Road rage,,8-Jul-13
220,TRANS-FAT FOUND IN BABY MILK FORMULA Laboratory tests commissioned by Post show three popular mainland infant milk brands contain levels of potentially harmful substance,"Tsang, Emily; Lo, Wei; Sun, Celine.",8-Jul-13
221,'Empty' truck yields1.13m illegal cigarettes Tobacco seized from secret compartment of container truck after it crossed border,"Siu, Phila.",8-Jul-13
222,[ Alibaba B8... ],,8-Jul-13
223,[ I understand how much everyone wanted to see a British winner at Wimbledon and I hope everyone enjoyed it... ],,8-Jul-13
224,"[ NEWS (Section A): Leading the News A3 , Focus A4 , China A5-8 , Asia A10 , World A11-13 , Opinion A14 , Insight A15... ]",,8-Jul-13
225,[ Sinosoft Technology B4... ],,8-Jul-13
226,[ Tai holds forum on Occupy Central plan... ],,8-Jul-13
227,"[ Today: Hong Kong General Chamber of Commerce lunch: ""Your mobile wallet"". ]",,8-Jul-13
228,"[ Where are the bulls? People pack the balconies as scores of dardevils take their chances in front of Alcurrucen ranch fighting bulls in the first run of the San Fermin Festival yesterday in Pamplona, northern Spain. ]",,8-Jul-13
229,Business has a role to play in our future It can work with the government provided the procedures are transparent and fair,"Tam, Tammy.",8-Jul-13
230,Doubts over mainland arbitrations Jiangsu court's ruling means parties face risks that arbitral awards may not be enforceable,Toh Han Shih.,8-Jul-13
231,"He's ready to roll with the times Retiring policeman Tang How-kong says you can't fight world trends, and the police force will have to adapt accordingly","Lo, Clifford.",8-Jul-13
232,MY TAKEOpen fat cats' golf club to the public,"Lo, Alex.",8-Jul-13
233,"Police warn of new illegal drug in Mong Kok bars The 'happy powder', which comes in different flavours, may be used by date-rape predators","Tam, Johnny.",8-Jul-13
234,Web sharing hits raw nerve for officials Fallout from rumour over bank goes all the way to the top as regulator targets Weibo and other mainland social media for tighter supervision,"Chen, George.",8-Jul-13
235,[ 1980: Graduated from Hong Kong University with a degree in Social Work... ],,8-Jul-13
236,Big banks lose favour with HK students Lay-offs and lower profits cut attraction of European and US giants as employers,"Lam, Anita.",8-Jul-13
237,Car rental firm in fast lane for growth China Auto Rental is rapidly expanding its fleet to tap industry boom as price war looms,"Man-ki, Kwong.",8-Jul-13
238,"Dim sum bonds falter as money heads onshore With new rules allowing foreign investors direct access to the mainland bond market, the appeal of offshore yuan debt is waning","Yu, Jeanny.",8-Jul-13
239,"Factory dwellers appeal for inclusion in subsidy Care fund chiefs hear plea for help, while others seek shorter wait for public flats and property agents protest at downturn","Lo, Wei; Lau, Stuart.",8-Jul-13
240,Foreign investors 'not likely to pack and go',"Kanis, Li.",8-Jul-13
241,Glass could be clear winner in race to protect ecology University of Hong Kong study finds recycled materials might remove need to use river sand,"Wong, Olga.",8-Jul-13
242,"Teen's script to be made into Hollywood film Sixteen-year-old's idea, based on his school experiences, set to hit cinema screens in 2014","Lee, Danny.",8-Jul-13
243,"Woman who refuses to accept poverty Christine Fang may be leaving her job at the helm of the Council of Social Service, but she will not be abandoning her commitment to fighting poverty and social injustice","Ngo, Jennifer.",8-Jul-13
244,"All that glass attracts a different kind of browser Modern buildings make women vulnerable to voyeurs, says DAB as it names the black spots","Ho, Jolie.",8-Jul-13
245,Applicants put through their paces Potential trainers will be sent to Britain to learn how to get more guide dogs helping people here,"Lee, Ada.",8-Jul-13
246,clothes A theory hailing China's leadership transition system has been ridiculed as self-congratulatory rhetoric that ignores the people's aspirations Emperors,"Huang, Cary.",8-Jul-13
247,Handover handout,,8-Jul-13
248,Life of misery in shadow of the corporate giants Families living illegally on rooftops of industrial buildings say they cannot afford rents elsewhere,"Lo, Wei.",8-Jul-13
249,March drives home messageto slow down in Sai Kung Locals fed up with speeding motorists knocking them off their bikes and slamming into cattle demand action to make the roads safer for all,"Choi, Christy.",8-Jul-13
250,More buildings are going green: council,"Wong, Olga.",8-Jul-13
251,[ Finance Ministry orders 5pc spending cut... ],,8-Jul-13
252,[ How could this happen? It's usually the other way around where civilians are being bullied by the police... ],,8-Jul-13
253,Banks dressup creditcards for the summer Dah Sing aims to sell wealth-management products to holders to boost card revenue,"Kanis, Li.",8-Jul-13
254,"Chances of CR Power bid for CR Gas dim, say analysts Terms of deal need sweetening, observers say, as share price moves undermine takeover offer","Ng, Eric.",8-Jul-13
255,"Financial firms tally hit from U.S. tax law Compliance costs could reach US$100 million for asset managers, and some local funds have already lost clients, industry group says","Yu, Jeanny; Chan, Ray.",8-Jul-13
256,"Shift towards renewable energy New solar and wind power capacity is coming on stream faster than nuclear power under China's latest five-year plan, German official notes","Man, Joyce.",8-Jul-13
