,title,byline,dates
48,"PLA troops 'preparing for war' 'Hard and rigorous' training planned amid territorial tension with Japan, officials declare, but observers dismiss 'loud propaganda'","Chi-yuk, Choi.",15 Jan 2013
49,Car hits five pedestrians [Derived headline],,15 Jan 2013
50,Farmer held over threats to children Suspect turns himself in after warning of retaliation against schools for losing land,"Chen, Stephen.",15 Jan 2013
51,Insurer may buy parent's asset China Taiping mulls taking 25 per cent stake in life insurance unit in group shake-up,Kwong Man-ki in Beijing phoenix.kwong@scmp.com.,15 Jan 2013
52,More girls smoke than surveys show: study Researcher says real figure is about four times higher than officials claim,"Yan, Alice.",15 Jan 2013
53,Orange deal adds zestto Baidu's expansion Chinese search firm targets offshore growth in tie-up to develop mobile browser for Android smartphone users in Africa and Middle East,"Perez, Bien.",15 Jan 2013
54,"After such a long wait, policy address is bound to disappoint Given the unrealistic expectations, Leung may well focus on areas where his actions can bring about immediate effect, such as cutting pollution",,15 Jan 2013
55,Clean air should be a basic right,,15 Jan 2013
56,Democratic camp should now backLeung and his policies,,15 Jan 2013
57,Education has failed to stop the killing [Derived headline],,15 Jan 2013
58,Problems of a porous border,,15 Jan 2013
59,Weibo is key to combating mainland corruption [Derived headline],,15 Jan 2013
60,Chinese puzzle,,15 Jan 2013
